filename,Genome,dsDNAphage,NCLDV,RNA,ssDNA,lavidaviridae,max_score,max_score_group,length,hallmark,viral,cellular
SoginMETA,SoginMETA_k141_18729595,1,0.52,0.19,0.853,0.907,1,dsDNAphage,11569,7,62.5,0
SoginMETA,SoginMETA_k141_15948265,0.347,0.687,0.08,0.04,0.193,0.687,NCLDV,5675,0,40,0
SoginMETA,SoginMETA_k141_21503131,0.207,0.74,0.07,0,0.133,0.74,NCLDV,4957,0,25,0
SoginMETA,SoginMETA_k141_678839,0.08,0.547,0.025,0,0.1,0.547,NCLDV,6121,0,20,0
SoginMETA,SoginMETA_k141_2063006,0.147,0.633,0.175,0.133,0.227,0.633,NCLDV,5097,0,33.3,0
SoginMETA,SoginMETA_k141_15949613,0.093,0.72,0.095,0.013,0.393,0.72,NCLDV,5690,0,20,0
SoginMETA,SoginMETA_k141_17340093,0.96,0.813,0.12,0.46,0.747,0.96,dsDNAphage,5097,1,66.7,0
SoginMETA,SoginMETA_k141_679640,0.28,0.627,0.025,0.007,0.173,0.627,NCLDV,5333,0,42.9,14.3
SoginMETA,SoginMETA_k141_32617137,0.207,0.627,0.045,0,0.353,0.627,NCLDV,6219,0,25,0
SoginMETA,SoginMETA_k141_6230626,0.707,0.12,0,0.027,0.087,0.707,dsDNAphage,5594,1,50,33.3
SoginMETA,SoginMETA_k141_6230649,0.38,0.52,0.215,0.067,0.74,0.74,lavidaviridae,9212,0,33.3,0
SoginMETA,SoginMETA_k141_15951222,1,0.56,0.575,0.34,0.807,1,dsDNAphage,6994,2,18.2,0
SoginMETA,SoginMETA_k141_17342278,0.807,0.707,0.055,0.533,0.567,0.807,dsDNAphage,4495,0,60,0
SoginMETA,SoginMETA_k141_31229189,0.087,0.74,0.18,0.033,0.273,0.74,NCLDV,6611,0,25,0
SoginMETA,SoginMETA_k141_10402675,1,0.107,0,0.013,0.04,1,dsDNAphage,5420,3,55.6,22.2
SoginMETA,SoginMETA_k141_15952424,1,0.3,0.05,0.433,0.333,1,dsDNAphage,16315,4,46.7,0
SoginMETA,SoginMETA_k141_27067742,0.62,0.313,0.845,0.967,0.693,0.967,ssDNA,5778,0,50,0
SoginMETA,SoginMETA_k141_13173475,0.473,0.927,0.175,0.007,0.7,0.927,NCLDV,9019,0,14.3,0
SoginMETA,SoginMETA_k141_9011926,0.687,0.36,0.415,0.8,0.993,0.993,lavidaviridae,5183,0,50,0
SoginMETA,SoginMETA_k141_9012182,0.033,0.673,0.095,0.007,0.4,0.673,NCLDV,10040,0,14.3,0
SoginMETA,SoginMETA_k141_27069460,0.267,0.153,0.215,0.053,0.773,0.773,lavidaviridae,5749,0,25,0
SoginMETA,SoginMETA_k141_4848669,1,0.273,0,0,0.02,1,dsDNAphage,26734,1,22.5,2.5
SoginMETA,SoginMETA_k141_17346146,0.993,0.353,0.33,0.06,0.453,0.993,dsDNAphage,7489,1,28.6,0
SoginMETA,SoginMETA_k141_18737137,0.727,0.6,0.67,0.507,0.993,0.993,lavidaviridae,5243,0,33.3,0
SoginMETA,SoginMETA_k141_15956186,0.987,0.067,0.01,0.027,0,0.987,dsDNAphage,5498,1,33.3,11.1
SoginMETA,SoginMETA_k141_20126285,0.24,0.627,0.32,0.033,0.667,0.667,lavidaviridae,10295,0,25,0
SoginMETA,SoginMETA_k141_2071054,0.407,0.207,0.485,0.187,0.727,0.727,lavidaviridae,5483,0,33.3,0
SoginMETA,SoginMETA_k141_3460667,0.987,0.507,0.77,0.333,0.98,0.987,dsDNAphage,12199,2,40,0
SoginMETA,SoginMETA_k141_31234499,0.573,0.4,0.465,0.007,0.52,0.573,dsDNAphage,6366,0,20,0
SoginMETA,SoginMETA_k141_18739853,1,0.22,0.065,0.107,0.2,1,dsDNAphage,43162,3,19.4,0
SoginMETA,SoginMETA_k141_7631101,0.28,0.713,0.04,0.007,0.153,0.713,NCLDV,5785,0,12.5,0
SoginMETA,SoginMETA_k141_688631,1,0.173,0.015,0.06,0.18,1,dsDNAphage,28870,4,47.7,0
SoginMETA,SoginMETA_k141_7631906,0.227,0.807,0.095,0.007,0.133,0.807,NCLDV,6834,0,16.7,0
SoginMETA,SoginMETA_k141_21514296,0.433,0.213,0.07,0.107,0.68,0.68,lavidaviridae,4991,0,37.5,12.5
SoginMETA,SoginMETA_k141_9017377,0.173,0.813,0.2,0.007,0.227,0.813,NCLDV,7600,0,20,0
SoginMETA,SoginMETA_k141_13179409,0.273,0.627,0.03,0.073,0.06,0.627,NCLDV,5344,0,40,0
SoginMETA,SoginMETA_k141_11794560,0.107,0.573,0.04,0.04,0.173,0.573,NCLDV,5352,0,40,0
SoginMETA,SoginMETA_k141_17350418,0.147,0.44,0.26,0,0.74,0.74,lavidaviridae,6416,0,20,0
SoginMETA,SoginMETA_k141_14566896,0.733,0.22,0.01,0,0.227,0.733,dsDNAphage,5970,1,40,20
SoginMETA,SoginMETA_k141_10410749,0.573,0.947,0.09,0.12,0.893,0.947,NCLDV,5125,0,33.3,0
SoginMETA,SoginMETA_k141_11794920,0.153,0.52,0.045,0.013,0.38,0.52,NCLDV,5402,0,14.3,0
SoginMETA,SoginMETA_k141_17351036,0.107,0.9,0.115,0,0.307,0.9,NCLDV,7237,0,16.7,0
SoginMETA,SoginMETA_k141_22902429,0.167,0.6,0.02,0.007,0.067,0.6,NCLDV,6018,0,20,0
SoginMETA,SoginMETA_k141_22902502,0.153,0.587,0.005,0.013,0.06,0.587,NCLDV,9155,0,14.3,0
SoginMETA,SoginMETA_k141_2074911,0.96,0.153,0.02,0,0.007,0.96,dsDNAphage,7619,2,30,10
SoginMETA,SoginMETA_k141_3464322,0.52,0.313,0.55,0.02,0.133,0.55,RNA,7669,0,10,0
SoginMETA,SoginMETA_k141_31238439,0.42,0.9,0.14,0.22,0.88,0.9,NCLDV,7656,0,28.6,0
SoginMETA,SoginMETA_k141_31238451,0.753,0.28,0.515,0.327,0.507,0.753,dsDNAphage,5363,0,14.3,0
SoginMETA,SoginMETA_k141_31238686,0.167,0.513,0.135,0.06,0.167,0.513,NCLDV,5175,0,33.3,0
SoginMETA,SoginMETA_k141_25683259,0.98,0.073,0,0.047,0.173,0.98,dsDNAphage,6845,2,50,10
SoginMETA,SoginMETA_k141_17352843,0.227,0.427,0.25,0.013,0.533,0.533,lavidaviridae,5267,0,11.1,0
SoginMETA,SoginMETA_k141_15962321,0.233,0.72,0.145,0.047,0.273,0.72,NCLDV,3831,0,25,0
SoginMETA,SoginMETA_k141_20132525,0.46,0.013,0.335,0.28,0.54,0.54,lavidaviridae,5245,0,33.3,0
SoginMETA,SoginMETA_k141_3465507,0.34,0.54,0.145,0.02,0.747,0.747,lavidaviridae,7728,0,28.6,0
SoginMETA,SoginMETA_k141_31239218,0.527,0.933,0.125,0.14,0.887,0.933,NCLDV,6890,0,66.7,0
SoginMETA,SoginMETA_k141_11797319,0.247,0.54,0.29,0.033,0.267,0.54,NCLDV,7517,0,33.3,0
SoginMETA,SoginMETA_k141_20132677,0.76,0.167,0.015,0.02,0.153,0.76,dsDNAphage,10749,0,26.7,0
SoginMETA,SoginMETA_k141_27077395,0.08,0.693,0.115,0,0.2,0.693,NCLDV,8901,0,16.7,0
SoginMETA,SoginMETA_k141_14569914,0.993,0.533,0.05,0.127,0.333,0.993,dsDNAphage,12105,3,31.6,0
SoginMETA,SoginMETA_k141_10414230,0.347,0.687,0.07,0,0.24,0.687,NCLDV,6000,0,25,0
SoginMETA,SoginMETA_k141_13183881,0.873,0.447,0.01,0,0.207,0.873,dsDNAphage,6992,1,28.6,0
SoginMETA,SoginMETA_k141_28466951,0.293,0.647,0.105,0.027,0.367,0.647,NCLDV,6733,0,80,0
SoginMETA,SoginMETA_k141_20135207,0.96,0.493,0.305,0.98,0.247,0.98,ssDNA,6139,0,38.5,0
SoginMETA,SoginMETA_k141_6245386,0.727,0.487,0.07,0,0.4,0.727,dsDNAphage,13166,1,18.2,0
SoginMETA,SoginMETA_k141_3468086,0.907,0.253,0.155,0.213,0.2,0.907,dsDNAphage,15317,0,28.1,0
SoginMETA,SoginMETA_k141_694775,0.007,0.52,0,0,0.02,0.52,NCLDV,6413,0,33.3,16.7
SoginMETA,SoginMETA_k141_3469641,0,0.68,0,0,0.007,0.68,NCLDV,5382,0,20,0
SoginMETA,SoginMETA_k141_3469661,0.973,0.313,0.125,0.947,0.247,0.973,dsDNAphage,4644,0,71.4,0
SoginMETA,SoginMETA_k141_9025390,0.96,0.147,0.01,0.04,0.073,0.96,dsDNAphage,11667,0,27.6,3.4
SoginMETA,SoginMETA_k141_6247732,0.993,0.68,0.455,0.347,0.727,0.993,dsDNAphage,6106,1,28.6,0
SoginMETA,SoginMETA_k141_21522202,0.947,0.48,0.375,0.727,0.58,0.947,dsDNAphage,5527,0,28.6,0
SoginMETA,SoginMETA_k141_7640220,0.427,0.527,0.1,0.04,0.467,0.527,NCLDV,5265,0,28.6,0
SoginMETA,SoginMETA_k141_11802287,1,0.293,0.105,0.233,0.093,1,dsDNAphage,18428,4,24.2,0
SoginMETA,SoginMETA_k141_27082209,0.133,0.567,0.05,0,0.16,0.567,NCLDV,8597,0,28.6,0
SoginMETA,SoginMETA_k141_18749536,0.873,0.16,0.415,0.96,0.76,0.96,ssDNA,3964,0,60,0
SoginMETA,SoginMETA_k141_17359189,0.113,0.767,0.145,0.013,0.527,0.767,NCLDV,6262,0,25,0
SoginMETA,SoginMETA_k141_28471067,0.013,0.627,0,0,0.027,0.627,NCLDV,8709,0,12.5,0
SoginMETA,SoginMETA_k141_24296828,0.1,0.667,0.02,0,0.033,0.667,NCLDV,6718,0,40,0
SoginMETA,SoginMETA_k141_2082921,0.127,0.693,0.05,0.013,0.02,0.693,NCLDV,6398,0,14.3,0
SoginMETA,SoginMETA_k141_4862967,0.733,0.327,0.03,0.087,0.413,0.733,dsDNAphage,5036,0,33.3,11.1
SoginMETA,SoginMETA_k141_27083557,0.087,0.547,0.19,0,0.173,0.547,NCLDV,5469,0,20,0
SoginMETA,SoginMETA_k141_21523872,0.06,0.587,0,0,0.02,0.587,NCLDV,6746,0,14.3,0
SoginMETA,SoginMETA_k141_28471762,0.22,0.653,0,0,0.24,0.653,NCLDV,9261,0,37.5,12.5
SoginMETA,SoginMETA_k141_18751187,0.693,0.453,0.3,0.687,0.82,0.82,lavidaviridae,7666,0,75,0
SoginMETA,SoginMETA_k141_14576229,0.353,0.86,0.09,0.253,0.587,0.86,NCLDV,4414,0,33.3,0
SoginMETA,SoginMETA_k141_9028257,0.867,0.287,0.13,0.227,0.76,0.867,dsDNAphage,5881,0,60,0
SoginMETA,SoginMETA_k141_15970446,0.093,0.107,0.085,0.013,0.507,0.507,lavidaviridae,8194,0,16.7,0
SoginMETA,SoginMETA_k141_28472767,0.553,0.153,0.06,0.007,0.233,0.553,dsDNAphage,5634,1,20,0
SoginMETA,SoginMETA_k141_4864259,0.213,0.673,0.035,0.007,0.153,0.673,NCLDV,4953,0,12.5,0
SoginMETA,SoginMETA_k141_6250785,0.04,0.773,0,0,0.007,0.773,NCLDV,7226,0,33.3,0
SoginMETA,SoginMETA_k141_29854710,0.607,0.28,0.445,0.04,0.227,0.607,dsDNAphage,6176,0,33.3,0
SoginMETA,SoginMETA_k141_31247346,0.373,0.087,0.5,0.153,0.707,0.707,lavidaviridae,7235,0,33.3,0
SoginMETA,SoginMETA_k141_18752739,0.08,0.567,0.085,0.007,0.18,0.567,NCLDV,7308,0,25,0
SoginMETA,SoginMETA_k141_24299205,0.24,0.687,0.3,0,0.273,0.687,NCLDV,6845,0,20,0
SoginMETA,SoginMETA_k141_2085722,0.227,0.527,0.085,0.133,0.313,0.527,NCLDV,5589,0,50,0
SoginMETA,SoginMETA_k141_15972515,0.58,0.087,0.025,0.013,0.48,0.58,dsDNAphage,6063,0,33.3,0
SoginMETA,SoginMETA_k141_6252770,0.433,0.787,0.155,0.347,0.58,0.787,NCLDV,8196,0,20,0
SoginMETA,SoginMETA_k141_11807389,0.98,0.373,0.115,0.487,0.387,0.98,dsDNAphage,5386,1,85.7,0
SoginMETA,SoginMETA_k141_7646363,1,0.5,0.115,0.313,0.167,1,dsDNAphage,6666,2,54.5,0
SoginMETA,SoginMETA_k141_9032568,0.3,0.447,0.245,0.02,0.56,0.56,lavidaviridae,6275,0,25,0
SoginMETA,SoginMETA_k141_22915219,0.08,0.713,0,0,0,0.713,NCLDV,7031,0,25,0
SoginMETA,SoginMETA_k141_25694814,0.133,0.88,0.095,0,0.32,0.88,NCLDV,6001,0,16.7,0
SoginMETA,SoginMETA_k141_17364946,0.48,0.547,0.675,0.073,0.4,0.675,RNA,4360,0,25,0
SoginMETA,SoginMETA_k141_27089389,0.047,0.7,0,0,0.1,0.7,NCLDV,11159,0,22.2,0
SoginMETA,SoginMETA_k141_20144941,1,0.207,0,0.033,0.02,1,dsDNAphage,23946,1,29.3,2.4
SoginMETA,SoginMETA_k141_2089273,0.047,0.713,0.065,0.013,0.22,0.713,NCLDV,5345,0,25,0
SoginMETA,SoginMETA_k141_15975235,0.147,0.587,0.01,0,0.227,0.587,NCLDV,9843,0,11.1,0
SoginMETA,SoginMETA_k141_22916231,0.327,0.76,0.055,0.02,0.247,0.76,NCLDV,5286,0,33.3,16.7
SoginMETA,SoginMETA_k141_18757014,0.073,0.707,0.12,0.013,0.32,0.707,NCLDV,4307,0,25,0
SoginMETA,SoginMETA_k141_22916499,0.987,0.06,0.005,0.02,0.013,0.987,dsDNAphage,8785,6,53.8,30.8
SoginMETA,SoginMETA_k141_9034043,0.927,0.26,0.025,0.067,0.027,0.927,dsDNAphage,18172,0,29.4,2.9
SoginMETA,SoginMETA_k141_704585,0.927,0.267,0.075,0.427,0.533,0.927,dsDNAphage,9582,0,60,0
SoginMETA,SoginMETA_k141_3477942,0.627,0.453,0.63,0.273,0.527,0.63,RNA,6273,0,33.3,0
SoginMETA,SoginMETA_k141_21531240,0.4,0.593,0.245,0.173,0.46,0.593,NCLDV,5956,0,50,0
SoginMETA,SoginMETA_k141_14583173,0.293,0.76,0.15,0.06,0.2,0.76,NCLDV,5402,0,40,0
SoginMETA,SoginMETA_k141_22918381,0.433,0.68,0.35,0.2,0.733,0.733,lavidaviridae,5116,0,33.3,0
SoginMETA,SoginMETA_k141_3480074,0.327,0.453,0.28,0.053,0.58,0.58,lavidaviridae,10979,0,16.7,0
SoginMETA,SoginMETA_k141_25699208,1,0.353,0.135,0.733,0.44,1,dsDNAphage,10310,1,100,0
SoginMETA,SoginMETA_k141_11813093,0.38,0.547,0.325,0.013,0.353,0.547,NCLDV,10859,0,20,0
SoginMETA,SoginMETA_k141_29862644,0.16,0.7,0.035,0,0.227,0.7,NCLDV,6351,0,25,0
SoginMETA,SoginMETA_k141_21533200,0.38,0.04,0.355,0.107,0.86,0.86,lavidaviridae,5412,0,25,0
SoginMETA,SoginMETA_k141_13198069,0.993,0.247,0.24,0.98,0.313,0.993,dsDNAphage,6612,5,81.8,0
SoginMETA,SoginMETA_k141_27093765,0.227,0.7,0.23,0.027,0.78,0.78,lavidaviridae,5809,0,25,0
SoginMETA,SoginMETA_k141_32645913,0.533,0.873,0.365,0.027,0.533,0.873,NCLDV,6459,0,16.7,0
SoginMETA,SoginMETA_k141_24306903,0.933,0.02,0.325,0.033,0.173,0.933,dsDNAphage,11705,1,11.1,0
SoginMETA,SoginMETA_k141_21533661,1,0.32,0.605,0.613,0.74,1,dsDNAphage,5826,1,28.6,0
SoginMETA,SoginMETA_k141_24307200,0.987,0.133,0.42,0.207,0.027,0.987,dsDNAphage,7593,0,5,0
SoginMETA,SoginMETA_k141_7652837,1,0.567,0.03,0.413,0.273,1,dsDNAphage,23940,2,44.7,0
SoginMETA,SoginMETA_k141_9038693,0.18,0.58,0.215,0.053,0.287,0.58,NCLDV,4802,0,25,0
SoginMETA,SoginMETA_k141_6260585,0.993,0.3,0.26,0.447,0.127,0.993,dsDNAphage,5284,1,30,0
SoginMETA,SoginMETA_k141_31256295,0.333,0.64,0,0.027,0.613,0.64,NCLDV,4602,0,50,16.7
SoginMETA,SoginMETA_k141_2094126,0.807,0.167,0.275,0.233,0.1,0.807,dsDNAphage,7328,0,15.4,7.7
SoginMETA,SoginMETA_k141_9039125,0.84,0.113,0,0,0.007,0.84,dsDNAphage,30918,8,37,22.2
SoginMETA,SoginMETA_k141_9039668,0.2,0.627,0.265,0.08,0.82,0.82,lavidaviridae,6426,0,20,0
SoginMETA,SoginMETA_k141_25702182,0.027,0.513,0.005,0,0.013,0.513,NCLDV,5949,0,33.3,0
SoginMETA,SoginMETA_k141_11816384,0.107,0.553,0.005,0,0.233,0.553,NCLDV,9308,0,20,0
SoginMETA,SoginMETA_k141_9040330,0.027,0.687,0,0,0.027,0.687,NCLDV,5665,0,14.3,0
SoginMETA,SoginMETA_k141_29866485,0.293,0.82,0.04,0.067,0.42,0.82,NCLDV,5421,0,25,0
SoginMETA,SoginMETA_k141_27097313,0.207,0.587,0.085,0.02,0.313,0.587,NCLDV,6161,0,33.3,0
SoginMETA,SoginMETA_k141_18764800,1,0.167,0.19,0.56,0.413,1,dsDNAphage,7662,3,50,0
SoginMETA,SoginMETA_k141_21537999,0.72,0.933,0.01,0.047,0.22,0.933,NCLDV,5745,0,50,12.5
SoginMETA,SoginMETA_k141_6263889,0.02,0.633,0.255,0.013,0.247,0.633,NCLDV,20640,0,10,0
SoginMETA,SoginMETA_k141_13203549,1,0.107,0.235,0.927,0.253,1,dsDNAphage,5221,1,77.8,0
SoginMETA,SoginMETA_k141_14590502,0.547,0.6,0.01,0.027,0.247,0.6,NCLDV,5413,0,57.1,14.3
SoginMETA,SoginMETA_k141_3486700,0.987,0.3,0.07,0.087,0.367,0.987,dsDNAphage,7392,1,27.8,0
SoginMETA,SoginMETA_k141_20155034,0.847,0.86,0.17,0.807,0.113,0.86,NCLDV,5102,0,27.3,0
SoginMETA,SoginMETA_k141_11820028,0.34,0.373,0.295,0.067,0.753,0.753,lavidaviridae,5681,0,16.7,0
SoginMETA,SoginMETA_k141_15985942,0.36,0.5,0.005,0.007,0.033,0.5,NCLDV,5231,0,16.7,0
SoginMETA,SoginMETA_k141_29869589,0.973,0.053,0.05,0.087,0.04,0.973,dsDNAphage,11952,1,20,10
SoginMETA,SoginMETA_k141_4879520,0.04,0.66,0.04,0.007,0.053,0.66,NCLDV,10917,0,28.6,14.3
SoginMETA,SoginMETA_k141_29869772,0.993,0.687,0.715,0.907,0.973,0.993,dsDNAphage,5359,1,22.2,0
SoginMETA,SoginMETA_k141_14592035,0.727,0.673,0.21,0.72,0.767,0.767,lavidaviridae,6351,0,60,0
SoginMETA,SoginMETA_k141_22926989,0.153,0.24,0.255,0.027,0.673,0.673,lavidaviridae,9069,0,20,0
SoginMETA,SoginMETA_k141_2100464,0.427,0.787,0.295,0.12,0.627,0.787,NCLDV,5969,0,25,0
SoginMETA,SoginMETA_k141_29870784,0.713,0.107,0.41,0.507,0.62,0.713,dsDNAphage,8284,0,100,0
SoginMETA,SoginMETA_k141_7659886,0.993,0.753,0.045,0.053,0.673,0.993,dsDNAphage,5657,1,57.1,0
SoginMETA,SoginMETA_k141_24315001,0.867,0.767,0.1,0,0.46,0.867,dsDNAphage,5452,1,20,0
SoginMETA,SoginMETA_k141_10438503,1,0.1,0.255,0.487,0.56,1,dsDNAphage,5291,3,66.7,0
SoginMETA,SoginMETA_k141_28490148,0.067,0.507,0.025,0,0.08,0.507,NCLDV,9871,0,14.3,0
SoginMETA,SoginMETA_k141_32654908,0.993,0.36,0.18,0.56,0.28,0.993,dsDNAphage,5195,0,60,0
SoginMETA,SoginMETA_k141_7662056,0.987,0.187,0.04,0.287,0.133,0.987,dsDNAphage,7565,2,23.5,0
SoginMETA,SoginMETA_k141_18771329,0.247,1,0.06,0.033,0.847,1,NCLDV,4710,0,40,0
SoginMETA,SoginMETA_k141_14595686,0.987,0.687,0.04,0.28,0.453,0.987,dsDNAphage,6208,1,71.4,0
SoginMETA,SoginMETA_k141_2104652,0.06,0.66,0.065,0.013,0.113,0.66,NCLDV,6113,0,14.3,0
SoginMETA,SoginMETA_k141_2104981,0.413,0.587,0.435,0.32,0.96,0.96,lavidaviridae,5202,0,33.3,0
SoginMETA,SoginMETA_k141_21546071,0.187,0.807,0.04,0.127,0.28,0.807,NCLDV,7077,0,50,25
SoginMETA,SoginMETA_k141_25712742,0.127,0.627,0.165,0,0.38,0.627,NCLDV,5466,0,20,0
SoginMETA,SoginMETA_k141_721339,0.987,0.073,0.09,0.32,0.687,0.987,dsDNAphage,5130,2,62.5,0
SoginMETA,SoginMETA_k141_2106074,0.513,0.113,0.04,0,0.247,0.513,dsDNAphage,10026,1,22.2,0
SoginMETA,SoginMETA_k141_4886595,0.06,0.613,0,0,0.02,0.613,NCLDV,4089,0,25,0
SoginMETA,SoginMETA_k141_18774639,0.18,0.867,0.175,0.06,0.813,0.867,NCLDV,7239,0,16.7,0
SoginMETA,SoginMETA_k141_10444459,0.093,0.833,0,0,0.027,0.833,NCLDV,5604,0,25,0
SoginMETA,SoginMETA_k141_11828315,0.473,0.573,0.12,0.04,0.52,0.573,NCLDV,5425,0,42.9,0
SoginMETA,SoginMETA_k141_27108810,0.267,0.267,0.165,0.02,0.567,0.567,lavidaviridae,7244,0,25,0
SoginMETA,SoginMETA_k141_14599887,0.293,0.127,0.27,0.027,0.553,0.553,lavidaviridae,5537,0,16.7,0
SoginMETA,SoginMETA_k141_4888547,0.08,0.707,0.07,0.007,0.673,0.707,NCLDV,7573,0,20,0
SoginMETA,SoginMETA_k141_25714935,0,0.707,0,0,0,0.707,NCLDV,12667,0,9.1,0
SoginMETA,SoginMETA_k141_28497198,0.033,0.513,0.04,0,0.127,0.513,NCLDV,5184,0,25,0
SoginMETA,SoginMETA_k141_29878301,0.18,0.6,0.115,0.053,0.26,0.6,NCLDV,8358,0,20,0
SoginMETA,SoginMETA_k141_31271217,0.1,0.54,0.06,0,0.28,0.54,NCLDV,10088,0,16.7,0
SoginMETA,SoginMETA_k141_7668257,1,0.42,0.11,0.44,0.127,1,dsDNAphage,10730,1,13.6,0
SoginMETA,SoginMETA_k141_6276091,1,0.287,0.115,0.22,0.273,1,dsDNAphage,22565,11,91.7,0
SoginMETA,SoginMETA_k141_6276133,0.733,0.733,0.03,0.033,0.08,0.733,dsDNAphage,6125,0,23.1,0
SoginMETA,SoginMETA_k141_21550369,0.487,0.433,0.155,0.053,0.907,0.907,lavidaviridae,5681,0,33.3,0
SoginMETA,SoginMETA_k141_31271753,1,0.127,0,0.013,0.027,1,dsDNAphage,46113,4,24.3,2.7
SoginMETA,SoginMETA_k141_10447376,0.247,0.68,0.12,0.04,0.38,0.68,NCLDV,5534,0,40,0
SoginMETA,SoginMETA_k141_27111100,1,0.133,0.03,0.353,0.12,1,dsDNAphage,43914,5,39.1,0
SoginMETA,SoginMETA_k141_21550913,0.947,0.227,0.11,0.547,0.347,0.947,dsDNAphage,9707,0,50,0
SoginMETA,SoginMETA_k141_14602147,0.02,0.713,0,0,0.007,0.713,NCLDV,5331,0,20,0
SoginMETA,SoginMETA_k141_24324849,0.153,0.66,0.03,0.013,0.107,0.66,NCLDV,6512,0,16.7,0
SoginMETA,SoginMETA_k141_9055936,0.127,0.74,0.005,0,0.007,0.74,NCLDV,4999,0,25,0
SoginMETA,SoginMETA_k141_28500414,0.973,0.713,0.055,0.073,0.667,0.973,dsDNAphage,6530,1,42.9,0
SoginMETA,SoginMETA_k141_6277994,0.1,0.547,0.03,0.007,0.273,0.547,NCLDV,8847,0,12.5,0
SoginMETA,SoginMETA_k141_6278219,0.253,0.5,0.24,0.02,0.207,0.5,NCLDV,6267,0,25,0
SoginMETA,SoginMETA_k141_31273734,0.547,0.047,0,0,0.053,0.547,dsDNAphage,9548,0,37.5,18.8
SoginMETA,SoginMETA_k141_2112043,0.467,0.967,0.23,0.067,0.14,0.967,NCLDV,5429,0,25,0
SoginMETA,SoginMETA_k141_13217201,0.213,0.86,0.17,0.033,0.373,0.86,NCLDV,3620,0,33.3,0
SoginMETA,SoginMETA_k141_25718576,0.393,0.673,0.3,0.08,0.7,0.7,lavidaviridae,5541,0,33.3,0
SoginMETA,SoginMETA_k141_31274402,0.2,0.26,0.265,0.007,0.807,0.807,lavidaviridae,5192,0,20,0
SoginMETA,SoginMETA_k141_17390422,0.847,0.38,0.175,0.627,0.66,0.847,dsDNAphage,4871,0,50,0
SoginMETA,SoginMETA_k141_7672763,0.78,0.433,0.07,0.007,0.053,0.78,dsDNAphage,6608,1,9.1,0
SoginMETA,SoginMETA_k141_28502415,0.207,0.22,0.15,0.013,0.613,0.613,lavidaviridae,5297,0,25,0
SoginMETA,SoginMETA_k141_25719888,1,0.36,0.13,0.867,0.947,1,dsDNAphage,5606,2,77.8,0
SoginMETA,SoginMETA_k141_3502368,0.353,0.607,0.415,0.067,0.447,0.607,NCLDV,7095,0,16.7,0
SoginMETA,SoginMETA_k141_29884657,0.573,0.18,0.795,0,0.293,0.795,RNA,5808,0,16.7,0
SoginMETA,SoginMETA_k141_9060266,1,0.107,0.23,0.747,0.693,1,dsDNAphage,5034,1,25,0
SoginMETA,SoginMETA_k141_21556305,0.967,0.647,0.205,0.873,0.3,0.967,dsDNAphage,5146,0,60,0
SoginMETA,SoginMETA_k141_27116656,0.473,NA,0.14,0.127,0.693,0.693,lavidaviridae,5395,0,50,0
SoginMETA,SoginMETA_k141_24329772,0.907,0.36,0.01,0.193,0.067,0.907,dsDNAphage,9583,0,18.2,0
SoginMETA,SoginMETA_k141_17393623,0.033,0.62,0,0,0,0.62,NCLDV,6512,0,14.3,0
SoginMETA,SoginMETA_k141_27117145,0.327,0.507,0.1,0.033,0.48,0.507,NCLDV,5283,0,14.3,0
SoginMETA,SoginMETA_k141_20172506,0.12,0.587,0.035,0,0.133,0.587,NCLDV,5899,0,20,0
SoginMETA,SoginMETA_k141_13221794,0.907,0.427,0.675,0.247,0.94,0.94,lavidaviridae,6529,0,14.3,0
SoginMETA,SoginMETA_k141_3504387,1,0.38,0.02,0.133,0.253,1,dsDNAphage,14477,1,40,0
SoginMETA,SoginMETA_k141_17394189,0.1,0.6,0.015,0,0.007,0.6,NCLDV,6525,0,14.3,0
SoginMETA,SoginMETA_k141_13222358,1,0.733,0.09,0.84,0.993,1,dsDNAphage,6524,2,87.5,0
SoginMETA,SoginMETA_k141_3505181,0.427,0.493,0.855,0.04,0.813,0.855,RNA,6015,0,25,0
SoginMETA,SoginMETA_k141_21559023,0.26,0.653,0.025,0.013,0.24,0.653,NCLDV,6118,0,40,0
SoginMETA,SoginMETA_k141_6284606,0.36,0.213,0.45,0.253,0.84,0.84,lavidaviridae,5008,0,33.3,0
SoginMETA,SoginMETA_k141_20174346,0.62,0.093,0.14,0.027,0.427,0.62,dsDNAphage,5787,0,33.3,0
SoginMETA,SoginMETA_k141_6285017,0.28,0.327,0.195,0.007,0.58,0.58,lavidaviridae,8862,0,12.5,0
SoginMETA,SoginMETA_k141_31280933,0.873,0.493,0.495,0.42,0.84,0.873,dsDNAphage,6879,0,50,0
SoginMETA,SoginMETA_k141_11840297,0.733,0.107,0,0,0.013,0.733,dsDNAphage,5062,1,28.6,14.3
SoginMETA,SoginMETA_k141_25726216,0.907,0.167,0.425,0.807,0.92,0.92,lavidaviridae,5829,0,57.1,0
SoginMETA,SoginMETA_k141_22947315,0.973,0.22,0.29,0.527,0.433,0.973,dsDNAphage,4997,1,50,0
SoginMETA,SoginMETA_k141_13225399,0.327,0.287,0.42,0.367,0.753,0.753,lavidaviridae,5083,0,50,0
SoginMETA,SoginMETA_k141_32673202,0.987,0.24,0.03,0.127,0.213,0.987,dsDNAphage,8700,1,14.3,0
