Genome,VC.Status,Realm,Kingdom,Phylum,Class,Order,Family,VC
Schorn_k141_5544246,Singleton,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Unclassified,Unclassified,
Schorn_k141_568767,Singleton,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Unclassified,Unclassified,
Schorn_k141_6146796,Singleton,Unclassified,Unclassified,Unclassified,Unclassified,Unclassified,Unclassified,
Schorn_k141_6264329,Singleton,Unclassified,Unclassified,Unclassified,Unclassified,Unclassified,Unclassified,
Schorn_k141_6281138,Singleton,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Unclassified,Unclassified,
Schorn_k141_629955,Singleton,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Unclassified,Unclassified,
Schorn_k141_6492213,Singleton,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Unclassified,Unclassified,
Schorn_k141_6533004,Singleton,Unclassified,Unclassified,Unclassified,Unclassified,Unclassified,Unclassified,
Schorn_k141_6560366,Singleton,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Unclassified,Unclassified,
Schorn_k141_6791142,Singleton,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Unclassified,Unclassified,
Schorn_k141_6874894,Singleton,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Unclassified,Unclassified,
Schorn_k141_7309092,Singleton,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Unclassified,Unclassified,
Schorn_k141_7433411,Outlier,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Unclassified,Unclassified,
Schorn_k141_7469315,Outlier,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Unclassified,Unclassified,
Schorn_k141_7637949,Singleton,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Unclassified,Unclassified,
Schorn_k141_7674325,Singleton,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Unclassified,Unclassified,
Schorn_k141_7691133,Outlier,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Unclassified,Unclassified,
Schorn_k141_7695888,Outlier,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Unclassified,Unclassified,
Schorn_k141_7748185,Singleton,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Unclassified,Unclassified,
Schorn_k141_7800135,Outlier,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Unclassified,Unclassified,
Schorn_k141_7853413,Singleton,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Unclassified,Unclassified,
Schorn_k141_7956397,Singleton,Fuselloviridae,Unclassified,Unclassified,Unclassified,Unclassified,Unclassified,
Schorn_k141_7980104,Outlier,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Unclassified,Unclassified,
Schorn_k141_8027958,Singleton,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Herelleviridae,Unclassified,
Schorn_k141_8273324,Singleton,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Unclassified,Unclassified,
Schorn_k141_8297236,Outlier,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Unclassified,Unclassified,
Schorn_k141_8486071,Singleton,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Unclassified,Unclassified,
Schorn_k141_8503955,Singleton,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Unclassified,Unclassified,
Schorn_k141_8594721,Outlier,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Unclassified,Unclassified,
Schorn_k141_8842742,Singleton,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Unclassified,Unclassified,
Schorn_k141_9043463,Singleton,Unclassified,Unclassified,Unclassified,Unclassified,Unclassified,Unclassified,
Schorn_k141_9070679,Singleton,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Unclassified,Unclassified,
Schorn_k141_9164538,Outlier,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Unclassified,Unclassified,
Schorn_k141_9199942,Singleton,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Unclassified,Unclassified,
Schorn_k141_9206557,Singleton,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Unclassified,Unclassified,
Schorn_k141_9509013,Outlier,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Unclassified,Unclassified,
Schorn_k141_9667176,Singleton,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Unclassified,Unclassified,
Schorn_k141_9763143,Singleton,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Unclassified,Unclassified,
Schorn_k141_980374,Singleton,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Unclassified,Unclassified,
Schorn_k141_9916150,Singleton,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Unclassified,Unclassified,
SoginMETA_k141_10072373,Singleton,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Unclassified,Unclassified,
SoginMETA_k141_10089779,Singleton,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Unclassified,Unclassified,
SoginMETA_k141_10092925,Outlier,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Unclassified,Unclassified,
SoginMETA_k141_1010355,Singleton,Unclassified,Unclassified,Unclassified,Unclassified,Unclassified,Unclassified,
SoginMETA_k141_10107454,Singleton,Unclassified,Unclassified,Unclassified,Unclassified,Unclassified,Unclassified,
SoginMETA_k141_10202534,Singleton,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Unclassified,Unclassified,
SoginMETA_k141_10260503,Singleton,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Unclassified,Unclassified,
SoginMETA_k141_10300810,Singleton,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Unclassified,Unclassified,
SoginMETA_k141_10487607,Outlier,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Unclassified,Unclassified,
SoginMETA_k141_10613658,Singleton,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Unclassified,Unclassified,
SoginMETA_k141_10619204,Outlier,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Unclassified,Unclassified,
SoginMETA_k141_10620866,Singleton,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Unclassified,Unclassified,
SoginMETA_k141_10642615,Overlap (VC_915/VC_1020/VC_1724),Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Unclassified,Unclassified,
SoginMETA_k141_10648943,Singleton,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Demerecviridae,Unclassified,
SoginMETA_k141_1067429,Singleton,Unclassified,Unclassified,Unclassified,Unclassified,Unclassified,Unclassified,
SoginMETA_k141_10888273,Singleton,Unclassified,Unclassified,Unclassified,Unclassified,Unclassified,Unclassified,
SoginMETA_k141_10906367,Singleton,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Unclassified,Unclassified,
SoginMETA_k141_10999385,Singleton,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Unclassified,Unclassified,
SoginMETA_k141_11066535,Singleton,Unclassified,Unclassified,Unclassified,Unclassified,Unclassified,Unclassified,
SoginMETA_k141_1107701,Singleton,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Unclassified,Unclassified,
SoginMETA_k141_11096082,Singleton,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Unclassified,Unclassified,
SoginMETA_k141_11118918,Outlier,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Unclassified,Unclassified,
SoginMETA_k141_1120857,Overlap (VC_1114/VC_1945),Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Unclassified,Unclassified,
SoginMETA_k141_11218315,Singleton,Unclassified,Unclassified,Unclassified,Unclassified,Unclassified,Unclassified,
SoginMETA_k141_11363530,Singleton,Unclassified,Unclassified,Unclassified,Unclassified,Unclassified,Unclassified,
SoginMETA_k141_11393402,Outlier,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Unclassified,Unclassified,
SoginMETA_k141_11411848,Outlier,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Unclassified,Unclassified,
SoginMETA_k141_1144276,Singleton,Unclassified,Unclassified,Unclassified,Unclassified,Unclassified,Unclassified,
SoginMETA_k141_11457016,Singleton,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Unclassified,Unclassified,
SoginMETA_k141_11463645,Outlier,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Unclassified,Unclassified,
SoginMETA_k141_11520951,Singleton,Varidnaviria,Bamfordvirae,Nucleocytoviricota,Megaviricetes,Imitervirales,Mimiviridae,
SoginMETA_k141_11616692,Outlier,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Unclassified,Unclassified,
SoginMETA_k141_116501,Singleton,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Unclassified,Unclassified,
SoginMETA_k141_11813093,Singleton,Unclassified,Unclassified,Unclassified,Unclassified,Unclassified,Unclassified,
SoginMETA_k141_11843790,Singleton,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Unclassified,Unclassified,
SoginMETA_k141_11857476,Singleton,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Unclassified,Unclassified,
SoginMETA_k141_11876438,Singleton,Unclassified,Unclassified,Unclassified,Unclassified,Unclassified,Unclassified,
SoginMETA_k141_11877223,Singleton,Unclassified,Unclassified,Unclassified,Unclassified,Unclassified,Unclassified,
SoginMETA_k141_11907231,Singleton,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Unclassified,Unclassified,
SoginMETA_k141_12295901,Singleton,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Unclassified,Unclassified,
SoginMETA_k141_12385335,Singleton,Unclassified,Unclassified,Unclassified,Unclassified,Unclassified,Unclassified,
SoginMETA_k141_1251366,Singleton,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Unclassified,Unclassified,
SoginMETA_k141_12519058,Singleton,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Unclassified,Unclassified,
SoginMETA_k141_12568296,Singleton,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Unclassified,Unclassified,
SoginMETA_k141_1262132,Outlier,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Unclassified,Unclassified,
SoginMETA_k141_12633388,Singleton,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Unclassified,Unclassified,
SoginMETA_k141_12670809,Singleton,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Unclassified,Unclassified,
SoginMETA_k141_12672958,Singleton,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Unclassified,Unclassified,
SoginMETA_k141_12709484,Singleton,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Unclassified,Unclassified,
SoginMETA_k141_12801802,Outlier,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Unclassified,Unclassified,
SoginMETA_k141_12835965,Singleton,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Unclassified,Unclassified,
SoginMETA_k141_12854471,Singleton,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Unclassified,Unclassified,
SoginMETA_k141_12869390,Singleton,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Unclassified,Unclassified,
SoginMETA_k141_12900219,Singleton,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Unclassified,Unclassified,
SoginMETA_k141_12934422,Outlier,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Unclassified,Unclassified,
SoginMETA_k141_12943047,Outlier,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Unclassified,Unclassified,
SoginMETA_k141_13106922,Outlier,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Unclassified,Unclassified,
SoginMETA_k141_13115833,Singleton,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Unclassified,Unclassified,
SoginMETA_k141_13242718,Singleton,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Unclassified,Unclassified,
SoginMETA_k141_13256935,Singleton,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Unclassified,Unclassified,
SoginMETA_k141_13270373,Singleton,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Unclassified,Unclassified,
SoginMETA_k141_13384170,Outlier,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Unclassified,Unclassified,
SoginMETA_k141_13407083,Outlier,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Unclassified,Unclassified,
SoginMETA_k141_13412951,Singleton,Duplodnaviria,Heunggongvirae,Peploviricota,Herviviricetes,Herpesvirales,Herpesviridae,
SoginMETA_k141_13516341,Overlap (VC_537/VC_1935),Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Unclassified,Unclassified,
SoginMETA_k141_1354221,Singleton,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Unclassified,Unclassified,
SoginMETA_k141_13601803,Singleton,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Unclassified,Unclassified,
SoginMETA_k141_13627465,Singleton,Unclassified,Unclassified,Unclassified,Unclassified,Unclassified,Unclassified,
SoginMETA_k141_13685454,Singleton,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Unclassified,Unclassified,
SoginMETA_k141_13699532,Singleton,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Unclassified,Unclassified,
SoginMETA_k141_13708442,Singleton,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Unclassified,Unclassified,
SoginMETA_k141_13790395,Singleton,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Unclassified,Unclassified,
SoginMETA_k141_13825269,Singleton,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Unclassified,Unclassified,
SoginMETA_k141_13845014,Singleton,Unclassified,Unclassified,Unclassified,Unclassified,Unclassified,Unclassified,
SoginMETA_k141_13861103,Overlap (VC_802/VC_803),Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Unclassified,Unclassified,
SoginMETA_k141_13900174,Singleton,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Unclassified,Unclassified,
SoginMETA_k141_13930812,Singleton,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Unclassified,Unclassified,
SoginMETA_k141_14129817,Overlap (VC_892/VC_1880),Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Unclassified,Unclassified,
SoginMETA_k141_1414399,Singleton,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Unclassified,Unclassified,
SoginMETA_k141_14190429,Singleton,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Unclassified,Unclassified,
SoginMETA_k141_14212605,Singleton,Unclassified,Unclassified,Unclassified,Unclassified,Unclassified,Unclassified,
SoginMETA_k141_14222179,Singleton,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Unclassified,Unclassified,
SoginMETA_k141_14233713,Singleton,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Unclassified,Unclassified,
SoginMETA_k141_14350545,Singleton,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Unclassified,Unclassified,
SoginMETA_k141_14420026,Outlier,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Unclassified,Unclassified,
SoginMETA_k141_14452803,Outlier,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Unclassified,Unclassified,
SoginMETA_k141_14478055,Singleton,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Unclassified,Unclassified,
SoginMETA_k141_1455948,Singleton,Unclassified,Unclassified,Unclassified,Unclassified,Unclassified,Unclassified,
SoginMETA_k141_14640095,Singleton,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Unclassified,Unclassified,
SoginMETA_k141_14789727,Singleton,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Unclassified,Unclassified,
SoginMETA_k141_14849635,Singleton,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Unclassified,Unclassified,
SoginMETA_k141_14901286,Singleton,Unclassified,Unclassified,Unclassified,Unclassified,Unclassified,Unclassified,
SoginMETA_k141_14941461,Singleton,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Unclassified,Unclassified,
SoginMETA_k141_14983675,Overlap (VC_1114/VC_1945),Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Unclassified,Unclassified,
SoginMETA_k141_14986202,Outlier,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Unclassified,Unclassified,
SoginMETA_k141_1500540,Outlier,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Unclassified,Unclassified,
SoginMETA_k141_15102346,Singleton,Unclassified,Unclassified,Unclassified,Unclassified,Unclassified,Unclassified,
SoginMETA_k141_15148626,Overlap (VC_784/VC_785),Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Unclassified,Unclassified,
SoginMETA_k141_15232222,Outlier,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Unclassified,Unclassified,
SoginMETA_k141_15301521,Outlier,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Unclassified,Unclassified,
SoginMETA_k141_15311225,Singleton,Unclassified,Unclassified,Unclassified,Unclassified,Unclassified,Unclassified,
SoginMETA_k141_15341421,Outlier,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Autographiviridae,Unclassified,
SoginMETA_k141_15407342,Singleton,Unclassified,Unclassified,Unclassified,Unclassified,Unclassified,Unclassified,
SoginMETA_k141_15409442,Singleton,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Unclassified,Unclassified,
SoginMETA_k141_15484860,Singleton,Unclassified,Unclassified,Unclassified,Unclassified,Unclassified,Unclassified,
SoginMETA_k141_15573680,Overlap (VC_792/VC_793),Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Unclassified,Unclassified,
SoginMETA_k141_15616971,Singleton,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Unclassified,Unclassified,
SoginMETA_k141_15629129,Singleton,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Unclassified,Unclassified,
SoginMETA_k141_15641136,Singleton,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Unclassified,Unclassified,
SoginMETA_k141_15657142,Singleton,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Unclassified,Unclassified,
SoginMETA_k141_15809816,Singleton,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Unclassified,Unclassified,
SoginMETA_k141_15810334,Singleton,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Unclassified,Unclassified,
SoginMETA_k141_15871178,Outlier,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Unclassified,Unclassified,
SoginMETA_k141_15952424,Singleton,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Unclassified,Unclassified,
SoginMETA_k141_16083424,Singleton,Duplodnaviria,Heunggongvirae,Peploviricota,Herviviricetes,Herpesvirales,Herpesviridae,
SoginMETA_k141_16111468,Outlier,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Unclassified,Unclassified,
SoginMETA_k141_16146814,Singleton,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Unclassified,Unclassified,
SoginMETA_k141_16188782,Singleton,Unclassified,Unclassified,Unclassified,Unclassified,Unclassified,Unclassified,
SoginMETA_k141_16267961,Outlier,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Unclassified,Unclassified,
SoginMETA_k141_16298635,Outlier,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Unclassified,Unclassified,
SoginMETA_k141_16457138,Outlier,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Unclassified,Unclassified,
SoginMETA_k141_16463943,Singleton,Unclassified,Unclassified,Unclassified,Unclassified,Unclassified,Unclassified,
SoginMETA_k141_16558627,Singleton,Unclassified,Unclassified,Unclassified,Unclassified,Unclassified,Unclassified,
SoginMETA_k141_16576932,Singleton,Unclassified,Unclassified,Unclassified,Unclassified,Unclassified,Unclassified,
SoginMETA_k141_16651246,Outlier,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Unclassified,Unclassified,
SoginMETA_k141_16679523,Singleton,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Unclassified,Unclassified,
SoginMETA_k141_16701759,Singleton,Unclassified,Unclassified,Unclassified,Unclassified,Unclassified,Unclassified,
SoginMETA_k141_16766962,Outlier,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Unclassified,Unclassified,
SoginMETA_k141_167987,Singleton,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Unclassified,Unclassified,
SoginMETA_k141_16813484,Singleton,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Unclassified,Unclassified,
SoginMETA_k141_16838472,Singleton,Unclassified,Unclassified,Unclassified,Unclassified,Unclassified,Unclassified,
SoginMETA_k141_1690449,Singleton,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Unclassified,Unclassified,
SoginMETA_k141_16916076,Singleton,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Unclassified,Unclassified,
