Genome,VIRSorter category,Circular,Prophage,Gene count,Strand switches,potential AMG count,Transposase present,Possible Non-Viral Contig,Viral hypothetical genes,Viral genes with host benefits,Viral genes with unknown function,Viral replication genes,Viral genes with viral benefits,Viral structure genes
SoginMETA_k141_16705909,2,FALSE,FALSE,7,2,1,FALSE,0,6,0,1,0,0,0
SoginMETA_k141_16715359,2,FALSE,FALSE,9,1,0,FALSE,0.2222222222222222,7,2,0,0,0,0
SoginMETA_k141_16730808,2,FALSE,FALSE,4,1,0,FALSE,0,4,0,0,0,0,0
SoginMETA_k141_16747803,2,FALSE,FALSE,33,2,1,FALSE,0.0303030303030303,28,1,4,0,0,0
SoginMETA_k141_16750302,1,FALSE,FALSE,3,0,0,FALSE,0,3,0,0,0,0,0
SoginMETA_k141_16750807,2,FALSE,FALSE,10,3,0,FALSE,0,10,0,0,0,0,0
SoginMETA_k141_16766962,1,FALSE,FALSE,23,0,0,FALSE,0,17,2,4,0,0,0
SoginMETA_k141_16768971,2,FALSE,FALSE,13,0,0,FALSE,0,13,0,0,0,0,0
SoginMETA_k141_16783278,2,FALSE,FALSE,6,1,0,FALSE,0,6,0,0,0,0,0
SoginMETA_k141_16787801,2,FALSE,FALSE,5,2,0,TRUE,0,4,0,1,0,0,0
SoginMETA_k141_16792915,2,FALSE,FALSE,7,2,0,FALSE,0.14285714285714285,6,1,0,0,0,0
SoginMETA_k141_16795404,2,FALSE,FALSE,3,0,0,FALSE,0,2,0,0,0,0,1
SoginMETA_k141_167987,1,FALSE,FALSE,11,5,1,FALSE,0,10,0,1,0,0,0
SoginMETA_k141_16799326,1,FALSE,FALSE,15,4,0,FALSE,0,15,0,0,0,0,0
SoginMETA_k141_16800008,2,FALSE,FALSE,7,2,0,FALSE,0,7,0,0,0,0,0
SoginMETA_k141_16804631,2,FALSE,FALSE,6,3,0,FALSE,0,6,0,0,0,0,0
SoginMETA_k141_16812043,2,FALSE,FALSE,6,0,0,FALSE,0,6,0,0,0,0,0
SoginMETA_k141_16813484,2,FALSE,FALSE,13,0,0,FALSE,0,8,2,3,0,0,0
SoginMETA_k141_16825243,1,FALSE,FALSE,16,0,0,FALSE,0,12,0,4,0,0,0
SoginMETA_k141_16838472,2,FALSE,FALSE,5,1,0,FALSE,0,5,0,0,0,0,0
SoginMETA_k141_16850546,2,FALSE,FALSE,7,4,0,FALSE,0,6,0,1,0,0,0
SoginMETA_k141_16985942,1,FALSE,FALSE,82,8,1,FALSE,0.03658536585365853,69,5,6,2,0,0
SoginMETA_k141_17648421,1,FALSE,FALSE,75,1,0,FALSE,0.01333333333333333,67,5,2,0,0,1
SoginMETA_k141_178681,2,FALSE,FALSE,11,3,0,FALSE,0.09090909090909093,10,1,0,0,0,0
SoginMETA_k141_18036350,1,FALSE,FALSE,8,0,0,FALSE,0,5,0,3,0,0,0
SoginMETA_k141_18065939,1,FALSE,FALSE,14,0,2,FALSE,0,13,1,0,0,0,0
SoginMETA_k141_18071011,2,FALSE,FALSE,8,3,0,FALSE,0.375,5,3,0,0,0,0
SoginMETA_k141_18071755,2,FALSE,FALSE,7,5,0,FALSE,0,7,0,0,0,0,0
SoginMETA_k141_18076760,1,FALSE,FALSE,12,2,0,FALSE,0,10,0,2,0,0,0
SoginMETA_k141_18080770,1,FALSE,FALSE,13,0,0,FALSE,0,8,0,4,0,0,1
SoginMETA_k141_18081755,2,FALSE,FALSE,7,2,0,FALSE,0,7,0,0,0,0,0
SoginMETA_k141_18090034,1,FALSE,FALSE,15,2,0,FALSE,0.06666666666666667,11,1,3,0,0,0
SoginMETA_k141_18091691,2,FALSE,FALSE,5,1,0,FALSE,0,5,0,0,0,0,0
SoginMETA_k141_18098624,2,FALSE,FALSE,5,1,0,FALSE,0,5,0,0,0,0,0
SoginMETA_k141_18098725,2,FALSE,FALSE,5,1,0,FALSE,0,5,0,0,0,0,0
SoginMETA_k141_18101503,2,FALSE,FALSE,2,1,0,FALSE,0,2,0,0,0,0,0
SoginMETA_k141_18106412,2,FALSE,FALSE,11,2,0,FALSE,0,11,0,0,0,0,0
SoginMETA_k141_18121394,2,FALSE,FALSE,6,2,1,FALSE,0.16666666666666666,4,1,1,0,0,0
SoginMETA_k141_18125491,1,FALSE,FALSE,11,1,0,FALSE,0,7,2,1,0,0,1
SoginMETA_k141_18134802,1,FALSE,FALSE,4,0,0,FALSE,0,1,0,1,0,0,2
SoginMETA_k141_18140977,2,FALSE,FALSE,4,0,0,FALSE,0,4,0,0,0,0,0
SoginMETA_k141_18145848,2,FALSE,FALSE,10,2,0,FALSE,0,9,1,0,0,0,0
SoginMETA_k141_18147858,1,FALSE,FALSE,8,0,0,FALSE,0,7,0,0,0,0,1
SoginMETA_k141_18148603,1,FALSE,FALSE,3,1,0,TRUE,0,2,1,0,0,0,0
SoginMETA_k141_18153850,1,FALSE,FALSE,13,3,0,FALSE,0,12,0,1,0,0,0
SoginMETA_k141_18154277,2,FALSE,FALSE,11,6,1,FALSE,0.09090909090909093,10,1,0,0,0,0
SoginMETA_k141_18155126,2,FALSE,FALSE,7,1,0,FALSE,0,7,0,0,0,0,0
SoginMETA_k141_18155925,2,FALSE,FALSE,8,1,0,FALSE,0,6,0,2,0,0,0
SoginMETA_k141_18160612,1,FALSE,FALSE,3,0,0,FALSE,0,3,0,0,0,0,0
SoginMETA_k141_18165899,1,FALSE,FALSE,35,3,0,FALSE,0,31,1,2,0,0,1
SoginMETA_k141_18166690,2,FALSE,FALSE,20,0,0,FALSE,0,19,0,1,0,0,0
SoginMETA_k141_18168750,2,FALSE,FALSE,11,2,0,FALSE,0,11,0,0,0,0,0
SoginMETA_k141_18169027,1,FALSE,FALSE,8,0,0,FALSE,0,6,0,1,0,0,1
SoginMETA_k141_18174498,2,FALSE,FALSE,11,0,0,FALSE,0,8,3,0,0,0,0
SoginMETA_k141_18176752,1,FALSE,FALSE,59,4,0,FALSE,0.01694915254237288,50,4,3,2,0,0
SoginMETA_k141_18178460,2,FALSE,FALSE,10,1,0,FALSE,0,7,0,3,0,0,0
SoginMETA_k141_18187182,1,FALSE,FALSE,12,0,0,FALSE,0,10,1,0,1,0,0
SoginMETA_k141_18190150,1,FALSE,FALSE,8,0,0,FALSE,0,6,0,2,0,0,0
SoginMETA_k141_18201965,2,FALSE,FALSE,9,2,0,FALSE,0,8,0,1,0,0,0
SoginMETA_k141_18202055,2,FALSE,FALSE,4,2,0,FALSE,0.25,2,2,0,0,0,0
SoginMETA_k141_18204574,2,FALSE,FALSE,7,1,0,FALSE,0,6,0,1,0,0,0
SoginMETA_k141_18217380,2,FALSE,FALSE,6,2,0,FALSE,0.16666666666666666,5,1,0,0,0,0
SoginMETA_k141_18217907,2,FALSE,FALSE,5,2,0,FALSE,0,5,0,0,0,0,0
SoginMETA_k141_18218299,1,FALSE,FALSE,43,1,0,FALSE,0,29,0,14,0,0,0
SoginMETA_k141_18226098,2,FALSE,FALSE,8,1,2,FALSE,0.125,7,1,0,0,0,0
SoginMETA_k141_18235980,1,FALSE,FALSE,19,0,0,FALSE,0,14,2,2,1,0,0
SoginMETA_k141_18241000,2,FALSE,FALSE,7,0,0,FALSE,0,6,0,1,0,0,0
SoginMETA_k141_18477589,2,FALSE,FALSE,5,3,0,FALSE,0,5,0,0,0,0,0
SoginMETA_k141_18823,2,FALSE,FALSE,6,0,0,FALSE,0,6,0,0,0,0,0
SoginMETA_k141_1905922,2,FALSE,FALSE,8,4,0,TRUE,0,6,2,0,0,0,0
SoginMETA_k141_19172026,1,FALSE,FALSE,20,8,0,FALSE,0,17,1,1,1,0,0
SoginMETA_k141_19448533,2,FALSE,FALSE,5,2,0,FALSE,0,5,0,0,0,0,0
SoginMETA_k141_19457662,1,FALSE,FALSE,10,0,0,FALSE,0,9,0,0,0,0,1
SoginMETA_k141_19459623,2,FALSE,FALSE,12,4,0,FALSE,0.16666666666666666,10,2,0,0,0,0
SoginMETA_k141_19461951,1,FALSE,FALSE,11,4,0,FALSE,0,10,0,1,0,0,0
SoginMETA_k141_19474631,2,FALSE,FALSE,8,4,0,TRUE,0.125,6,1,1,0,0,0
SoginMETA_k141_19475358,1,FALSE,FALSE,12,0,0,FALSE,0,8,3,0,0,1,0
SoginMETA_k141_19491365,2,FALSE,FALSE,3,0,0,FALSE,0.3333333333333333,1,2,0,0,0,0
SoginMETA_k141_19499541,2,FALSE,FALSE,6,2,0,FALSE,0,6,0,0,0,0,0
SoginMETA_k141_19503811,2,FALSE,FALSE,3,0,0,FALSE,1,0,3,0,0,0,0
SoginMETA_k141_19505369,2,FALSE,FALSE,6,1,0,FALSE,0,6,0,0,0,0,0
SoginMETA_k141_19508864,1,FALSE,FALSE,11,1,0,FALSE,0,11,0,0,0,0,0
SoginMETA_k141_19511471,2,FALSE,FALSE,3,1,0,FALSE,0,3,0,0,0,0,0
SoginMETA_k141_19524957,2,FALSE,FALSE,18,1,3,FALSE,0.05555555555555555,17,1,0,0,0,0
SoginMETA_k141_19525013,2,FALSE,FALSE,6,0,0,FALSE,0,5,0,1,0,0,0
SoginMETA_k141_19525156,2,FALSE,FALSE,19,0,0,FALSE,0,17,0,2,0,0,0
SoginMETA_k141_19525675,2,FALSE,FALSE,7,3,0,FALSE,0.14285714285714285,6,1,0,0,0,0
SoginMETA_k141_19530249,2,FALSE,FALSE,7,2,0,FALSE,0,7,0,0,0,0,0
SoginMETA_k141_19534873,2,FALSE,FALSE,8,2,0,FALSE,0.125,6,1,0,0,0,1
SoginMETA_k141_19537244,2,FALSE,FALSE,6,2,0,FALSE,0,6,0,0,0,0,0
SoginMETA_k141_19539317,2,FALSE,FALSE,7,3,1,FALSE,0,7,0,0,0,0,0
SoginMETA_k141_19546632,2,FALSE,FALSE,7,1,0,FALSE,0,6,0,1,0,0,0
SoginMETA_k141_19552431,2,FALSE,FALSE,6,1,1,FALSE,0.6666666666666666,2,4,0,0,0,0
SoginMETA_k141_19552569,2,FALSE,FALSE,8,3,0,FALSE,0,7,0,1,0,0,0
SoginMETA_k141_19553790,1,FALSE,FALSE,38,0,0,FALSE,0,35,2,0,0,0,1
SoginMETA_k141_19556973,2,FALSE,FALSE,6,3,0,FALSE,0,6,0,0,0,0,0
SoginMETA_k141_19559711,2,FALSE,FALSE,13,0,3,FALSE,0.15384615384615383,11,2,0,0,0,0
SoginMETA_k141_19563902,2,FALSE,FALSE,6,3,0,FALSE,0,6,0,0,0,0,0
SoginMETA_k141_19565310,2,FALSE,FALSE,5,1,0,FALSE,0,3,1,1,0,0,0
SoginMETA_k141_19566810,2,FALSE,FALSE,5,1,0,FALSE,0,5,0,0,0,0,0
SoginMETA_k141_19577185,2,FALSE,FALSE,4,0,0,FALSE,0,4,0,0,0,0,0
SoginMETA_k141_19581176,2,FALSE,FALSE,3,0,0,FALSE,0,3,0,0,0,0,0
SoginMETA_k141_19584501,2,FALSE,FALSE,7,5,0,FALSE,0,7,0,0,0,0,0
SoginMETA_k141_19594152,2,FALSE,FALSE,8,2,0,FALSE,0,8,0,0,0,0,0
SoginMETA_k141_19595961,2,FALSE,FALSE,15,7,0,FALSE,0.06666666666666667,14,1,0,0,0,0
SoginMETA_k141_19596667,2,FALSE,FALSE,7,4,1,FALSE,0,6,0,1,0,0,0
SoginMETA_k141_19604983,2,FALSE,FALSE,2,1,0,FALSE,0,2,0,0,0,0,0
SoginMETA_k141_19605782,2,FALSE,FALSE,5,0,0,FALSE,0,4,1,0,0,0,0
SoginMETA_k141_19609568,2,FALSE,FALSE,6,1,0,FALSE,0,6,0,0,0,0,0
SoginMETA_k141_19612971,1,FALSE,FALSE,42,5,0,FALSE,0.04761904761904761,34,5,2,0,0,1
SoginMETA_k141_19615239,1,FALSE,FALSE,26,2,1,FALSE,0,22,1,3,0,0,0
SoginMETA_k141_19619626,2,FALSE,FALSE,4,0,0,FALSE,0,4,0,0,0,0,0
SoginMETA_k141_19624861,2,FALSE,FALSE,15,3,0,FALSE,0,14,1,0,0,0,0
SoginMETA_k141_19626861,2,FALSE,FALSE,8,2,0,FALSE,0,7,0,1,0,0,0
SoginMETA_k141_19632177,2,FALSE,FALSE,13,4,1,FALSE,0,12,0,1,0,0,0
SoginMETA_k141_19632188,2,FALSE,FALSE,10,3,0,FALSE,0.1,9,1,0,0,0,0
SoginMETA_k141_19652172,1,FALSE,FALSE,11,0,0,FALSE,0,9,0,0,1,0,1
SoginMETA_k141_20303961,1,FALSE,FALSE,15,4,1,FALSE,0,12,0,1,0,1,1
SoginMETA_k141_20606244,2,FALSE,FALSE,8,4,0,TRUE,0,6,2,0,0,0,0
SoginMETA_k141_20836302,2,FALSE,FALSE,4,1,0,FALSE,0,4,0,0,0,0,0
SoginMETA_k141_20842484,2,FALSE,FALSE,10,0,0,FALSE,0.1,9,1,0,0,0,0
SoginMETA_k141_20845305,2,FALSE,FALSE,8,3,0,FALSE,0,8,0,0,0,0,0
SoginMETA_k141_20854793,2,FALSE,FALSE,8,1,1,FALSE,0.125,7,1,0,0,0,0
SoginMETA_k141_20855251,2,FALSE,FALSE,18,0,0,FALSE,0,16,0,2,0,0,0
SoginMETA_k141_20861654,2,FALSE,FALSE,7,2,0,FALSE,0,6,0,1,0,0,0
SoginMETA_k141_20866342,1,FALSE,FALSE,23,3,0,FALSE,0,21,0,1,1,0,0
SoginMETA_k141_20867991,2,FALSE,FALSE,4,1,0,FALSE,0,4,0,0,0,0,0
SoginMETA_k141_20868653,1,FALSE,FALSE,101,0,1,FALSE,0.0396039603960396,89,5,6,1,0,0
SoginMETA_k141_20869584,2,FALSE,FALSE,5,3,0,FALSE,0.2,4,1,0,0,0,0
SoginMETA_k141_20888273,2,FALSE,FALSE,16,6,2,FALSE,0.25,12,4,0,0,0,0
SoginMETA_k141_20894037,2,FALSE,FALSE,9,3,0,FALSE,0.1111111111111111,8,1,0,0,0,0
SoginMETA_k141_20897726,2,FALSE,FALSE,20,3,0,FALSE,0.1,17,3,0,0,0,0
SoginMETA_k141_20898289,2,FALSE,FALSE,16,0,1,FALSE,0.0625,11,2,3,0,0,0
SoginMETA_k141_20901423,2,FALSE,FALSE,7,2,0,FALSE,0,7,0,0,0,0,0
SoginMETA_k141_20905674,2,FALSE,FALSE,6,0,0,FALSE,0,6,0,0,0,0,0
SoginMETA_k141_20910105,2,FALSE,FALSE,6,2,0,FALSE,0,6,0,0,0,0,0
SoginMETA_k141_20914415,2,FALSE,FALSE,8,1,0,FALSE,0.25,6,2,0,0,0,0
SoginMETA_k141_20919387,2,FALSE,FALSE,3,0,0,FALSE,0,3,0,0,0,0,0
SoginMETA_k141_20931028,2,FALSE,FALSE,5,3,1,FALSE,0.2,4,1,0,0,0,0
SoginMETA_k141_20931792,2,FALSE,FALSE,10,1,0,FALSE,0,9,1,0,0,0,0
SoginMETA_k141_20932714,1,FALSE,FALSE,9,0,0,FALSE,0,8,0,1,0,0,0
SoginMETA_k141_20934764,2,FALSE,FALSE,8,1,0,FALSE,0,8,0,0,0,0,0
SoginMETA_k141_20935189,1,FALSE,FALSE,8,3,0,FALSE,0,7,0,1,0,0,0
SoginMETA_k141_20936310,1,FALSE,FALSE,8,0,0,FALSE,0,7,0,1,0,0,0
SoginMETA_k141_20942949,1,FALSE,FALSE,19,2,0,FALSE,0,18,0,1,0,0,0
SoginMETA_k141_20950704,2,FALSE,FALSE,7,3,0,FALSE,0.14285714285714285,6,1,0,0,0,0
SoginMETA_k141_20951656,2,FALSE,FALSE,13,7,0,FALSE,0,13,0,0,0,0,0
SoginMETA_k141_20951961,2,FALSE,FALSE,7,2,0,FALSE,0,7,0,0,0,0,0
SoginMETA_k141_20954645,2,FALSE,FALSE,7,2,0,FALSE,0,7,0,0,0,0,0
SoginMETA_k141_20957397,1,FALSE,FALSE,8,0,1,FALSE,0,7,1,0,0,0,0
SoginMETA_k141_20964342,1,FALSE,FALSE,39,1,1,FALSE,0,35,0,3,0,0,1
SoginMETA_k141_20970161,2,FALSE,FALSE,7,3,0,FALSE,0,7,0,0,0,0,0
SoginMETA_k141_20971326,2,FALSE,FALSE,2,0,0,FALSE,0,1,1,0,0,0,0
SoginMETA_k141_20978798,1,FALSE,FALSE,4,0,0,FALSE,0,2,0,2,0,0,0
SoginMETA_k141_20980263,2,FALSE,FALSE,7,1,0,FALSE,0,6,1,0,0,0,0
SoginMETA_k141_20982440,2,FALSE,FALSE,8,0,0,FALSE,0,8,0,0,0,0,0
SoginMETA_k141_20988226,2,FALSE,FALSE,6,1,0,FALSE,0,5,1,0,0,0,0
SoginMETA_k141_20990953,1,FALSE,FALSE,7,0,0,FALSE,0.14285714285714285,4,1,2,0,0,0
SoginMETA_k141_20992147,2,FALSE,FALSE,14,0,0,FALSE,0,13,0,1,0,0,0
SoginMETA_k141_20995742,2,FALSE,FALSE,28,2,0,FALSE,0,27,1,0,0,0,0
SoginMETA_k141_20999978,2,FALSE,FALSE,5,2,0,FALSE,0.2,4,1,0,0,0,0
SoginMETA_k141_21000278,2,FALSE,FALSE,10,0,0,FALSE,0,10,0,0,0,0,0
SoginMETA_k141_21011630,1,FALSE,FALSE,12,6,0,FALSE,0.16666666666666666,9,2,1,0,0,0
SoginMETA_k141_21012721,1,FALSE,FALSE,9,0,0,FALSE,0,8,0,0,0,0,1
SoginMETA_k141_21013974,1,FALSE,FALSE,11,2,0,FALSE,0.2727272727272727,8,3,0,0,0,0
SoginMETA_k141_21136516,2,FALSE,FALSE,31,2,0,TRUE,0,29,1,1,0,0,0
SoginMETA_k141_21196334,1,FALSE,FALSE,24,0,0,FALSE,0,24,0,0,0,0,0
SoginMETA_k141_2129021,1,FALSE,FALSE,70,6,0,FALSE,0.01428571428571428,61,1,5,1,0,2
SoginMETA_k141_2133210,2,FALSE,FALSE,12,0,0,FALSE,0,9,1,2,0,0,0
SoginMETA_k141_21389247,1,FALSE,FALSE,19,0,0,FALSE,0,17,1,1,0,0,0
SoginMETA_k141_21460333,1,FALSE,FALSE,10,0,0,FALSE,0.1,8,2,0,0,0,0
SoginMETA_k141_21562098,1,FALSE,FALSE,77,2,0,FALSE,0.02597402597402597,59,8,7,0,0,3
SoginMETA_k141_21971450,1,FALSE,FALSE,60,4,0,FALSE,0,49,3,7,0,0,1
SoginMETA_k141_22019,1,FALSE,FALSE,11,0,0,FALSE,0,7,2,1,0,0,1
SoginMETA_k141_22221677,2,FALSE,FALSE,6,1,0,FALSE,0,6,0,0,0,0,0
SoginMETA_k141_22222291,2,FALSE,FALSE,9,4,0,FALSE,0.2222222222222222,6,3,0,0,0,0
SoginMETA_k141_22236130,2,FALSE,FALSE,6,1,0,FALSE,0,6,0,0,0,0,0
SoginMETA_k141_22242288,2,FALSE,FALSE,6,4,0,FALSE,0.3333333333333333,4,2,0,0,0,0
SoginMETA_k141_22243557,2,FALSE,FALSE,8,1,0,FALSE,0,8,0,0,0,0,0
SoginMETA_k141_22244929,2,FALSE,FALSE,7,3,0,FALSE,0,7,0,0,0,0,0
SoginMETA_k141_22246807,2,FALSE,FALSE,9,1,0,FALSE,0,8,1,0,0,0,0
SoginMETA_k141_22248898,2,FALSE,FALSE,11,0,0,FALSE,0,11,0,0,0,0,0
SoginMETA_k141_22251842,2,FALSE,FALSE,8,1,0,FALSE,0,5,0,3,0,0,0
SoginMETA_k141_22254074,2,FALSE,FALSE,5,1,0,FALSE,0,3,0,2,0,0,0
SoginMETA_k141_22256113,2,FALSE,FALSE,7,2,0,FALSE,0,7,0,0,0,0,0
SoginMETA_k141_22258565,2,FALSE,FALSE,4,1,0,FALSE,0,3,0,1,0,0,0
SoginMETA_k141_22259694,1,FALSE,FALSE,14,2,0,FALSE,0,13,0,1,0,0,0
SoginMETA_k141_22275437,2,FALSE,FALSE,9,5,0,FALSE,0,9,0,0,0,0,0
SoginMETA_k141_22282431,1,FALSE,FALSE,42,2,3,FALSE,0.09523809523809525,34,6,2,0,0,0
SoginMETA_k141_22285539,2,FALSE,FALSE,10,0,0,FALSE,0.1,8,2,0,0,0,0
SoginMETA_k141_22287930,1,FALSE,FALSE,26,3,8,FALSE,0.5,13,13,0,0,0,0
SoginMETA_k141_22290762,2,FALSE,FALSE,56,8,0,FALSE,0.01785714285714285,48,4,2,0,0,2
SoginMETA_k141_22298936,2,FALSE,FALSE,8,0,0,FALSE,0.375,5,3,0,0,0,0
SoginMETA_k141_22306966,1,FALSE,FALSE,7,0,0,FALSE,0,5,0,1,0,0,1
SoginMETA_k141_22308495,2,FALSE,FALSE,4,0,0,FALSE,0,2,0,2,0,0,0
SoginMETA_k141_22313357,2,FALSE,FALSE,7,2,0,FALSE,0.14285714285714285,6,1,0,0,0,0
SoginMETA_k141_22322801,2,FALSE,FALSE,5,1,0,FALSE,0,5,0,0,0,0,0
SoginMETA_k141_22324672,2,FALSE,FALSE,4,0,0,FALSE,0,3,0,1,0,0,0
SoginMETA_k141_22351476,2,FALSE,FALSE,8,2,0,TRUE,0,7,1,0,0,0,0
SoginMETA_k141_22357482,2,FALSE,FALSE,14,6,0,TRUE,0,14,0,0,0,0,0
SoginMETA_k141_22370431,2,FALSE,FALSE,6,5,0,FALSE,0.16666666666666666,5,1,0,0,0,0
SoginMETA_k141_22372935,2,FALSE,FALSE,5,3,0,FALSE,0,5,0,0,0,0,0
SoginMETA_k141_22373541,1,FALSE,FALSE,11,4,0,FALSE,0,9,0,2,0,0,0
SoginMETA_k141_22375655,2,FALSE,FALSE,6,3,0,FALSE,0,6,0,0,0,0,0
SoginMETA_k141_22384023,2,FALSE,FALSE,24,0,0,FALSE,0,23,0,1,0,0,0
SoginMETA_k141_22385305,2,FALSE,FALSE,4,0,0,FALSE,0.25,2,2,0,0,0,0
SoginMETA_k141_22387019,2,FALSE,FALSE,9,4,2,FALSE,0,7,1,1,0,0,0
SoginMETA_k141_22392760,2,FALSE,FALSE,118,6,2,FALSE,0.02542372881355932,104,4,10,0,0,0
SoginMETA_k141_22397448,2,FALSE,FALSE,8,2,1,FALSE,0,6,1,1,0,0,0
SoginMETA_k141_22402006,2,FALSE,FALSE,14,1,0,FALSE,0,13,1,0,0,0,0
SoginMETA_k141_22402881,1,FALSE,FALSE,5,0,0,FALSE,0,1,0,4,0,0,0
SoginMETA_k141_22405639,2,FALSE,FALSE,7,3,0,FALSE,0.14285714285714285,6,1,0,0,0,0
SoginMETA_k141_22976836,1,FALSE,FALSE,10,2,0,FALSE,0.2,6,3,1,0,0,0
SoginMETA_k141_23403955,1,FALSE,FALSE,7,1,0,FALSE,0,5,2,0,0,0,0
SoginMETA_k141_2350845,1,FALSE,FALSE,11,0,0,FALSE,0,10,1,0,0,0,0
SoginMETA_k141_23610065,2,FALSE,FALSE,7,2,0,FALSE,0.14285714285714285,6,1,0,0,0,0
SoginMETA_k141_23631886,2,FALSE,FALSE,7,2,0,FALSE,0.14285714285714285,6,1,0,0,0,0
SoginMETA_k141_23640008,2,FALSE,FALSE,12,5,0,TRUE,0,11,1,0,0,0,0
SoginMETA_k141_23644061,2,FALSE,FALSE,6,2,0,TRUE,0,4,1,0,1,0,0
SoginMETA_k141_23647037,2,FALSE,FALSE,9,1,0,FALSE,0,9,0,0,0,0,0
SoginMETA_k141_23647385,2,FALSE,FALSE,3,0,0,FALSE,0,3,0,0,0,0,0
SoginMETA_k141_23655304,1,FALSE,FALSE,7,0,0,FALSE,0,7,0,0,0,0,0
SoginMETA_k141_23659022,2,FALSE,FALSE,12,1,0,FALSE,0,12,0,0,0,0,0
SoginMETA_k141_23664769,2,FALSE,FALSE,9,2,0,FALSE,0,9,0,0,0,0,0
SoginMETA_k141_23669529,2,FALSE,FALSE,6,2,0,TRUE,0,5,0,0,1,0,0
SoginMETA_k141_23675063,2,FALSE,FALSE,5,0,0,FALSE,0,5,0,0,0,0,0
SoginMETA_k141_23677556,2,FALSE,FALSE,7,2,0,FALSE,0,7,0,0,0,0,0
SoginMETA_k141_23681144,2,FALSE,FALSE,4,1,0,FALSE,0,3,0,1,0,0,0
SoginMETA_k141_23681561,2,FALSE,FALSE,8,0,0,FALSE,0,7,0,1,0,0,0
SoginMETA_k141_23687500,1,FALSE,FALSE,14,2,0,FALSE,0,9,1,2,0,0,2
SoginMETA_k141_23691044,2,FALSE,FALSE,7,5,0,FALSE,0,7,0,0,0,0,0
SoginMETA_k141_23697471,2,FALSE,FALSE,3,1,0,FALSE,0,2,0,0,0,0,1
SoginMETA_k141_23703797,2,FALSE,FALSE,7,0,0,FALSE,0.2857142857142857,5,2,0,0,0,0
SoginMETA_k141_23704126,1,FALSE,FALSE,21,0,0,FALSE,0.04761904761904761,18,1,1,1,0,0
SoginMETA_k141_23709105,2,FALSE,FALSE,6,0,0,FALSE,0,6,0,0,0,0,0
SoginMETA_k141_23717995,2,FALSE,FALSE,8,3,0,FALSE,0,8,0,0,0,0,0
SoginMETA_k141_23744985,1,FALSE,FALSE,5,0,0,FALSE,0,5,0,0,0,0,0
SoginMETA_k141_23745494,1,FALSE,FALSE,4,1,0,FALSE,0.25,3,1,0,0,0,0
SoginMETA_k141_23746258,2,FALSE,FALSE,6,1,0,FALSE,0,6,0,0,0,0,0
SoginMETA_k141_23749863,2,FALSE,FALSE,7,1,0,FALSE,0,7,0,0,0,0,0
SoginMETA_k141_23758106,1,FALSE,FALSE,12,7,0,FALSE,0,11,0,1,0,0,0
SoginMETA_k141_23771187,2,FALSE,FALSE,5,2,0,FALSE,0,5,0,0,0,0,0
SoginMETA_k141_23773446,2,FALSE,FALSE,16,1,1,FALSE,0.125,11,3,1,1,0,0
SoginMETA_k141_23778552,2,FALSE,FALSE,12,3,0,FALSE,0,12,0,0,0,0,0
SoginMETA_k141_23784422,2,FALSE,FALSE,6,0,0,FALSE,0,6,0,0,0,0,0
SoginMETA_k141_23794923,2,FALSE,FALSE,4,1,0,FALSE,0,4,0,0,0,0,0
SoginMETA_k141_23797635,2,FALSE,FALSE,5,0,0,FALSE,0,5,0,0,0,0,0
SoginMETA_k141_23797788,2,FALSE,FALSE,20,1,0,FALSE,0,19,0,0,1,0,0
SoginMETA_k141_24334648,2,FALSE,FALSE,15,2,0,FALSE,0,14,0,1,0,0,0
SoginMETA_k141_24685296,2,FALSE,FALSE,8,4,0,FALSE,0,8,0,0,0,0,0
SoginMETA_k141_24699317,2,FALSE,FALSE,5,0,0,FALSE,0.2,1,2,2,0,0,0
SoginMETA_k141_24999989,1,FALSE,FALSE,17,2,0,FALSE,0,16,1,0,0,0,0
SoginMETA_k141_25010015,2,FALSE,FALSE,4,0,0,FALSE,0,4,0,0,0,0,0
SoginMETA_k141_25019834,2,FALSE,FALSE,11,7,0,FALSE,0,10,1,0,0,0,0
SoginMETA_k141_25025877,2,FALSE,FALSE,7,0,0,FALSE,0,7,0,0,0,0,0
SoginMETA_k141_25028526,1,FALSE,FALSE,8,0,0,FALSE,0,6,1,1,0,0,0
SoginMETA_k141_25030799,2,FALSE,FALSE,4,2,0,FALSE,0,4,0,0,0,0,0
SoginMETA_k141_25031363,2,FALSE,FALSE,5,2,0,FALSE,0,4,0,1,0,0,0
SoginMETA_k141_25038389,1,FALSE,FALSE,74,0,1,FALSE,0,66,3,5,0,0,0
SoginMETA_k141_25040658,2,FALSE,FALSE,6,1,0,FALSE,0,6,0,0,0,0,0
SoginMETA_k141_25042460,2,FALSE,FALSE,3,1,0,FALSE,0,2,0,1,0,0,0
SoginMETA_k141_25048765,2,FALSE,FALSE,4,1,0,FALSE,0,4,0,0,0,0,0
SoginMETA_k141_25050806,2,FALSE,FALSE,7,2,0,FALSE,0.14285714285714285,6,1,0,0,0,0
SoginMETA_k141_25051620,2,FALSE,FALSE,7,0,1,FALSE,0,7,0,0,0,0,0
SoginMETA_k141_25054201,2,FALSE,FALSE,24,1,0,FALSE,0.04166666666666666,22,1,1,0,0,0
