filename,gene,Genome,gene_id,gene_description,category,header,subheader,module,auxiliary_score,amg_flags
SoginMETA,k141_14350545__full-cat_1_11,SoginMETA_k141_14350545,NA,NA,NA,NA,NA,NA,2,MK
SoginMETA,k141_14350545__full-cat_1_52,SoginMETA_k141_14350545,K00558,DNA (cytosine-5-)-methyltransferase [EC:2.1.1.37] [RN:R04858],Organic Nitrogen,Amino Acid,NA,Methionine degradation,2,MF
SoginMETA,k141_14500397__full-cat_2_5,SoginMETA_k141_14500397,NA,NA,NA,NA,NA,NA,3,MKF
SoginMETA,k141_14508520__full-cat_1_18,SoginMETA_k141_14508520,NA,NA,NA,NA,NA,NA,1,MK
SoginMETA,k141_14508520__full-cat_1_19,SoginMETA_k141_14508520,K01939,adenylosuccinate synthase [EC:6.3.4.4] [RN:R01135],MISC,Information systems,Nucleotide,"Adenine ribonucleotide biosynthesis, IMP => ADP,ATP",1,M
SoginMETA,k141_15710628__full-cat_2_2,SoginMETA_k141_15710628,K02031,ABC.PE.A; peptide/nickel transport system ATP-binding protein,Transporters,NA,NA,Peptides/nickel transport system,3,MF
SoginMETA,k141_15710628__full-cat_2_3,SoginMETA_k141_15710628,K02035,ABC.PE.S; peptide/nickel transport system substrate-binding protein,Transporters,NA,NA,Peptides/nickel transport system,3,MF
SoginMETA,k141_15785065__full-cat_1_12,SoginMETA_k141_15785065,NA,NA,NA,NA,NA,NA,2,MKE
SoginMETA,k141_15785065__full-cat_1_40,SoginMETA_k141_15785065,NA,NA,NA,NA,NA,NA,3,MKF
SoginMETA,k141_15972515__full-cat_2_2,SoginMETA_k141_15972515,K03939,NDUFS6; NADH dehydrogenase (ubiquinone) Fe-S protein 6,Energy,Electron transport Chain,NA,"NADH dehydrogenase (ubiquinone) Fe-S protein/flavoprotein complex, mitochondria",3,MF
SoginMETA,k141_17198120__full-cat_2_26,SoginMETA_k141_17198120,NA,NA,NA,NA,NA,NA,3,MKF
SoginMETA,k141_17227307__full-cat_1_16,SoginMETA_k141_17227307,GT2,"GT2 cellulose synthase (EC 2.4.1.12); chitin synthase (EC 2.4.1.16); dolichyl-phosphate beta-D-mannosyltransferase (EC 2.4.1.83); dolichyl-phosphate beta-glucosyltransferase (EC 2.4.1.117); N-acetylglucosaminyltransferase (EC 2.4.1.-); N-acetylgalactosaminyltransferase (EC 2.4.1.-); hyaluronan synthase (EC 2.4.1.212); chitin oligosaccharide synthase (EC 2.4.1.-); beta-1,3-glucan synthase (EC 2.4.1.34); beta-1,4-mannan synthase (EC 2.4.1.-); beta-mannosylphosphodecaprenol-mannooligosaccharide alpha-1,6-mannosyltransferase (EC 2.4.1.199); UDP-Galf: rhamnopyranosyl-N-acetylglucosaminyl-PP-decaprenol beta-1,4/1,5-galactofuranosyltransferase (EC 2.4.1.287); UDP-Galf: galactofuranosyl-galactofuranosyl-rhamnosyl-N-acetylglucosaminyl-PP-decaprenol beta-1,5/1,6-galactofuranosyltransferase (EC 2.4.1.288); dTDP-L-Rha: N-acetylglucosaminyl-PP-decaprenol alpha-1,3-L-rhamnosyltransferase (EC 2.4.1.289)",carbon utilization,CAZY,NA,GlycosylTransferases,2,MK
SoginMETA,k141_17227307__full-cat_1_21,SoginMETA_k141_17227307,GT4,"GT4 sucrose synthase (EC 2.4.1.13); sucrose-phosphate synthase (EC 2.4.1.14); alpha-glucosyltransferase (EC 2.4.1.52); lipopolysaccharide N-acetylglucosaminyltransferase (EC 2.4.1.56); phosphatidylinositol alpha-mannosyltransferase (EC 2.4.1.57); GDP-Man: Man1GlcNAc2-PP-dolichol alpha-1,3-mannosyltransferase (EC 2.4.1.132); GDP-Man: Man3GlcNAc2-PP-dolichol/Man4GlcNAc2-PP-dolichol alpha-1,2-mannosyltransferase (EC 2.4.1.131); digalactosyldiacylglycerol synthase (EC 2.4.1.141); 1,2-diacylglycerol 3-glucosyltransferase (EC 2.4.1.157); diglucosyl diacylglycerol synthase (EC 2.4.1.208); trehalose phosphorylase (EC 2.4.1.231); NDP-Glc: alpha-glucose alpha-glucosyltransferase / alpha,alpha-trehalose synthase (EC 2.4.1.245); GDP-Man: Man2GlcNAc2-PP-dolichol alpha-1,6-mannosyltransferase (EC 2.4.1.257); UDP-GlcNAc: 2-deoxystreptamine alpha-N-acetylglucosaminyltransferase (EC 2.4.1.283); UDP-GlcNAc: ribostamycin alpha-N-acetylglucosaminyltransferase (EC 2.4.1.285); UDP-Gal alpha-galactosyltransferase (EC 2.4.1.-); UDP-Xyl alpha-xylosyltransferase (EC 2.4.2.-); UDP-GlcA alpha-glucuronyltransferase (EC 2.4.1.-); UDP-Glc alpha-glucosyltransferase (EC 2.4.1.-); UDP-GalNAc: GalNAc-PP-Und alpha-1,3-N-acetylgalactosaminyltransferase (EC 2.4.1.306); UDP-GalNAc: N,N'-diacetylbacillosaminyl-PP-Und alpha-1,3-N-acetylgalactosaminyltransferase (EC 2.4.1.290); ADP-dependent alpha-maltose-1-phosphate synthase (2.4.1.342)",carbon utilization,CAZY,NA,GlycosylTransferases,2,MK
SoginMETA,k141_17227307__full-cat_1_22,SoginMETA_k141_17227307,GT4,"GT4 sucrose synthase (EC 2.4.1.13); sucrose-phosphate synthase (EC 2.4.1.14); alpha-glucosyltransferase (EC 2.4.1.52); lipopolysaccharide N-acetylglucosaminyltransferase (EC 2.4.1.56); phosphatidylinositol alpha-mannosyltransferase (EC 2.4.1.57); GDP-Man: Man1GlcNAc2-PP-dolichol alpha-1,3-mannosyltransferase (EC 2.4.1.132); GDP-Man: Man3GlcNAc2-PP-dolichol/Man4GlcNAc2-PP-dolichol alpha-1,2-mannosyltransferase (EC 2.4.1.131); digalactosyldiacylglycerol synthase (EC 2.4.1.141); 1,2-diacylglycerol 3-glucosyltransferase (EC 2.4.1.157); diglucosyl diacylglycerol synthase (EC 2.4.1.208); trehalose phosphorylase (EC 2.4.1.231); NDP-Glc: alpha-glucose alpha-glucosyltransferase / alpha,alpha-trehalose synthase (EC 2.4.1.245); GDP-Man: Man2GlcNAc2-PP-dolichol alpha-1,6-mannosyltransferase (EC 2.4.1.257); UDP-GlcNAc: 2-deoxystreptamine alpha-N-acetylglucosaminyltransferase (EC 2.4.1.283); UDP-GlcNAc: ribostamycin alpha-N-acetylglucosaminyltransferase (EC 2.4.1.285); UDP-Gal alpha-galactosyltransferase (EC 2.4.1.-); UDP-Xyl alpha-xylosyltransferase (EC 2.4.2.-); UDP-GlcA alpha-glucuronyltransferase (EC 2.4.1.-); UDP-Glc alpha-glucosyltransferase (EC 2.4.1.-); UDP-GalNAc: GalNAc-PP-Und alpha-1,3-N-acetylgalactosaminyltransferase (EC 2.4.1.306); UDP-GalNAc: N,N'-diacetylbacillosaminyl-PP-Und alpha-1,3-N-acetylgalactosaminyltransferase (EC 2.4.1.290); ADP-dependent alpha-maltose-1-phosphate synthase (2.4.1.342)",carbon utilization,CAZY,NA,GlycosylTransferases,2,MK
SoginMETA,k141_1829445__full-cat_1_16,SoginMETA_k141_1829445,NA,NA,NA,NA,NA,NA,1,MKF
SoginMETA,k141_1829445__full-cat_1_19,SoginMETA_k141_1829445,NA,NA,NA,NA,NA,NA,2,MKF
SoginMETA,k141_18568171__full-cat_1_23,SoginMETA_k141_18568171,NA,NA,NA,NA,NA,NA,2,MK
SoginMETA,k141_18568171__full-cat_1_25,SoginMETA_k141_18568171,NA,NA,NA,NA,NA,NA,2,MK
SoginMETA,k141_18568171__full-cat_1_26,SoginMETA_k141_18568171,NA,NA,NA,NA,NA,NA,2,MK
SoginMETA,k141_18568171__full-cat_1_30,SoginMETA_k141_18568171,NA,NA,NA,NA,NA,NA,2,MK
SoginMETA,k141_18568171__full-cat_1_80,SoginMETA_k141_18568171,NA,NA,NA,NA,NA,NA,1,MK
SoginMETA,k141_18709864__full-cat_2_3,SoginMETA_k141_18709864,K02031,ABC.PE.A; peptide/nickel transport system ATP-binding protein,Transporters,NA,NA,Peptides/nickel transport system,3,MF
SoginMETA,k141_1995919__full-cat_2_10,SoginMETA_k141_1995919,M29,"Catlytic type: Metallo; broad specificity, but preferentially releases Leu, Val, Phe or Tyr; can release Pro but is unable to cleave peptides with Pro in P1. Leu-NHPhNO2 is the usual synthetic substrate",Organic Nitrogen,Peptidase,NA,Aminopeptidases,3,MF
SoginMETA,k141_20042952__full-cat_2_4,SoginMETA_k141_20042952,K01591,orotidine-5'-phosphate decarboxylase [EC:4.1.1.23] [RN:R00965],MISC,Information systems,Nucleotide,"Uridine monophosphate biosynthesis, glutamine (+ PRPP) => UMP",3,MF
SoginMETA,k141_21312284__full-cat_1_10,SoginMETA_k141_21312284,NA,NA,NA,NA,NA,NA,1,MKF
SoginMETA,k141_21429817__full-cat_1_18,SoginMETA_k141_21429817,NA,NA,NA,NA,NA,NA,2,MKF
SoginMETA,k141_21464957__full-cat_1_42,SoginMETA_k141_21464957,NA,NA,NA,NA,NA,NA,2,MK
SoginMETA,k141_21464957__full-cat_1_49,SoginMETA_k141_21464957,K00560,thymidylate synthase [EC:2.1.1.45] [RN:R02101],MISC,Information systems,Nucleotide,"Pyrimidine deoxyribonuleotide biosynthesis, CDP/CTP => dCDP/dCTP,dTDP/dTTP",2,M
SoginMETA,k141_22716068__full-cat_1_3,SoginMETA_k141_22716068,NA,NA,NA,NA,NA,NA,2,MKF
SoginMETA,k141_22716068__full-cat_1_18,SoginMETA_k141_22716068,NA,NA,NA,NA,NA,NA,2,MK
SoginMETA,k141_22716068__full-cat_1_19,SoginMETA_k141_22716068,NA,NA,NA,NA,NA,NA,2,MK
SoginMETA,k141_22716068__full-cat_1_22,SoginMETA_k141_22716068,NA,NA,NA,NA,NA,NA,2,MK
SoginMETA,k141_24083136__full-cat_1_13,SoginMETA_k141_24083136,K01520,dUTP pyrophosphatase [EC:3.6.1.23] [RN:R02100],MISC,Information systems,Nucleotide,"Pyrimidine deoxyribonuleotide biosynthesis, CDP/CTP => dCDP/dCTP,dTDP/dTTP",1,M
SoginMETA,k141_24258601__full-cat_2_2,SoginMETA_k141_24258601,K01520,dUTP pyrophosphatase [EC:3.6.1.23] [RN:R02100],MISC,Information systems,Nucleotide,"Pyrimidine deoxyribonuleotide biosynthesis, CDP/CTP => dCDP/dCTP,dTDP/dTTP",3,MF
SoginMETA,k141_25448550__full-cat_2_4,SoginMETA_k141_25448550,K11175,phosphoribosylglycinamide formyltransferase [EC:2.1.2.2] [RN:R04325],MISC,Information systems,Nucleotide,"Inosine monophosphate biosynthesis, PRPP + glutamine => IMP",3,MKF
SoginMETA,k141_25450703__full-cat_2_8,SoginMETA_k141_25450703,NA,NA,NA,NA,NA,NA,3,MK
SoginMETA,k141_25450703__full-cat_2_11,SoginMETA_k141_25450703,U69,Self-processing occurs at the Ser846|+|Ala bond.,Organic Nitrogen,Peptidase,NA,Self-processing peptidases,3,M
SoginMETA,k141_25450703__full-cat_2_12,SoginMETA_k141_25450703,AA3,AA3 cellobiose dehydrogenase (EC 1.1.99.18); glucose 1-oxidase (EC 1.1.3.4); aryl alcohol oxidase (EC 1.1.3.7); alcohol oxidase (EC 1.1.3.13); pyranose oxidase (EC 1.1.3.10),carbon utilization,CAZY,NA,Auxiliary Activities,3,M
SoginMETA,k141_25474595__full-cat_2_14,SoginMETA_k141_25474595,NA,NA,NA,NA,NA,NA,3,MKF
SoginMETA,k141_25487493__full-cat_2_5,SoginMETA_k141_25487493,K01895,acetyl-CoA synthetase [EC:6.2.1.1] [RN:R00235],Energy,C1-methane,NA,"Methanogenesis, acetate => methane",3,MF
SoginMETA,k141_25487493__full-cat_2_8,SoginMETA_k141_25487493,NA,NA,NA,NA,NA,NA,3,MKF
SoginMETA,k141_25531818__full-cat_1_14,SoginMETA_k141_25531818,K01520,dUTP pyrophosphatase [EC:3.6.1.23] [RN:R02100],MISC,Information systems,Nucleotide,"Pyrimidine deoxyribonuleotide biosynthesis, CDP/CTP => dCDP/dCTP,dTDP/dTTP",2,M
SoginMETA,k141_25531818__full-cat_1_32,SoginMETA_k141_25531818,NA,NA,NA,NA,NA,NA,1,MK
SoginMETA,k141_25531818__full-cat_1_34,SoginMETA_k141_25531818,NA,NA,NA,NA,NA,NA,1,MK
SoginMETA,k141_25531818__full-cat_1_104,SoginMETA_k141_25531818,NA,NA,NA,NA,NA,NA,1,MK
SoginMETA,k141_25597231__full-cat_2_4,SoginMETA_k141_25597231,K00560,thymidylate synthase [EC:2.1.1.45] [RN:R02101],MISC,Information systems,Nucleotide,"Pyrimidine deoxyribonuleotide biosynthesis, CDP/CTP => dCDP/dCTP,dTDP/dTTP",3,MF
SoginMETA,k141_25625130__full-cat_2_3,SoginMETA_k141_25625130,NA,NA,NA,NA,NA,NA,3,MKF
SoginMETA,k141_26960844__full-cat_1_7,SoginMETA_k141_26960844,GT81,GT81 NDP-Glc: glucosyl-3-phosphoglycerate synthase (EC 2.4.1.-); NDP-Man: mannosyl-3-phosphoglycerate synthase (EC 2.4.1.-);,carbon utilization,CAZY,NA,GlycosylTransferases,2,MF
SoginMETA,k141_26960844__full-cat_1_7,SoginMETA_k141_26960844,GT2,"GT2 cellulose synthase (EC 2.4.1.12); chitin synthase (EC 2.4.1.16); dolichyl-phosphate beta-D-mannosyltransferase (EC 2.4.1.83); dolichyl-phosphate beta-glucosyltransferase (EC 2.4.1.117); N-acetylglucosaminyltransferase (EC 2.4.1.-); N-acetylgalactosaminyltransferase (EC 2.4.1.-); hyaluronan synthase (EC 2.4.1.212); chitin oligosaccharide synthase (EC 2.4.1.-); beta-1,3-glucan synthase (EC 2.4.1.34); beta-1,4-mannan synthase (EC 2.4.1.-); beta-mannosylphosphodecaprenol-mannooligosaccharide alpha-1,6-mannosyltransferase (EC 2.4.1.199); UDP-Galf: rhamnopyranosyl-N-acetylglucosaminyl-PP-decaprenol beta-1,4/1,5-galactofuranosyltransferase (EC 2.4.1.287); UDP-Galf: galactofuranosyl-galactofuranosyl-rhamnosyl-N-acetylglucosaminyl-PP-decaprenol beta-1,5/1,6-galactofuranosyltransferase (EC 2.4.1.288); dTDP-L-Rha: N-acetylglucosaminyl-PP-decaprenol alpha-1,3-L-rhamnosyltransferase (EC 2.4.1.289)",carbon utilization,CAZY,NA,GlycosylTransferases,2,MF
SoginMETA,k141_26960844__full-cat_1_7,SoginMETA_k141_26960844,GT27,GT27 polypeptide alpha-N-acetylgalactosaminyltransferase (EC 2.4.1.41),carbon utilization,CAZY,NA,GlycosylTransferases,2,MF
SoginMETA,k141_27108810__full-cat_2_3,SoginMETA_k141_27108810,K01588,5-(carboxyamino)imidazole ribonucleotide mutase [EC:5.4.99.18] [RN:R07404],MISC,Information systems,Nucleotide,"Inosine monophosphate biosynthesis, PRPP + glutamine => IMP",3,MF
SoginMETA,k141_28247274__full-cat_1_41,SoginMETA_k141_28247274,NA,NA,NA,NA,NA,NA,1,MK
SoginMETA,k141_31099542__full-cat_2_2,SoginMETA_k141_31099542,NA,NA,NA,NA,NA,NA,3,MKF
SoginMETA,k141_32419921__full-cat_2_8,SoginMETA_k141_32419921,NA,NA,NA,NA,NA,NA,3,MKF
SoginMETA,k141_3243311__full-cat_2_5,SoginMETA_k141_3243311,NA,NA,NA,NA,NA,NA,3,MKF
SoginMETA,k141_32545773__full-cat_2_3,SoginMETA_k141_32545773,K02036,pstB; phosphate transport system ATP-binding protein [EC:7.3.2.1],Transporters,NA,NA,Phosphate transport system,3,MF
SoginMETA,k141_3290421__full-cat_2_5,SoginMETA_k141_3290421,NA,NA,NA,NA,NA,NA,3,MKF
SoginMETA,k141_3324055__full-cat_2_2,SoginMETA_k141_3324055,GT2,"GT2 cellulose synthase (EC 2.4.1.12); chitin synthase (EC 2.4.1.16); dolichyl-phosphate beta-D-mannosyltransferase (EC 2.4.1.83); dolichyl-phosphate beta-glucosyltransferase (EC 2.4.1.117); N-acetylglucosaminyltransferase (EC 2.4.1.-); N-acetylgalactosaminyltransferase (EC 2.4.1.-); hyaluronan synthase (EC 2.4.1.212); chitin oligosaccharide synthase (EC 2.4.1.-); beta-1,3-glucan synthase (EC 2.4.1.34); beta-1,4-mannan synthase (EC 2.4.1.-); beta-mannosylphosphodecaprenol-mannooligosaccharide alpha-1,6-mannosyltransferase (EC 2.4.1.199); UDP-Galf: rhamnopyranosyl-N-acetylglucosaminyl-PP-decaprenol beta-1,4/1,5-galactofuranosyltransferase (EC 2.4.1.287); UDP-Galf: galactofuranosyl-galactofuranosyl-rhamnosyl-N-acetylglucosaminyl-PP-decaprenol beta-1,5/1,6-galactofuranosyltransferase (EC 2.4.1.288); dTDP-L-Rha: N-acetylglucosaminyl-PP-decaprenol alpha-1,3-L-rhamnosyltransferase (EC 2.4.1.289)",carbon utilization,CAZY,NA,GlycosylTransferases,3,MF
SoginMETA,k141_4762474__full-cat_2_11,SoginMETA_k141_4762474,K01647,citrate synthase [EC:2.3.3.1] [RN:R00351],carbon utilization,central carbon,TCA,"Citrate cycle (TCA cycle, Krebs cycle)",2,M
SoginMETA,k141_4762474__full-cat_2_11,SoginMETA_k141_4762474,K01647,citrate synthase [EC:2.3.3.1] [RN:R00351],carbon utilization,central carbon,TCA,"Citrate cycle, first carbon oxidation, oxaloacetate => 2-oxoglutarate",2,M
SoginMETA,k141_4762474__full-cat_2_11,SoginMETA_k141_4762474,K01647,citrate synthase [EC:2.3.3.1] [RN:R00351],carbon utilization,central carbon,glycolysis,Glyoxylate cycle,2,M
SoginMETA,k141_4762474__full-cat_2_11,SoginMETA_k141_4762474,K01647,citrate synthase [EC:2.3.3.1] [RN:R00351],Organic Nitrogen,Amino Acid,NA,Methylaspartate cycle,2,M
SoginMETA,k141_4762474__full-cat_2_15,SoginMETA_k141_4762474,K00145,N-acetyl-gamma-glutamyl-phosphate reductase [EC:1.2.1.38] [RN:R03443],Organic Nitrogen,Amino Acid,NA,"Ornithine biosynthesis, glutamate => ornithine",2,MK
SoginMETA,k141_4762474__full-cat_2_17,SoginMETA_k141_4762474,NA,NA,NA,NA,NA,NA,2,MK
SoginMETA,k141_4762474__full-cat_2_22,SoginMETA_k141_4762474,NA,NA,NA,NA,NA,NA,2,MK
SoginMETA,k141_4802846__full-cat_2_6,SoginMETA_k141_4802846,NA,NA,NA,NA,NA,NA,3,MKF
SoginMETA,k141_4805677__full-cat_1_5,SoginMETA_k141_4805677,K00145,N-acetyl-gamma-glutamyl-phosphate reductase [EC:1.2.1.38] [RN:R03443],Organic Nitrogen,Amino Acid,NA,"Ornithine biosynthesis, glutamate => ornithine",2,MKF
SoginMETA,k141_4805677__full-cat_1_6,SoginMETA_k141_4805677,K01491,methylenetetrahydrofolate dehydrogenase (NADP+) / methenyltetrahydrofolate cyclohydrolase [EC:1.5.1.5 3.5.4.9] [RN:R01655 R01220],Energy,C1,NA,Reductive acetyl-CoA pathway (Wood-Ljungdahl pathway),2,MKF
SoginMETA,k141_4848669__full-cat_1_18,SoginMETA_k141_4848669,NA,NA,NA,NA,NA,NA,2,MK
SoginMETA,k141_559879__full-cat_1_6,SoginMETA_k141_559879,K01520,dUTP pyrophosphatase [EC:3.6.1.23] [RN:R02100],MISC,Information systems,Nucleotide,"Pyrimidine deoxyribonuleotide biosynthesis, CDP/CTP => dCDP/dCTP,dTDP/dTTP",2,MF
SoginMETA,k141_6078883__full-cat_2_16,SoginMETA_k141_6078883,NA,NA,NA,NA,NA,NA,3,MK
SoginMETA,k141_6078883__full-cat_2_19,SoginMETA_k141_6078883,NA,NA,NA,NA,NA,NA,3,MK
SoginMETA,k141_6078883__full-cat_2_24,SoginMETA_k141_6078883,NA,NA,NA,NA,NA,NA,3,MK
SoginMETA,k141_6078883__full-cat_2_42,SoginMETA_k141_6078883,K01808,ribose 5-phosphate isomerase [EC:5.3.1.6] [RN:R01056],carbon utilization,central carbon,pentose pathway,Pentose phosphate pathway (Pentose phosphate cycle),3,MK
SoginMETA,k141_6078883__full-cat_2_42,SoginMETA_k141_6078883,K01808,ribose 5-phosphate isomerase [EC:5.3.1.6] [RN:R01056],carbon utilization,central carbon,pentose pathway,"Pentose phosphate pathway, non-oxidative phase, fructose 6P => ribose 5P",3,MK
SoginMETA,k141_6078883__full-cat_2_42,SoginMETA_k141_6078883,K01808,ribose 5-phosphate isomerase [EC:5.3.1.6] [RN:R01056],Energy,C1,NA,Reductive pentose phosphate cycle (Calvin cycle),3,MK
SoginMETA,k141_6078883__full-cat_2_42,SoginMETA_k141_6078883,K01808,ribose 5-phosphate isomerase [EC:5.3.1.6] [RN:R01056],Energy,C1,NA,"Reductive pentose phosphate cycle, glyceraldehyde-3P => ribulose-5P",3,MK
SoginMETA,k141_6078883__full-cat_2_54,SoginMETA_k141_6078883,NA,NA,NA,NA,NA,NA,3,MKF
SoginMETA,k141_6121027__full-cat_1_50,SoginMETA_k141_6121027,K01520,dUTP pyrophosphatase [EC:3.6.1.23] [RN:R02100],MISC,Information systems,Nucleotide,"Pyrimidine deoxyribonuleotide biosynthesis, CDP/CTP => dCDP/dCTP,dTDP/dTTP",1,M
SoginMETA,k141_6126745__full-cat_2_3,SoginMETA_k141_6126745,K17324,glpS; glycerol transport system ATP-binding protein,Transporters,NA,NA,Glycerol transport system,3,MF
SoginMETA,k141_6140387__full-cat_2_4,SoginMETA_k141_6140387,NA,NA,NA,NA,NA,NA,3,MKF
SoginMETA,k141_6140387__full-cat_2_6,SoginMETA_k141_6140387,NA,NA,NA,NA,NA,NA,3,MKF
SoginMETA,k141_6164586__full-cat_2_2,SoginMETA_k141_6164586,NA,NA,NA,NA,NA,NA,3,MKF
SoginMETA,k141_6250785__full-cat_2_2,SoginMETA_k141_6250785,NA,NA,NA,NA,NA,NA,3,MKF
SoginMETA,k141_631085__full-cat_2_5,SoginMETA_k141_631085,AA7,AA7 glucooligosaccharide oxidase (EC 1.1.3.-); chitooligosaccharide oxidase (EC 1.1.3.-),carbon utilization,CAZY,NA,Auxiliary Activities,3,MF
SoginMETA,k141_679640__full-cat_2_6,SoginMETA_k141_679640,NA,NA,NA,NA,NA,NA,3,MKF
SoginMETA,k141_7402218__full-cat_2_9,SoginMETA_k141_7402218,NA,NA,NA,NA,NA,NA,3,MKF
SoginMETA,k141_8771704__full-cat_2_2,SoginMETA_k141_8771704,NA,NA,NA,NA,NA,NA,3,MKF
SoginMETA,k141_8771704__full-cat_2_3,SoginMETA_k141_8771704,NA,NA,NA,NA,NA,NA,3,MKF
SoginMETA,k141_8771704__full-cat_2_5,SoginMETA_k141_8771704,NA,NA,NA,NA,NA,NA,3,MKF
SoginMETA,k141_8781033__full-cat_2_2,SoginMETA_k141_8781033,NA,NA,NA,NA,NA,NA,3,MKF
SoginMETA,k141_8782234__full-cat_2_3,SoginMETA_k141_8782234,NA,NA,NA,NA,NA,NA,3,MKF
SoginMETA,k141_8831442__full-cat_1_16,SoginMETA_k141_8831442,NA,NA,NA,NA,NA,NA,2,MK
SoginMETA,k141_8921738__full-cat_1_24,SoginMETA_k141_8921738,NA,NA,NA,NA,NA,NA,2,MK
SoginMETA,k141_10620866__full-cat_1_3,SoginMETA_k141_10620866,NA,NA,NA,NA,NA,NA,2,MK
SoginMETA,k141_10626766__full-cat_2_3,SoginMETA_k141_10626766,M54,Catlytic type: Metallo; eukaryote archelysin has a preference for arginine in P1; the AMZ1 protein cleaves alanyl bonds,Organic Nitrogen,Peptidase,NA,"Aminopeptidases, sometimes termed archaelysins or archaemetzincins",3,MF
SoginMETA,k141_10626766__full-cat_2_4,SoginMETA_k141_10626766,K02437,glycine cleavage system [RN:R01221],Energy,Photosynthesis,NA,Photorespiration,3,MKF
SoginMETA,k141_10648943__full-cat_1_5,SoginMETA_k141_10648943,M24B,Catlytic type: Metallo; cleave the bond XaaPro; found in eukaryotes associated with collagen recycling,Organic Nitrogen,Peptidase,NA,Exopeptidases that require co-catalytic ions of cobalt or manganese,2,MF
SoginMETA,k141_10648943__full-cat_1_7,SoginMETA_k141_10648943,K01754,threonine dehydratase [EC:4.3.1.19] [RN:R00996],Organic Nitrogen,Amino Acid,NA,"Isoleucine biosynthesis, threonine => 2-oxobutanoate => isoleucine",2,MKF
SoginMETA,k141_11843790__full-cat_2_7,SoginMETA_k141_11843790,NA,NA,NA,NA,NA,NA,3,MK
SoginMETA,k141_11915472__full-cat_2_6,SoginMETA_k141_11915472,GT2,"GT2 cellulose synthase (EC 2.4.1.12); chitin synthase (EC 2.4.1.16); dolichyl-phosphate beta-D-mannosyltransferase (EC 2.4.1.83); dolichyl-phosphate beta-glucosyltransferase (EC 2.4.1.117); N-acetylglucosaminyltransferase (EC 2.4.1.-); N-acetylgalactosaminyltransferase (EC 2.4.1.-); hyaluronan synthase (EC 2.4.1.212); chitin oligosaccharide synthase (EC 2.4.1.-); beta-1,3-glucan synthase (EC 2.4.1.34); beta-1,4-mannan synthase (EC 2.4.1.-); beta-mannosylphosphodecaprenol-mannooligosaccharide alpha-1,6-mannosyltransferase (EC 2.4.1.199); UDP-Galf: rhamnopyranosyl-N-acetylglucosaminyl-PP-decaprenol beta-1,4/1,5-galactofuranosyltransferase (EC 2.4.1.287); UDP-Galf: galactofuranosyl-galactofuranosyl-rhamnosyl-N-acetylglucosaminyl-PP-decaprenol beta-1,5/1,6-galactofuranosyltransferase (EC 2.4.1.288); dTDP-L-Rha: N-acetylglucosaminyl-PP-decaprenol alpha-1,3-L-rhamnosyltransferase (EC 2.4.1.289)",carbon utilization,CAZY,NA,GlycosylTransferases,3,MF
SoginMETA,k141_11964211__full-cat_2_2,SoginMETA_k141_11964211,GT2,"GT2 cellulose synthase (EC 2.4.1.12); chitin synthase (EC 2.4.1.16); dolichyl-phosphate beta-D-mannosyltransferase (EC 2.4.1.83); dolichyl-phosphate beta-glucosyltransferase (EC 2.4.1.117); N-acetylglucosaminyltransferase (EC 2.4.1.-); N-acetylgalactosaminyltransferase (EC 2.4.1.-); hyaluronan synthase (EC 2.4.1.212); chitin oligosaccharide synthase (EC 2.4.1.-); beta-1,3-glucan synthase (EC 2.4.1.34); beta-1,4-mannan synthase (EC 2.4.1.-); beta-mannosylphosphodecaprenol-mannooligosaccharide alpha-1,6-mannosyltransferase (EC 2.4.1.199); UDP-Galf: rhamnopyranosyl-N-acetylglucosaminyl-PP-decaprenol beta-1,4/1,5-galactofuranosyltransferase (EC 2.4.1.287); UDP-Galf: galactofuranosyl-galactofuranosyl-rhamnosyl-N-acetylglucosaminyl-PP-decaprenol beta-1,5/1,6-galactofuranosyltransferase (EC 2.4.1.288); dTDP-L-Rha: N-acetylglucosaminyl-PP-decaprenol alpha-1,3-L-rhamnosyltransferase (EC 2.4.1.289)",carbon utilization,CAZY,NA,GlycosylTransferases,3,MF
