	VIRSorter category	Circular	Prophage	Gene count	Strand switches	potential AMG count	Transposase present	Possible Non-Viral Contig	Viral hypothetical genes	Viral genes with host benefits	Viral genes with unknown function	Viral structure genes	Viral replication genes	Viral genes with viral benefits
k141_6339210__full-cat_1	1	False	False	10	1	0	False	0.0	9.0	1.0	0.0	0.0	0.0	0.0
k141_6341483__full-cat_1	1	False	False	58	3	0	False	0.017241379310344827	54.0	1.0	2.0	0.0	1.0	0.0
k141_6343423__full-cat_1	1	False	False	103	4	5	False	0.05825242718446602	79.0	15.0	6.0	1.0	0.0	2.0
k141_634488__full-cat_2	2	False	False	9	2	0	False	0.0	7.0	2.0	0.0	0.0	0.0	0.0
k141_6345317__full-cat_1	1	False	False	7	0	0	False	0.0	7.0	0.0	0.0	0.0	0.0	0.0
k141_634656__full-cat_2	2	False	False	13	1	0	False	0.0	12.0	0.0	1.0	0.0	0.0	0.0
k141_6347317__full-cat_2	2	False	False	8	1	0	False	0.0	7.0	1.0	0.0	0.0	0.0	0.0
k141_6347817__full-cat_2	2	False	False	6	3	0	False	0.0	4.0	1.0	1.0	0.0	0.0	0.0
k141_6348279__full-cat_2	2	False	False	7	2	0	False	0.0	7.0	0.0	0.0	0.0	0.0	0.0
k141_6351178__full-cat_1	1	False	False	13	0	0	False	0.0	9.0	2.0	2.0	0.0	0.0	0.0
k141_6351474__full-cat_2	2	False	False	13	1	0	False	0.15384615384615385	10.0	3.0	0.0	0.0	0.0	0.0
k141_6352780__full-cat_2	2	False	False	11	0	0	False	0.0	11.0	0.0	0.0	0.0	0.0	0.0
k141_6353839__full-cat_2	2	False	False	7	1	0	False	0.0	7.0	0.0	0.0	0.0	0.0	0.0
k141_6353988__full-cat_2	2	False	False	5	3	0	False	0.0	5.0	0.0	0.0	0.0	0.0	0.0
k141_635620__full_1-cat_2	2	False	False	10	0	0	False	0.0	8.0	1.0	1.0	0.0	0.0	0.0
k141_6357045__full-cat_2	2	False	False	8	1	0	False	0.0	7.0	0.0	1.0	0.0	0.0	0.0
k141_6358434__full-cat_2	2	False	False	8	1	0	False	0.0	8.0	0.0	0.0	0.0	0.0	0.0
k141_6361087__full-cat_1	1	False	False	13	1	0	False	0.0	12.0	0.0	1.0	0.0	0.0	0.0
k141_6361196__full-cat_1	1	False	False	13	4	0	False	0.0	9.0	0.0	4.0	0.0	0.0	0.0
k141_6365101__full-cat_2	2	False	False	4	3	0	False	0.0	3.0	0.0	1.0	0.0	0.0	0.0
k141_6365494__full-cat_2	2	False	False	5	0	1	False	0.0	5.0	0.0	0.0	0.0	0.0	0.0
k141_6367361__full-cat_2	2	False	False	8	3	0	True	0.0	7.0	1.0	0.0	0.0	0.0	0.0
k141_6368514__full-cat_2	2	False	False	3	1	0	False	0.0	3.0	0.0	0.0	0.0	0.0	0.0
k141_6371135__full-cat_2	2	False	False	9	0	0	False	0.0	9.0	0.0	0.0	0.0	0.0	0.0
k141_637224__full-cat_1	1	False	False	37	0	0	False	0.08108108108108109	20.0	5.0	4.0	2.0	4.0	2.0
k141_6376444__full-cat_2	2	False	False	10	7	0	False	0.0	9.0	0.0	0.0	0.0	1.0	0.0
k141_6378132__full-cat_2	2	False	False	5	0	0	False	0.2	4.0	1.0	0.0	0.0	0.0	0.0
k141_6379522__full-cat_2	2	False	False	5	0	0	False	0.4	3.0	2.0	0.0	0.0	0.0	0.0
k141_6381508__full-cat_1	1	False	False	23	1	0	False	0.08695652173913043	14.0	3.0	6.0	0.0	0.0	0.0
k141_6385025__full-cat_2	2	False	False	6	4	0	False	0.0	5.0	1.0	0.0	0.0	0.0	0.0
k141_6385376__full-cat_1	1	False	False	65	6	0	False	0.015384615384615385	54.0	2.0	8.0	0.0	1.0	0.0
k141_6386516__full-cat_1	1	False	False	19	2	0	False	0.0	16.0	1.0	2.0	0.0	0.0	0.0
k141_6387796__full-cat_2	2	False	False	5	2	0	False	0.0	5.0	0.0	0.0	0.0	0.0	0.0
k141_6387897__full-cat_2	2	False	False	5	3	0	False	0.2	4.0	1.0	0.0	0.0	0.0	0.0
k141_6390706__full-cat_1	1	False	False	7	1	0	False	0.0	4.0	0.0	3.0	0.0	0.0	0.0
k141_6397683__full-cat_1	1	False	False	7	2	0	False	0.0	5.0	0.0	1.0	0.0	0.0	1.0
k141_6397763__full_1-cat_2	2	False	False	7	0	0	False	0.0	3.0	1.0	2.0	0.0	0.0	1.0
k141_6398875__full-cat_2	2	False	False	12	1	0	False	0.0	10.0	0.0	2.0	0.0	0.0	0.0
k141_6398885__full-cat_2	2	False	False	7	4	0	False	0.0	6.0	0.0	1.0	0.0	0.0	0.0
k141_639915__full-cat_2	2	False	False	6	0	0	False	0.0	6.0	0.0	0.0	0.0	0.0	0.0
k141_6399813__full-cat_2	2	False	False	9	0	0	False	0.0	9.0	0.0	0.0	0.0	0.0	0.0
k141_6400641__full-cat_2	2	False	False	27	5	0	False	0.0	23.0	1.0	2.0	0.0	1.0	0.0
k141_6405201__full-cat_2	2	False	False	4	1	0	False	0.0	3.0	1.0	0.0	0.0	0.0	0.0
k141_6406730__full-cat_2	2	False	False	4	1	0	False	0.0	4.0	0.0	0.0	0.0	0.0	0.0
k141_6407841__full-cat_1	1	False	False	51	5	0	False	0.0	40.0	2.0	7.0	0.0	2.0	0.0
k141_6408017__full-cat_2	2	False	False	10	4	0	False	0.2	8.0	2.0	0.0	0.0	0.0	0.0
k141_641069__full-cat_2	2	False	False	7	2	0	False	0.0	7.0	0.0	0.0	0.0	0.0	0.0
k141_6411603__full-cat_2	2	False	False	6	0	0	False	0.0	6.0	0.0	0.0	0.0	0.0	0.0
k141_6412323__full-cat_1	1	False	False	18	0	0	False	0.0	17.0	0.0	1.0	0.0	0.0	0.0
k141_6412975__full-cat_2	2	False	False	8	3	0	False	0.0	7.0	1.0	0.0	0.0	0.0	0.0
k141_6413021__full-cat_1	1	False	False	8	0	0	False	0.125	5.0	2.0	0.0	1.0	0.0	0.0
k141_6418137__full-cat_1	1	False	False	8	2	1	False	0.0	7.0	0.0	1.0	0.0	0.0	0.0
k141_6418459__full-cat_1	1	False	False	9	0	0	False	0.0	7.0	1.0	0.0	1.0	0.0	0.0
k141_6420200__full_1-cat_1	1	False	False	15	2	0	False	0.06666666666666667	10.0	1.0	3.0	1.0	0.0	0.0
k141_6423201__full-cat_2	2	False	False	5	2	0	False	0.0	5.0	0.0	0.0	0.0	0.0	0.0
k141_6425846__full-cat_2	2	False	False	3	0	0	False	0.3333333333333333	2.0	1.0	0.0	0.0	0.0	0.0
k141_6426177__full-cat_2	2	False	False	5	1	1	False	0.0	4.0	0.0	1.0	0.0	0.0	0.0
k141_642693__full_1-cat_1	1	False	False	46	6	0	False	0.021739130434782608	24.0	8.0	12.0	0.0	2.0	0.0
k141_6426957__full-cat_2	2	False	False	9	4	1	False	0.0	9.0	0.0	0.0	0.0	0.0	0.0
k141_6427894__full-cat_2	2	False	False	6	2	0	False	0.0	6.0	0.0	0.0	0.0	0.0	0.0
k141_6429813__full-cat_2	2	False	False	15	1	0	False	0.0	14.0	0.0	1.0	0.0	0.0	0.0
k141_6433255__full-cat_2	2	False	False	7	3	0	False	0.0	7.0	0.0	0.0	0.0	0.0	0.0
k141_643482__full-cat_2	2	False	False	5	0	0	False	0.0	5.0	0.0	0.0	0.0	0.0	0.0
k141_6436258__full-cat_1	1	False	False	17	4	0	False	0.0	15.0	0.0	2.0	0.0	0.0	0.0
k141_6437009__full-cat_1	1	False	False	15	1	0	False	0.0	13.0	0.0	2.0	0.0	0.0	0.0
k141_6437394__full-cat_2	2	False	False	8	2	0	False	0.0	8.0	0.0	0.0	0.0	0.0	0.0
k141_6443682__full-cat_1	1	False	False	22	3	0	False	0.09090909090909091	16.0	3.0	2.0	0.0	1.0	0.0
k141_6445337__full-cat_2	2	False	False	9	3	1	True	0.0	9.0	0.0	0.0	0.0	0.0	0.0
k141_644742__full-cat_1	1	False	False	15	0	0	False	0.0	10.0	1.0	3.0	1.0	0.0	0.0
k141_6448392__full-cat_1	1	False	False	11	0	0	False	0.09090909090909091	7.0	3.0	0.0	0.0	1.0	0.0
k141_6451026__full-cat_2	2	False	False	11	1	1	False	0.0	7.0	1.0	2.0	0.0	1.0	0.0
k141_6453206__full-cat_2	2	False	False	8	3	0	False	0.25	5.0	2.0	1.0	0.0	0.0	0.0
k141_6455784__full-cat_2	2	False	False	3	1	0	False	0.0	3.0	0.0	0.0	0.0	0.0	0.0
k141_6458959__full-cat_2	2	False	False	3	1	0	False	0.0	3.0	0.0	0.0	0.0	0.0	0.0
k141_6460018__full-cat_2	2	False	False	9	5	0	False	0.0	9.0	0.0	0.0	0.0	0.0	0.0
k141_646276__full-cat_1	1	False	False	11	0	0	False	0.0	10.0	0.0	1.0	0.0	0.0	0.0
k141_6463732__full-cat_1	1	False	False	14	0	0	False	0.0	12.0	0.0	0.0	0.0	2.0	0.0
k141_6463826__full-cat_2	2	False	False	6	3	0	False	0.16666666666666666	4.0	1.0	1.0	0.0	0.0	0.0
k141_6464095__full-cat_1	1	False	False	17	5	0	False	0.0	13.0	1.0	1.0	1.0	1.0	0.0
k141_6467316__full-cat_2	2	False	False	5	2	0	False	0.2	3.0	2.0	0.0	0.0	0.0	0.0
k141_6469371__full-cat_2	2	False	False	8	4	0	False	0.125	7.0	1.0	0.0	0.0	0.0	0.0
k141_6469952__full-cat_2	2	False	False	5	3	0	False	0.0	5.0	0.0	0.0	0.0	0.0	0.0
k141_6473068__full-cat_2	2	False	False	6	2	0	False	0.0	5.0	0.0	1.0	0.0	0.0	0.0
k141_6473999__full-cat_1	1	False	False	63	2	1	False	0.0	54.0	3.0	3.0	1.0	2.0	0.0
k141_6477365__full-cat_2	2	False	False	5	0	0	False	0.2	3.0	1.0	1.0	0.0	0.0	0.0
k141_6478094__full-cat_2	2	False	False	4	2	0	False	0.0	3.0	1.0	0.0	0.0	0.0	0.0
k141_6479177__full-cat_2	2	False	False	13	3	0	False	0.0	12.0	0.0	1.0	0.0	0.0	0.0
k141_6481217__full-cat_2	2	False	False	9	4	0	False	0.0	9.0	0.0	0.0	0.0	0.0	0.0
k141_6481248__full-cat_1	1	False	False	6	0	0	False	0.0	5.0	1.0	0.0	0.0	0.0	0.0
k141_6481653__full-cat_2	2	False	False	36	0	1	False	0.05555555555555555	25.0	3.0	5.0	0.0	3.0	0.0
k141_648172__full-cat_1	1	False	False	15	1	0	False	0.0	10.0	2.0	3.0	0.0	0.0	0.0
k141_6482188__full-cat_2	2	False	False	10	2	0	False	0.2	6.0	4.0	0.0	0.0	0.0	0.0
k141_6486277__full-cat_2	2	False	False	9	1	3	False	0.0	8.0	1.0	0.0	0.0	0.0	0.0
k141_6490603__full-cat_2	2	False	False	2	0	0	False	0.0	2.0	0.0	0.0	0.0	0.0	0.0
k141_6491085__full_1-cat_1	1	False	False	18	4	0	False	0.1111111111111111	11.0	4.0	2.0	1.0	0.0	0.0
k141_6491733__full-cat_2	2	False	False	7	2	0	False	0.2857142857142857	5.0	2.0	0.0	0.0	0.0	0.0
k141_6494657__full-cat_1	1	False	False	7	2	0	False	0.0	7.0	0.0	0.0	0.0	0.0	0.0
k141_6495388__full-cat_2	2	False	False	5	2	0	False	0.0	4.0	0.0	1.0	0.0	0.0	0.0
k141_6495461__full-cat_1	1	False	False	21	0	0	False	0.0	14.0	1.0	5.0	1.0	0.0	0.0
k141_6498062__full-cat_1	1	False	False	13	0	0	False	0.0	5.0	2.0	5.0	1.0	0.0	0.0
k141_6498234__full-cat_1	1	False	False	22	0	0	False	0.045454545454545456	19.0	2.0	1.0	0.0	0.0	0.0
k141_6498480__full-cat_2	2	False	False	7	4	0	False	0.0	7.0	0.0	0.0	0.0	0.0	0.0
k141_6498746__full-cat_2	2	False	False	7	0	0	False	0.0	7.0	0.0	0.0	0.0	0.0	0.0
k141_6499627__full-cat_2	2	False	False	4	2	0	False	0.0	4.0	0.0	0.0	0.0	0.0	0.0
k141_6500000__full-cat_2	2	False	False	3	2	0	False	0.0	2.0	0.0	0.0	1.0	0.0	0.0
k141_6500757__full-cat_2	2	False	False	19	1	0	False	0.0	17.0	1.0	1.0	0.0	0.0	0.0
k141_650393__full-cat_1	1	False	False	20	1	0	False	0.05	15.0	2.0	2.0	0.0	1.0	0.0
k141_6504347__full-cat_1	1	False	False	8	0	0	False	0.0	7.0	1.0	0.0	0.0	0.0	0.0
k141_6505297__full-cat_1	1	False	False	9	1	0	False	0.0	9.0	0.0	0.0	0.0	0.0	0.0
k141_6505686__full-cat_2	2	False	False	8	2	0	False	0.125	7.0	1.0	0.0	0.0	0.0	0.0
k141_6506042__full-cat_1	1	False	False	9	0	0	False	0.0	6.0	2.0	1.0	0.0	0.0	0.0
k141_6509989__full-cat_2	2	False	False	6	2	0	False	0.16666666666666666	5.0	1.0	0.0	0.0	0.0	0.0
k141_6510882__full-cat_2	2	False	False	16	5	0	False	0.0625	15.0	1.0	0.0	0.0	0.0	0.0
k141_6512246__full-cat_1	1	False	False	65	0	1	False	0.015384615384615385	56.0	2.0	3.0	1.0	3.0	0.0
k141_6513985__full-cat_2	2	False	False	4	2	0	False	0.25	3.0	1.0	0.0	0.0	0.0	0.0
k141_6514775__full-cat_1	1	False	False	8	1	0	False	0.0	6.0	1.0	1.0	0.0	0.0	0.0
k141_6516700__full-cat_1	1	False	False	21	0	0	False	0.0	15.0	1.0	4.0	1.0	0.0	0.0
k141_6517000__full-cat_2	2	False	False	22	10	0	False	0.045454545454545456	20.0	2.0	0.0	0.0	0.0	0.0
k141_651822__full-cat_2	2	False	False	7	4	0	False	0.14285714285714285	6.0	1.0	0.0	0.0	0.0	0.0
k141_651858__full-cat_2	2	False	False	7	5	0	False	0.14285714285714285	6.0	1.0	0.0	0.0	0.0	0.0
k141_652042__full-cat_2	2	False	False	8	4	0	False	0.125	7.0	1.0	0.0	0.0	0.0	0.0
k141_6521575__full-cat_1	1	False	False	95	16	0	True	0.010526315789473684	82.0	3.0	10.0	0.0	0.0	0.0
k141_652312__full-cat_2	2	False	False	9	2	0	False	0.0	7.0	1.0	1.0	0.0	0.0	0.0
k141_6529097__full-cat_1	1	False	False	15	0	0	False	0.0	11.0	0.0	4.0	0.0	0.0	0.0
k141_6529809__full-cat_1	1	False	False	5	0	0	False	0.2	4.0	1.0	0.0	0.0	0.0	0.0
k141_653307__full-cat_1	1	False	False	3	0	0	False	0.0	2.0	0.0	1.0	0.0	0.0	0.0
k141_6534449__full-cat_2	2	False	False	5	1	0	False	0.0	5.0	0.0	0.0	0.0	0.0	0.0
k141_6536025__full-cat_2	2	False	False	4	1	0	False	0.0	4.0	0.0	0.0	0.0	0.0	0.0
k141_6537011__full-cat_2	2	False	False	7	3	0	False	0.14285714285714285	5.0	1.0	1.0	0.0	0.0	0.0
k141_6540761__full-cat_1	1	False	False	8	2	0	False	0.0	8.0	0.0	0.0	0.0	0.0	0.0
k141_6542171__full-cat_2	2	False	False	5	0	0	False	0.0	5.0	0.0	0.0	0.0	0.0	0.0
k141_6553657__full-cat_2	2	False	False	16	4	0	False	0.0	12.0	0.0	3.0	0.0	1.0	0.0
k141_6556245__full-cat_1	1	False	False	7	0	0	False	0.0	5.0	2.0	0.0	0.0	0.0	0.0
k141_6561704__full-cat_1	1	False	False	11	0	0	False	0.0	9.0	1.0	0.0	0.0	1.0	0.0
k141_6562613__full-cat_1	1	False	False	20	5	2	False	0.2	16.0	4.0	0.0	0.0	0.0	0.0
k141_6562907__full-cat_2	2	False	False	3	1	0	False	0.0	3.0	0.0	0.0	0.0	0.0	0.0
k141_6574934__full-cat_2	2	False	False	5	1	0	False	0.0	3.0	0.0	2.0	0.0	0.0	0.0
k141_6575161__full-cat_1	1	False	False	58	2	0	False	0.017241379310344827	45.0	4.0	8.0	0.0	1.0	0.0
k141_6575905__full-cat_1	1	False	False	26	0	0	False	0.038461538461538464	18.0	4.0	4.0	0.0	0.0	0.0
k141_6577578__full-cat_2	2	False	False	12	5	1	False	0.08333333333333333	10.0	1.0	1.0	0.0	0.0	0.0
k141_6577693__full-cat_2	2	False	False	19	2	0	False	0.0	17.0	0.0	2.0	0.0	0.0	0.0
k141_6577707__full-cat_2	2	False	False	6	1	0	False	0.16666666666666666	4.0	1.0	1.0	0.0	0.0	0.0
k141_6579946__full-cat_2	2	False	False	5	2	0	False	0.0	5.0	0.0	0.0	0.0	0.0	0.0
k141_6581720__full-cat_2	2	False	False	5	1	0	False	0.2	4.0	1.0	0.0	0.0	0.0	0.0
k141_6584320__full-cat_2	2	False	False	10	5	0	False	0.0	8.0	1.0	1.0	0.0	0.0	0.0
k141_6586725__full-cat_1	1	False	False	52	4	0	False	0.07692307692307693	36.0	7.0	5.0	0.0	2.0	2.0
k141_6587235__full-cat_2	2	False	False	13	5	0	False	0.0	12.0	0.0	0.0	0.0	0.0	1.0
k141_6590808__full-cat_2	2	False	False	16	2	0	False	0.0	13.0	1.0	2.0	0.0	0.0	0.0
k141_6594431__full-cat_2	2	False	False	7	3	0	False	0.0	7.0	0.0	0.0	0.0	0.0	0.0
k141_6595331__full-cat_2	2	False	False	3	0	0	False	0.0	2.0	1.0	0.0	0.0	0.0	0.0
k141_6596311__full-cat_2	2	False	False	10	5	0	False	0.1	9.0	1.0	0.0	0.0	0.0	0.0
k141_6596894__full-cat_2	2	False	False	5	1	0	False	0.0	4.0	0.0	1.0	0.0	0.0	0.0
k141_6598760__full-cat_2	2	False	False	15	3	0	False	0.0	13.0	1.0	1.0	0.0	0.0	0.0
k141_6601782__full-cat_1	1	False	False	6	0	0	False	0.0	5.0	1.0	0.0	0.0	0.0	0.0
k141_660340__full-cat_2	2	False	False	6	0	0	False	0.16666666666666666	5.0	1.0	0.0	0.0	0.0	0.0
k141_6605930__full-cat_2	2	False	False	4	2	0	False	0.0	3.0	0.0	1.0	0.0	0.0	0.0
k141_6608751__full-cat_2	2	False	False	6	3	0	False	0.16666666666666666	5.0	1.0	0.0	0.0	0.0	0.0
k141_6611601__full_1-cat_1	1	False	False	10	2	0	False	0.1	5.0	3.0	1.0	1.0	0.0	0.0
k141_6612152__full-cat_2	2	False	False	6	0	0	False	0.0	6.0	0.0	0.0	0.0	0.0	0.0
k141_6613251__full-cat_2	2	False	False	7	3	0	False	0.14285714285714285	6.0	1.0	0.0	0.0	0.0	0.0
k141_6615641__full-cat_2	2	False	False	7	1	0	False	0.0	7.0	0.0	0.0	0.0	0.0	0.0
k141_6615741__full-cat_2	2	False	False	6	2	0	False	0.0	6.0	0.0	0.0	0.0	0.0	0.0
k141_6616085__full-cat_2	2	False	False	6	2	0	False	0.0	6.0	0.0	0.0	0.0	0.0	0.0
k141_661715__full-cat_2	2	False	False	4	3	0	False	0.0	4.0	0.0	0.0	0.0	0.0	0.0
k141_6617257__full-cat_1	1	False	False	7	0	0	False	0.0	5.0	2.0	0.0	0.0	0.0	0.0
k141_6618463__full-cat_1	1	False	False	2	0	0	False	0.0	2.0	0.0	0.0	0.0	0.0	0.0
k141_6619154__full-cat_1	1	False	False	13	2	0	False	0.07692307692307693	10.0	1.0	1.0	0.0	1.0	0.0
k141_6621166__full-cat_2	2	False	False	7	3	0	False	0.14285714285714285	6.0	1.0	0.0	0.0	0.0	0.0
k141_662134__full-cat_1	1	False	False	12	4	0	False	0.0	9.0	1.0	1.0	0.0	1.0	0.0
k141_6624577__full-cat_2	2	False	False	7	3	0	False	0.0	7.0	0.0	0.0	0.0	0.0	0.0
k141_6626712__full-cat_2	2	False	False	5	3	0	False	0.0	5.0	0.0	0.0	0.0	0.0	0.0
k141_662689__full-cat_2	2	False	False	5	1	0	False	0.2	3.0	1.0	1.0	0.0	0.0	0.0
k141_6626949__full-cat_1	1	False	False	8	0	0	False	0.0	8.0	0.0	0.0	0.0	0.0	0.0
k141_6628621__full-cat_1	1	False	False	8	0	0	False	0.0	6.0	0.0	2.0	0.0	0.0	0.0
k141_6637256__0_partial-cat_1	1	False	False	15	3	0	False	0.0	13.0	1.0	0.0	0.0	1.0	0.0
k141_6640703__full-cat_2	2	False	False	4	1	0	False	0.75	1.0	3.0	0.0	0.0	0.0	0.0
k141_6647239__full-cat_2	2	False	False	4	1	0	False	0.0	4.0	0.0	0.0	0.0	0.0	0.0
k141_6648250__full-cat_2	2	False	False	8	2	0	False	0.0	7.0	1.0	0.0	0.0	0.0	0.0
k141_6649351__full-cat_1	1	False	False	12	0	0	False	0.0	8.0	0.0	3.0	0.0	1.0	0.0
k141_6652856__full-cat_1	1	False	False	14	1	0	False	0.0	11.0	0.0	3.0	0.0	0.0	0.0
k141_6652983__full-cat_2	2	False	False	10	4	0	False	0.1	8.0	2.0	0.0	0.0	0.0	0.0
k141_6653279__full-cat_2	2	False	False	7	3	0	False	0.0	4.0	0.0	2.0	0.0	0.0	1.0
k141_6655010__full-cat_2	2	False	False	6	0	0	False	0.16666666666666666	2.0	2.0	1.0	0.0	0.0	1.0
k141_6663335__full-cat_2	2	False	False	14	4	0	False	0.0	14.0	0.0	0.0	0.0	0.0	0.0
k141_6664742__full-cat_2	2	False	False	4	1	0	False	0.0	4.0	0.0	0.0	0.0	0.0	0.0
k141_6666589__full-cat_2	2	False	False	4	1	0	False	0.0	4.0	0.0	0.0	0.0	0.0	0.0
k141_6666646__full-cat_2	2	False	False	5	0	0	False	0.0	5.0	0.0	0.0	0.0	0.0	0.0
k141_6668209__full-cat_1	1	False	False	19	0	0	False	0.05263157894736842	15.0	1.0	3.0	0.0	0.0	0.0
k141_6668247__full-cat_2	2	False	False	4	2	0	False	0.25	3.0	1.0	0.0	0.0	0.0	0.0
k141_6670581__full-cat_2	2	False	False	8	2	1	True	0.0	7.0	0.0	0.0	0.0	1.0	0.0
k141_6673145__full-cat_2	2	False	False	7	2	0	False	0.2857142857142857	5.0	2.0	0.0	0.0	0.0	0.0
k141_6674100__full_1-cat_2	2	False	False	10	0	0	False	0.0	8.0	1.0	0.0	1.0	0.0	0.0
k141_6674718__full-cat_2	2	False	False	4	1	0	False	0.0	4.0	0.0	0.0	0.0	0.0	0.0
k141_667942__full-cat_2	2	False	False	4	0	0	False	0.0	4.0	0.0	0.0	0.0	0.0	0.0
k141_6679813__full-cat_2	2	False	False	5	2	0	False	0.2	3.0	2.0	0.0	0.0	0.0	0.0
k141_6684038__full-cat_1	1	False	False	7	0	0	False	0.14285714285714285	6.0	1.0	0.0	0.0	0.0	0.0
k141_6684420__full-cat_2	2	False	False	4	1	0	False	0.0	4.0	0.0	0.0	0.0	0.0	0.0
k141_6684792__full-cat_2	2	False	False	14	0	0	False	0.0	12.0	0.0	2.0	0.0	0.0	0.0
k141_6685232__full-cat_2	2	False	False	9	3	1	False	0.0	9.0	0.0	0.0	0.0	0.0	0.0
k141_66852__full-cat_2	2	False	False	16	7	0	False	0.0	16.0	0.0	0.0	0.0	0.0	0.0
k141_668550__full-cat_1	1	False	False	14	1	0	False	0.0	8.0	3.0	3.0	0.0	0.0	0.0
k141_668565__full-cat_1	1	False	False	8	0	0	False	0.0	5.0	1.0	1.0	1.0	0.0	0.0
k141_668619__full-cat_2	2	False	False	9	0	0	False	0.0	8.0	0.0	0.0	0.0	1.0	0.0
k141_6690602__full-cat_2	2	False	False	8	4	2	False	0.25	6.0	2.0	0.0	0.0	0.0	0.0
k141_6691813__full-cat_2	2	False	False	9	2	1	False	0.0	7.0	2.0	0.0	0.0	0.0	0.0
k141_6692939__full-cat_2	2	False	False	10	3	0	False	0.0	9.0	0.0	1.0	0.0	0.0	0.0
k141_6693039__full-cat_1	1	False	False	33	0	2	False	0.0	26.0	1.0	6.0	0.0	0.0	0.0
k141_6693294__full-cat_2	2	False	False	8	5	1	False	0.375	5.0	3.0	0.0	0.0	0.0	0.0
k141_6693561__full-cat_2	2	False	False	11	3	0	False	0.09090909090909091	10.0	1.0	0.0	0.0	0.0	0.0
k141_6695851__full-cat_2	2	False	False	4	2	0	False	0.0	3.0	1.0	0.0	0.0	0.0	0.0
k141_6695889__full-cat_2	2	False	False	3	1	0	False	0.0	3.0	0.0	0.0	0.0	0.0	0.0
k141_669753__full-cat_2	2	False	False	6	3	0	False	0.0	5.0	1.0	0.0	0.0	0.0	0.0
k141_6700285__full-cat_1	1	False	False	7	1	0	False	0.0	7.0	0.0	0.0	0.0	0.0	0.0
k141_6701049__full-cat_1	1	False	False	12	1	0	False	0.0	11.0	1.0	0.0	0.0	0.0	0.0
k141_6703966__full-cat_2	2	False	False	9	2	0	False	0.0	9.0	0.0	0.0	0.0	0.0	0.0
k141_670467__full-cat_1	1	False	False	24	0	0	False	0.0	22.0	0.0	2.0	0.0	0.0	0.0
k141_6705222__full-cat_2	2	False	False	6	1	0	True	0.0	5.0	0.0	0.0	0.0	1.0	0.0
k141_6707828__full-cat_1	1	False	False	12	0	0	False	0.0	8.0	3.0	0.0	0.0	1.0	0.0
k141_6708394__full_1-cat_1	1	False	False	11	0	0	False	0.0	9.0	0.0	2.0	0.0	0.0	0.0
k141_6710159__full-cat_2	2	False	False	9	3	0	False	0.0	9.0	0.0	0.0	0.0	0.0	0.0
k141_6711336__full-cat_2	2	False	False	6	1	0	False	0.0	6.0	0.0	0.0	0.0	0.0	0.0
k141_6711616__full-cat_2	2	False	False	6	2	0	False	0.0	6.0	0.0	0.0	0.0	0.0	0.0
k141_6712350__full-cat_2	2	False	False	3	0	0	False	0.0	3.0	0.0	0.0	0.0	0.0	0.0
k141_671341__full-cat_1	1	False	False	2	1	0	False	0.5	1.0	1.0	0.0	0.0	0.0	0.0
k141_6717094__full-cat_2	2	False	False	11	3	0	False	0.0	10.0	0.0	1.0	0.0	0.0	0.0
k141_6719244__full-cat_2	2	False	False	5	1	0	False	0.0	4.0	0.0	1.0	0.0	0.0	0.0
k141_6719414__full-cat_2	2	False	False	8	2	0	False	0.0	6.0	1.0	0.0	0.0	1.0	0.0
k141_6720549__full-cat_2	2	False	False	6	2	0	False	0.0	6.0	0.0	0.0	0.0	0.0	0.0
k141_6722754__full-cat_2	2	False	False	16	0	0	False	0.0625	10.0	2.0	4.0	0.0	0.0	0.0
k141_672595__full-cat_1	1	False	False	38	3	0	False	0.0	21.0	4.0	9.0	3.0	1.0	0.0
k141_6726714__full-cat_2	2	False	False	6	4	0	False	0.3333333333333333	4.0	2.0	0.0	0.0	0.0	0.0
k141_6727363__full-cat_2	2	False	False	9	3	0	False	0.0	8.0	0.0	1.0	0.0	0.0	0.0
k141_6729141__full-cat_1	1	False	False	24	3	0	False	0.0	21.0	1.0	2.0	0.0	0.0	0.0
k141_6729548__full-cat_2	2	False	False	3	1	0	False	0.0	3.0	0.0	0.0	0.0	0.0	0.0
k141_672996__full-cat_2	2	False	False	3	1	0	False	0.0	2.0	1.0	0.0	0.0	0.0	0.0
k141_6733078__full-cat_2	2	False	False	7	4	0	False	0.0	6.0	0.0	1.0	0.0	0.0	0.0
k141_6733583__full-cat_2	2	False	False	12	1	0	False	0.08333333333333333	9.0	2.0	1.0	0.0	0.0	0.0
k141_6733798__full-cat_2	2	False	False	10	6	1	False	0.1	9.0	1.0	0.0	0.0	0.0	0.0
k141_6734364__full-cat_1	1	False	False	11	0	0	False	0.0	8.0	0.0	2.0	1.0	0.0	0.0
k141_6736883__full-cat_1	1	False	False	35	2	0	False	0.0	24.0	0.0	9.0	0.0	2.0	0.0
k141_6737382__full-cat_2	2	False	False	5	1	0	False	0.0	5.0	0.0	0.0	0.0	0.0	0.0
k141_6738446__full-cat_2	2	False	False	7	2	0	False	0.42857142857142855	4.0	3.0	0.0	0.0	0.0	0.0
k141_6741479__full-cat_1	1	False	False	11	0	0	False	0.0	7.0	2.0	0.0	1.0	1.0	0.0
k141_6742832__full-cat_2	2	False	False	5	2	0	False	0.0	5.0	0.0	0.0	0.0	0.0	0.0
