genome,secondary_cluster,threshold,cluster_method,comparison_algorithm,primary_cluster
SoginMETA_k141_2615813.fa,3270_0,0.050000000000000044,single,ANImf,3270
SoginMETA_k141_2619492.fa,3271_0,0.050000000000000044,single,ANImf,3271
SoginMETA_k141_26223839.fa,3272_0,0.050000000000000044,single,ANImf,3272
SoginMETA_k141_26272108.fa,3273_0,0.050000000000000044,single,ANImf,3273
SoginMETA_k141_26359986.fa,3274_0,0.050000000000000044,single,ANImf,3274
SoginMETA_k141_26362346.fa,3275_0,0.050000000000000044,single,ANImf,3275
SoginMETA_k141_26396044.fa,3276_0,0.050000000000000044,single,ANImf,3276
SoginMETA_k141_26421349.fa,3277_0,0.050000000000000044,single,ANImf,3277
SoginMETA_k141_26448095.fa,3278_0,0.050000000000000044,single,ANImf,3278
SoginMETA_k141_26452021.fa,3279_0,0.050000000000000044,single,ANImf,3279
SoginMETA_k141_26550723.fa,3280_0,0.050000000000000044,single,ANImf,3280
SoginMETA_k141_26556456.fa,3281_0,0.050000000000000044,single,ANImf,3281
SoginMETA_k141_26621969.fa,3282_0,0.050000000000000044,single,ANImf,3282
SoginMETA_k141_2664823.fa,3283_0,0.050000000000000044,single,ANImf,3283
SoginMETA_k141_26652217.fa,3284_0,0.050000000000000044,single,ANImf,3284
SoginMETA_k141_26689036.fa,3285_0,0.050000000000000044,single,ANImf,3285
SoginMETA_k141_26714478.fa,3286_0,0.050000000000000044,single,ANImf,3286
SoginMETA_k141_26732681.fa,3287_0,0.050000000000000044,single,ANImf,3287
SoginMETA_k141_26770018.fa,3288_0,0.050000000000000044,single,ANImf,3288
SoginMETA_k141_2681253.fa,3289_0,0.050000000000000044,single,ANImf,3289
SoginMETA_k141_26822374.fa,3290_0,0.050000000000000044,single,ANImf,3290
SoginMETA_k141_26850314.fa,3291_0,0.050000000000000044,single,ANImf,3291
SoginMETA_k141_26862301.fa,3292_0,0.050000000000000044,single,ANImf,3292
SoginMETA_k141_26882643.fa,3293_0,0.050000000000000044,single,ANImf,3293
SoginMETA_k141_26884994.fa,3294_0,0.050000000000000044,single,ANImf,3294
SoginMETA_k141_26963675.fa,3295_0,0.050000000000000044,single,ANImf,3295
SoginMETA_k141_27008840.fa,3296_0,0.050000000000000044,single,ANImf,3296
SoginMETA_k141_2705637.fa,3297_0,0.050000000000000044,single,ANImf,3297
SoginMETA_k141_27060060.fa,3298_0,0.050000000000000044,single,ANImf,3298
SoginMETA_k141_27111100.fa,3299_0,0.050000000000000044,single,ANImf,3299
SoginMETA_k141_27264167.fa,3300_0,0.050000000000000044,single,ANImf,3300
SoginMETA_k141_27294582.fa,3301_0,0.050000000000000044,single,ANImf,3301
SoginMETA_k141_2731994.fa,3302_0,0.050000000000000044,single,ANImf,3302
SoginMETA_k141_27350941.fa,3303_0,0.050000000000000044,single,ANImf,3303
SoginMETA_k141_27371638.fa,3304_0,0.050000000000000044,single,ANImf,3304
SoginMETA_k141_27400950.fa,3305_0,0.050000000000000044,single,ANImf,3305
SoginMETA_k141_27412493.fa,3306_0,0.050000000000000044,single,ANImf,3306
SoginMETA_k141_2747641.fa,3307_0,0.050000000000000044,single,ANImf,3307
SoginMETA_k141_27569110.fa,3308_0,0.050000000000000044,single,ANImf,3308
SoginMETA_k141_27629780.fa,3309_0,0.050000000000000044,single,ANImf,3309
SoginMETA_k141_2763820.fa,3310_0,0.050000000000000044,single,ANImf,3310
SoginMETA_k141_27663209.fa,3311_0,0.050000000000000044,single,ANImf,3311
SoginMETA_k141_2768272.fa,3312_0,0.050000000000000044,single,ANImf,3312
SoginMETA_k141_27700222.fa,3313_0,0.050000000000000044,single,ANImf,3313
SoginMETA_k141_27809021.fa,3314_0,0.050000000000000044,single,ANImf,3314
SoginMETA_k141_27865299.fa,3315_0,0.050000000000000044,single,ANImf,3315
SoginMETA_k141_27893480.fa,3316_0,0.050000000000000044,single,ANImf,3316
SoginMETA_k141_27914999.fa,3317_0,0.050000000000000044,single,ANImf,3317
SoginMETA_k141_2792722.fa,3318_0,0.050000000000000044,single,ANImf,3318
SoginMETA_k141_27927786.fa,3319_0,0.050000000000000044,single,ANImf,3319
SoginMETA_k141_28021769.fa,3320_0,0.050000000000000044,single,ANImf,3320
SoginMETA_k141_28027698.fa,3321_0,0.050000000000000044,single,ANImf,3321
SoginMETA_k141_28054766.fa,3322_0,0.050000000000000044,single,ANImf,3322
SoginMETA_k141_28078739.fa,3323_0,0.050000000000000044,single,ANImf,3323
SoginMETA_k141_28218812.fa,3324_0,0.050000000000000044,single,ANImf,3324
SoginMETA_k141_28247274.fa,3325_0,0.050000000000000044,single,ANImf,3325
SoginMETA_k141_28255734.fa,3326_0,0.050000000000000044,single,ANImf,3326
SoginMETA_k141_28305304.fa,3327_0,0.050000000000000044,single,ANImf,3327
SoginMETA_k141_28325316.fa,3328_0,0.050000000000000044,single,ANImf,3328
SoginMETA_k141_283838.fa,3329_0,0.050000000000000044,single,ANImf,3329
SoginMETA_k141_2841685.fa,3330_0,0.050000000000000044,single,ANImf,3330
SoginMETA_k141_28471762.fa,3331_0,0.050000000000000044,single,ANImf,3331
SoginMETA_k141_28490148.fa,3332_0,0.050000000000000044,single,ANImf,3332
SoginMETA_k141_28516821.fa,3333_0,0.050000000000000044,single,ANImf,3333
SoginMETA_k141_28520767.fa,3334_0,0.050000000000000044,single,ANImf,3334
SoginMETA_k141_28547964.fa,3335_0,0.050000000000000044,single,ANImf,3335
SoginMETA_k141_2857906.fa,3336_0,0.050000000000000044,single,ANImf,3336
SoginMETA_k141_2858258.fa,3337_0,0.050000000000000044,single,ANImf,3337
SoginMETA_k141_28636080.fa,3338_0,0.050000000000000044,single,ANImf,3338
SoginMETA_k141_28715019.fa,3339_0,0.050000000000000044,single,ANImf,3339
SoginMETA_k141_28757228.fa,3340_0,0.050000000000000044,single,ANImf,3340
SoginMETA_k141_28776004.fa,3341_0,0.050000000000000044,single,ANImf,3341
SoginMETA_k141_28780722.fa,3342_0,0.050000000000000044,single,ANImf,3342
SoginMETA_k141_2880345.fa,3343_0,0.050000000000000044,single,ANImf,3343
SoginMETA_k141_2887897.fa,3344_0,0.050000000000000044,single,ANImf,3344
SoginMETA_k141_28931823.fa,3345_0,0.050000000000000044,single,ANImf,3345
SoginMETA_k141_28989528.fa,3346_0,0.050000000000000044,single,ANImf,3346
SoginMETA_k141_28992102.fa,3347_0,0.050000000000000044,single,ANImf,3347
SoginMETA_k141_29118511.fa,3348_0,0.050000000000000044,single,ANImf,3348
SoginMETA_k141_29124280.fa,3349_0,0.050000000000000044,single,ANImf,3349
SoginMETA_k141_29142659.fa,3350_0,0.050000000000000044,single,ANImf,3350
SoginMETA_k141_29147411.fa,3351_0,0.050000000000000044,single,ANImf,3351
SoginMETA_k141_2915307.fa,3352_0,0.050000000000000044,single,ANImf,3352
SoginMETA_k141_29155715.fa,3353_0,0.050000000000000044,single,ANImf,3353
SoginMETA_k141_2920235.fa,3354_0,0.050000000000000044,single,ANImf,3354
SoginMETA_k141_29254736.fa,3355_0,0.050000000000000044,single,ANImf,3355
SoginMETA_k141_29260452.fa,3356_0,0.050000000000000044,single,ANImf,3356
SoginMETA_k141_29380054.fa,3357_0,0.050000000000000044,single,ANImf,3357
SoginMETA_k141_29455504.fa,3358_0,0.050000000000000044,single,ANImf,3358
SoginMETA_k141_2953310.fa,3359_0,0.050000000000000044,single,ANImf,3359
SoginMETA_k141_29616655.fa,3360_0,0.050000000000000044,single,ANImf,3360
SoginMETA_k141_29631336.fa,3361_0,0.050000000000000044,single,ANImf,3361
SoginMETA_k141_29718598.fa,3362_0,0.050000000000000044,single,ANImf,3362
SoginMETA_k141_29719273.fa,3363_0,0.050000000000000044,single,ANImf,3363
SoginMETA_k141_2977205.fa,3364_0,0.050000000000000044,single,ANImf,3364
SoginMETA_k141_29772067.fa,3365_0,0.050000000000000044,single,ANImf,3365
SoginMETA_k141_29797401.fa,3366_0,0.050000000000000044,single,ANImf,3366
SoginMETA_k141_29869589.fa,3367_0,0.050000000000000044,single,ANImf,3367
SoginMETA_k141_29921720.fa,3368_0,0.050000000000000044,single,ANImf,3368
SoginMETA_k141_29932380.fa,3369_0,0.050000000000000044,single,ANImf,3369
SoginMETA_k141_29978950.fa,3370_0,0.050000000000000044,single,ANImf,3370
SoginMETA_k141_30002365.fa,3371_0,0.050000000000000044,single,ANImf,3371
SoginMETA_k141_30022286.fa,3372_0,0.050000000000000044,single,ANImf,3372
SoginMETA_k141_30072458.fa,3373_0,0.050000000000000044,single,ANImf,3373
SoginMETA_k141_30138371.fa,3374_0,0.050000000000000044,single,ANImf,3374
SoginMETA_k141_30160827.fa,3375_0,0.050000000000000044,single,ANImf,3375
SoginMETA_k141_30202277.fa,3376_0,0.050000000000000044,single,ANImf,3376
SoginMETA_k141_30245654.fa,3377_0,0.050000000000000044,single,ANImf,3377
SoginMETA_k141_30427707.fa,3378_0,0.050000000000000044,single,ANImf,3378
SoginMETA_k141_30440868.fa,3379_0,0.050000000000000044,single,ANImf,3379
SoginMETA_k141_30485708.fa,3380_0,0.050000000000000044,single,ANImf,3380
SoginMETA_k141_30486898.fa,3381_0,0.050000000000000044,single,ANImf,3381
SoginMETA_k141_30540077.fa,3382_0,0.050000000000000044,single,ANImf,3382
SoginMETA_k141_30543423.fa,3383_0,0.050000000000000044,single,ANImf,3383
SoginMETA_k141_30591457.fa,3384_0,0.050000000000000044,single,ANImf,3384
SoginMETA_k141_30718202.fa,3385_0,0.050000000000000044,single,ANImf,3385
SoginMETA_k141_30724109.fa,3386_0,0.050000000000000044,single,ANImf,3386
SoginMETA_k141_30788295.fa,3387_0,0.050000000000000044,single,ANImf,3387
SoginMETA_k141_30861869.fa,3388_0,0.050000000000000044,single,ANImf,3388
SoginMETA_k141_30870762.fa,3389_0,0.050000000000000044,single,ANImf,3389
SoginMETA_k141_30890613.fa,3390_0,0.050000000000000044,single,ANImf,3390
SoginMETA_k141_31076713.fa,3391_0,0.050000000000000044,single,ANImf,3391
SoginMETA_k141_31082624.fa,3392_0,0.050000000000000044,single,ANImf,3392
SoginMETA_k141_31091509.fa,3393_0,0.050000000000000044,single,ANImf,3393
SoginMETA_k141_3110172.fa,3394_0,0.050000000000000044,single,ANImf,3394
SoginMETA_k141_31161858.fa,3395_0,0.050000000000000044,single,ANImf,3395
SoginMETA_k141_31195699.fa,3396_0,0.050000000000000044,single,ANImf,3396
SoginMETA_k141_31223207.fa,3397_0,0.050000000000000044,single,ANImf,3397
SoginMETA_k141_31271753.fa,3398_0,0.050000000000000044,single,ANImf,3398
SoginMETA_k141_31284141.fa,3399_0,0.050000000000000044,single,ANImf,3399
SoginMETA_k141_31386222.fa,3400_0,0.050000000000000044,single,ANImf,3400
SoginMETA_k141_31559025.fa,3401_0,0.050000000000000044,single,ANImf,3401
SoginMETA_k141_31581727.fa,3402_0,0.050000000000000044,single,ANImf,3402
SoginMETA_k141_316877.fa,3403_0,0.050000000000000044,single,ANImf,3403
SoginMETA_k141_31689893.fa,3404_0,0.050000000000000044,single,ANImf,3404
SoginMETA_k141_31702785.fa,3405_0,0.050000000000000044,single,ANImf,3405
SoginMETA_k141_31714316.fa,3406_0,0.050000000000000044,single,ANImf,3406
SoginMETA_k141_31725704.fa,3407_0,0.050000000000000044,single,ANImf,3407
SoginMETA_k141_31807781.fa,3408_0,0.050000000000000044,single,ANImf,3408
SoginMETA_k141_3188048.fa,3409_0,0.050000000000000044,single,ANImf,3409
SoginMETA_k141_31882941.fa,3410_0,0.050000000000000044,single,ANImf,3410
SoginMETA_k141_31910219.fa,3411_0,0.050000000000000044,single,ANImf,3411
SoginMETA_k141_31914928.fa,3412_0,0.050000000000000044,single,ANImf,3412
SoginMETA_k141_31970341.fa,3413_0,0.050000000000000044,single,ANImf,3413
SoginMETA_k141_31978556.fa,3414_0,0.050000000000000044,single,ANImf,3414
SoginMETA_k141_31992297.fa,3415_0,0.050000000000000044,single,ANImf,3415
SoginMETA_k141_32025106.fa,3416_0,0.050000000000000044,single,ANImf,3416
SoginMETA_k141_32100697.fa,3417_0,0.050000000000000044,single,ANImf,3417
SoginMETA_k141_32149853.fa,3418_0,0.050000000000000044,single,ANImf,3418
SoginMETA_k141_32157449.fa,3419_0,0.050000000000000044,single,ANImf,3419
SoginMETA_k141_32276587.fa,3420_0,0.050000000000000044,single,ANImf,3420
SoginMETA_k141_32298004.fa,3421_0,0.050000000000000044,single,ANImf,3421
SoginMETA_k141_32389657.fa,3422_0,0.050000000000000044,single,ANImf,3422
SoginMETA_k141_32391795.fa,3423_0,0.050000000000000044,single,ANImf,3423
SoginMETA_k141_32424552.fa,3424_0,0.050000000000000044,single,ANImf,3424
SoginMETA_k141_32502455.fa,3425_0,0.050000000000000044,single,ANImf,3425
SoginMETA_k141_32527285.fa,3426_0,0.050000000000000044,single,ANImf,3426
SoginMETA_k141_3272503.fa,3427_0,0.050000000000000044,single,ANImf,3427
SoginMETA_k141_32923298.fa,3428_0,0.050000000000000044,single,ANImf,3428
SoginMETA_k141_32998685.fa,3429_0,0.050000000000000044,single,ANImf,3429
SoginMETA_k141_33057786.fa,3430_0,0.050000000000000044,single,ANImf,3430
SoginMETA_k141_33086494.fa,3431_0,0.050000000000000044,single,ANImf,3431
SoginMETA_k141_33110896.fa,3432_0,0.050000000000000044,single,ANImf,3432
SoginMETA_k141_331198.fa,3433_0,0.050000000000000044,single,ANImf,3433
SoginMETA_k141_33145829.fa,3434_0,0.050000000000000044,single,ANImf,3434
SoginMETA_k141_33150556.fa,3435_0,0.050000000000000044,single,ANImf,3435
SoginMETA_k141_33189120.fa,3436_0,0.050000000000000044,single,ANImf,3436
SoginMETA_k141_33207757.fa,3437_0,0.050000000000000044,single,ANImf,3437
SoginMETA_k141_33218896.fa,3438_0,0.050000000000000044,single,ANImf,3438
SoginMETA_k141_33230292.fa,3439_0,0.050000000000000044,single,ANImf,3439
SoginMETA_k141_3324055.fa,3440_0,0.050000000000000044,single,ANImf,3440
SoginMETA_k141_33282613.fa,3441_0,0.050000000000000044,single,ANImf,3441
SoginMETA_k141_33282617.fa,3442_0,0.050000000000000044,single,ANImf,3442
SoginMETA_k141_33282641.fa,3443_0,0.050000000000000044,single,ANImf,3443
SoginMETA_k141_33282642.fa,3444_0,0.050000000000000044,single,ANImf,3444
SoginMETA_k141_33282643.fa,3445_0,0.050000000000000044,single,ANImf,3445
SoginMETA_k141_33282646.fa,3446_0,0.050000000000000044,single,ANImf,3446
SoginMETA_k141_33282669.fa,3447_0,0.050000000000000044,single,ANImf,3447
SoginMETA_k141_33282702.fa,3448_0,0.050000000000000044,single,ANImf,3448
SoginMETA_k141_33282780.fa,3449_0,0.050000000000000044,single,ANImf,3449
SoginMETA_k141_33282889.fa,3450_0,0.050000000000000044,single,ANImf,3450
SoginMETA_k141_33283383.fa,3451_0,0.050000000000000044,single,ANImf,3451
SoginMETA_k141_33283487.fa,3452_0,0.050000000000000044,single,ANImf,3452
SoginMETA_k141_33283573.fa,3453_0,0.050000000000000044,single,ANImf,3453
SoginMETA_k141_33284160.fa,3454_0,0.050000000000000044,single,ANImf,3454
SoginMETA_k141_33284389.fa,3455_0,0.050000000000000044,single,ANImf,3455
SoginMETA_k141_33284716.fa,3456_0,0.050000000000000044,single,ANImf,3456
SoginMETA_k141_33285005.fa,3457_0,0.050000000000000044,single,ANImf,3457
SoginMETA_k141_33285287.fa,3458_0,0.050000000000000044,single,ANImf,3458
SoginMETA_k141_33285461.fa,3459_0,0.050000000000000044,single,ANImf,3459
SoginMETA_k141_33285673.fa,3460_0,0.050000000000000044,single,ANImf,3460
SoginMETA_k141_33285871.fa,3461_0,0.050000000000000044,single,ANImf,3461
SoginMETA_k141_33287507.fa,3462_0,0.050000000000000044,single,ANImf,3462
SoginMETA_k141_3339456.fa,3463_0,0.050000000000000044,single,ANImf,3463
SoginMETA_k141_3363219.fa,3464_0,0.050000000000000044,single,ANImf,3464
SoginMETA_k141_3408936.fa,3465_0,0.050000000000000044,single,ANImf,3465
SoginMETA_k141_3460667.fa,3466_0,0.050000000000000044,single,ANImf,3466
SoginMETA_k141_3480074.fa,3467_0,0.050000000000000044,single,ANImf,3467
SoginMETA_k141_3757235.fa,3468_0,0.050000000000000044,single,ANImf,3468
SoginMETA_k141_3916593.fa,3469_0,0.050000000000000044,single,ANImf,3469
SoginMETA_k141_3958604.fa,3470_0,0.050000000000000044,single,ANImf,3470
SoginMETA_k141_3960974.fa,3471_0,0.050000000000000044,single,ANImf,3471
SoginMETA_k141_4081310.fa,3472_0,0.050000000000000044,single,ANImf,3472
SoginMETA_k141_4129898.fa,3473_0,0.050000000000000044,single,ANImf,3473
SoginMETA_k141_4151386.fa,3474_0,0.050000000000000044,single,ANImf,3474
SoginMETA_k141_4170212.fa,3475_0,0.050000000000000044,single,ANImf,3475
SoginMETA_k141_4171776.fa,3476_0,0.050000000000000044,single,ANImf,3476
SoginMETA_k141_4214097.fa,3477_0,0.050000000000000044,single,ANImf,3477
SoginMETA_k141_427695.fa,3478_0,0.050000000000000044,single,ANImf,3478
SoginMETA_k141_4288738.fa,3479_0,0.050000000000000044,single,ANImf,3479
SoginMETA_k141_4293476.fa,3480_0,0.050000000000000044,single,ANImf,3480
SoginMETA_k141_431798.fa,3481_0,0.050000000000000044,single,ANImf,3481
SoginMETA_k141_4334659.fa,3482_0,0.050000000000000044,single,ANImf,3482
SoginMETA_k141_4364281.fa,3483_0,0.050000000000000044,single,ANImf,3483
SoginMETA_k141_4413092.fa,3484_0,0.050000000000000044,single,ANImf,3484
SoginMETA_k141_4654369.fa,3485_0,0.050000000000000044,single,ANImf,3485
SoginMETA_k141_4654927.fa,3486_0,0.050000000000000044,single,ANImf,3486
SoginMETA_k141_4667657.fa,3487_0,0.050000000000000044,single,ANImf,3487
SoginMETA_k141_4698228.fa,3488_0,0.050000000000000044,single,ANImf,3488
SoginMETA_k141_4728207.fa,3489_0,0.050000000000000044,single,ANImf,3489
SoginMETA_k141_4841102.fa,3490_0,0.050000000000000044,single,ANImf,3490
SoginMETA_k141_4848669.fa,3491_0,0.050000000000000044,single,ANImf,3491
SoginMETA_k141_4922850.fa,3492_0,0.050000000000000044,single,ANImf,3492
SoginMETA_k141_4934024.fa,3493_0,0.050000000000000044,single,ANImf,3493
SoginMETA_k141_4964364.fa,3494_0,0.050000000000000044,single,ANImf,3494
SoginMETA_k141_5012374.fa,3495_0,0.050000000000000044,single,ANImf,3495
SoginMETA_k141_5017136.fa,3496_0,0.050000000000000044,single,ANImf,3496
SoginMETA_k141_5040.fa,3497_0,0.050000000000000044,single,ANImf,3497
SoginMETA_k141_5080888.fa,3498_0,0.050000000000000044,single,ANImf,3498
SoginMETA_k141_5148581.fa,3499_0,0.050000000000000044,single,ANImf,3499
SoginMETA_k141_5183878.fa,3500_0,0.050000000000000044,single,ANImf,3500
SoginMETA_k141_5233848.fa,3501_0,0.050000000000000044,single,ANImf,3501
SoginMETA_k141_5262976.fa,3502_0,0.050000000000000044,single,ANImf,3502
SoginMETA_k141_5275423.fa,3503_0,0.050000000000000044,single,ANImf,3503
SoginMETA_k141_5279003.fa,3504_0,0.050000000000000044,single,ANImf,3504
SoginMETA_k141_5331576.fa,3505_0,0.050000000000000044,single,ANImf,3505
SoginMETA_k141_5348680.fa,3506_0,0.050000000000000044,single,ANImf,3506
SoginMETA_k141_5349102.fa,3507_0,0.050000000000000044,single,ANImf,3507
SoginMETA_k141_5379962.fa,3508_0,0.050000000000000044,single,ANImf,3508
SoginMETA_k141_5436096.fa,3509_0,0.050000000000000044,single,ANImf,3509
SoginMETA_k141_5446310.fa,3510_0,0.050000000000000044,single,ANImf,3510
SoginMETA_k141_5574584.fa,3511_0,0.050000000000000044,single,ANImf,3511
SoginMETA_k141_5574867.fa,3512_0,0.050000000000000044,single,ANImf,3512
SoginMETA_k141_5636494.fa,3513_0,0.050000000000000044,single,ANImf,3513
SoginMETA_k141_5690398.fa,3514_0,0.050000000000000044,single,ANImf,3514
SoginMETA_k141_5691605.fa,3515_0,0.050000000000000044,single,ANImf,3515
SoginMETA_k141_5696019.fa,3516_0,0.050000000000000044,single,ANImf,3516
SoginMETA_k141_5704169.fa,3517_0,0.050000000000000044,single,ANImf,3517
SoginMETA_k141_5712728.fa,3518_0,0.050000000000000044,single,ANImf,3518
SoginMETA_k141_5717642.fa,3519_0,0.050000000000000044,single,ANImf,3519
SoginMETA_k141_5762343.fa,3520_0,0.050000000000000044,single,ANImf,3520
SoginMETA_k141_5768503.fa,3521_0,0.050000000000000044,single,ANImf,3521
SoginMETA_k141_577287.fa,3522_0,0.050000000000000044,single,ANImf,3522
SoginMETA_k141_5777098.fa,3523_0,0.050000000000000044,single,ANImf,3523
SoginMETA_k141_5782450.fa,3524_0,0.050000000000000044,single,ANImf,3524
SoginMETA_k141_5809242.fa,3525_0,0.050000000000000044,single,ANImf,3525
SoginMETA_k141_5896689.fa,3526_0,0.050000000000000044,single,ANImf,3526
SoginMETA_k141_5939549.fa,3527_0,0.050000000000000044,single,ANImf,3527
SoginMETA_k141_5939899.fa,3528_0,0.050000000000000044,single,ANImf,3528
SoginMETA_k141_5948397.fa,3529_0,0.050000000000000044,single,ANImf,3529
SoginMETA_k141_5963037.fa,3530_0,0.050000000000000044,single,ANImf,3530
SoginMETA_k141_6053752.fa,3531_0,0.050000000000000044,single,ANImf,3531
SoginMETA_k141_6101279.fa,3532_0,0.050000000000000044,single,ANImf,3532
SoginMETA_k141_6116454.fa,3533_0,0.050000000000000044,single,ANImf,3533
SoginMETA_k141_611876.fa,3534_0,0.050000000000000044,single,ANImf,3534
SoginMETA_k141_6202353.fa,3535_0,0.050000000000000044,single,ANImf,3535
SoginMETA_k141_6245386.fa,3536_0,0.050000000000000044,single,ANImf,3536
SoginMETA_k141_6263889.fa,3537_0,0.050000000000000044,single,ANImf,3537
SoginMETA_k141_627692.fa,3538_0,0.050000000000000044,single,ANImf,3538
SoginMETA_k141_6282672.fa,3539_0,0.050000000000000044,single,ANImf,3539
SoginMETA_k141_6326915.fa,3540_0,0.050000000000000044,single,ANImf,3540
SoginMETA_k141_6358563.fa,3541_0,0.050000000000000044,single,ANImf,3541
SoginMETA_k141_6493723.fa,3542_0,0.050000000000000044,single,ANImf,3542
SoginMETA_k141_6551573.fa,3543_0,0.050000000000000044,single,ANImf,3543
SoginMETA_k141_6555534.fa,3544_0,0.050000000000000044,single,ANImf,3544
SoginMETA_k141_6629542.fa,3545_0,0.050000000000000044,single,ANImf,3545
SoginMETA_k141_6689399.fa,3546_0,0.050000000000000044,single,ANImf,3546
SoginMETA_k141_6754136.fa,3547_0,0.050000000000000044,single,ANImf,3547
SoginMETA_k141_6819264.fa,3548_0,0.050000000000000044,single,ANImf,3548
