genome,score,completeness,contamination,strain_heterogeneity,size,N50,cluster,taxonomy,tax_confidence,cluster_members,closest_cluster_member,furthest_cluster_member,completeness_metric,contamination_metric
Schorn_k141_30665715.fa,3.1378523751631686,NA,NA,NA,NA,NA,2800_0,NA,NA,1,NA,NA,NA,NA
Schorn_k141_3069781.fa,3.2474735350147768,NA,NA,NA,NA,NA,2801_0,NA,NA,1,NA,NA,NA,NA
Schorn_k141_3114450.fa,3.70628990119136,NA,NA,NA,NA,NA,2802_0,NA,NA,1,NA,NA,NA,NA
Schorn_k141_3120936.fa,3.2879707854163365,NA,NA,NA,NA,NA,2803_0,NA,NA,1,NA,NA,NA,NA
Schorn_k141_31311314.fa,3.3221666251407878,NA,NA,NA,NA,NA,2804_0,NA,NA,1,NA,NA,NA,NA
Schorn_k141_31404337.fa,3.0565516090866485,NA,NA,NA,NA,NA,2805_0,NA,NA,1,NA,NA,NA,NA
Schorn_k141_31513607.fa,3.135540306036948,NA,NA,NA,NA,NA,2806_0,NA,NA,1,NA,NA,NA,NA
Schorn_k141_31724374.fa,3.1297599196600934,NA,NA,NA,NA,NA,2807_0,NA,NA,1,NA,NA,NA,NA
Schorn_k141_31876660.fa,3.1303739167013083,NA,NA,NA,NA,NA,2808_0,NA,NA,1,NA,NA,NA,NA
Schorn_k141_31975989.fa,3.1377104488606298,NA,NA,NA,NA,NA,2809_0,NA,NA,1,NA,NA,NA,NA
Schorn_k141_3198623.fa,3.4865601706217406,NA,NA,NA,NA,NA,2810_0,NA,NA,1,NA,NA,NA,NA
Schorn_k141_32063730.fa,3.2909484160330376,NA,NA,NA,NA,NA,2811_0,NA,NA,1,NA,NA,NA,NA
Schorn_k141_32091183.fa,3.1073617629850387,NA,NA,NA,NA,NA,2812_0,NA,NA,1,NA,NA,NA,NA
Schorn_k141_3244191.fa,3.286512069662828,NA,NA,NA,NA,NA,2813_0,NA,NA,1,NA,NA,NA,NA
Schorn_k141_32487453.fa,3.2549606141156024,NA,NA,NA,NA,NA,2814_0,NA,NA,1,NA,NA,NA,NA
Schorn_k141_33069682.fa,3.11190463371617,NA,NA,NA,NA,NA,2815_0,NA,NA,1,NA,NA,NA,NA
Schorn_k141_33180620.fa,3.3913355851809923,NA,NA,NA,NA,NA,2816_0,NA,NA,1,NA,NA,NA,NA
Schorn_k141_33264610.fa,3.108274146685951,NA,NA,NA,NA,NA,2817_0,NA,NA,1,NA,NA,NA,NA
Schorn_k141_33493364.fa,3.0690331639309987,NA,NA,NA,NA,NA,2818_0,NA,NA,1,NA,NA,NA,NA
Schorn_k141_3352243.fa,3.1140834359635963,NA,NA,NA,NA,NA,2819_0,NA,NA,1,NA,NA,NA,NA
Schorn_k141_3362149.fa,3.2648968075602207,NA,NA,NA,NA,NA,2820_0,NA,NA,1,NA,NA,NA,NA
Schorn_k141_33638274.fa,3.216696470479601,NA,NA,NA,NA,NA,2821_0,NA,NA,1,NA,NA,NA,NA
Schorn_k141_33840820.fa,3.3086612233256036,NA,NA,NA,NA,NA,2822_0,NA,NA,1,NA,NA,NA,NA
Schorn_k141_33869232.fa,3.378603829080335,NA,NA,NA,NA,NA,2823_0,NA,NA,1,NA,NA,NA,NA
Schorn_k141_33913739.fa,3.0867486291722024,NA,NA,NA,NA,NA,2824_0,NA,NA,1,NA,NA,NA,NA
Schorn_k141_33931689.fa,3.4103661730532693,NA,NA,NA,NA,NA,2825_0,NA,NA,1,NA,NA,NA,NA
Schorn_k141_34090851.fa,3.1080082327154024,NA,NA,NA,NA,NA,2826_0,NA,NA,1,NA,NA,NA,NA
Schorn_k141_34223750.fa,3.2709444763234132,NA,NA,NA,NA,NA,2827_0,NA,NA,1,NA,NA,NA,NA
Schorn_k141_34649747.fa,3.071313365484695,NA,NA,NA,NA,NA,2828_0,NA,NA,1,NA,NA,NA,NA
Schorn_k141_34834003.fa,3.1362530238171606,NA,NA,NA,NA,NA,2829_0,NA,NA,1,NA,NA,NA,NA
Schorn_k141_34853639.fa,3.7101252193165584,NA,NA,NA,NA,NA,2830_0,NA,NA,1,NA,NA,NA,NA
Schorn_k141_34913648.fa,3.1553398398052863,NA,NA,NA,NA,NA,2831_0,NA,NA,1,NA,NA,NA,NA
Schorn_k141_34976219.fa,3.1859590921245564,NA,NA,NA,NA,NA,2832_0,NA,NA,1,NA,NA,NA,NA
Schorn_k141_34990355.fa,3.050650953629595,NA,NA,NA,NA,NA,2833_0,NA,NA,1,NA,NA,NA,NA
Schorn_k141_35048525.fa,3.3687101189183415,NA,NA,NA,NA,NA,2834_0,NA,NA,1,NA,NA,NA,NA
Schorn_k141_35289673.fa,3.0591958535195207,NA,NA,NA,NA,NA,2835_0,NA,NA,1,NA,NA,NA,NA
Schorn_k141_35405593.fa,3.1731980750319986,NA,NA,NA,NA,NA,2836_0,NA,NA,1,NA,NA,NA,NA
Schorn_k141_3542068.fa,3.0735816576649397,NA,NA,NA,NA,NA,2837_0,NA,NA,1,NA,NA,NA,NA
Schorn_k141_35494486.fa,3.4250597535858125,NA,NA,NA,NA,NA,2838_0,NA,NA,1,NA,NA,NA,NA
Schorn_k141_35510715.fa,3.1146077201306266,NA,NA,NA,NA,NA,2839_0,NA,NA,1,NA,NA,NA,NA
Schorn_k141_35558128.fa,3.109563417901268,NA,NA,NA,NA,NA,2840_0,NA,NA,1,NA,NA,NA,NA
Schorn_k141_35571347.fa,3.157379582804448,NA,NA,NA,NA,NA,2841_0,NA,NA,1,NA,NA,NA,NA
Schorn_k141_35590715.fa,3.0630058500157364,NA,NA,NA,NA,NA,2842_0,NA,NA,1,NA,NA,NA,NA
Schorn_k141_35784545.fa,3.074936968037443,NA,NA,NA,NA,NA,2843_0,NA,NA,1,NA,NA,NA,NA
Schorn_k141_3590915.fa,3.0943437348951073,NA,NA,NA,NA,NA,2844_0,NA,NA,1,NA,NA,NA,NA
Schorn_k141_35920562.fa,3.2134893581926987,NA,NA,NA,NA,NA,2845_0,NA,NA,1,NA,NA,NA,NA
Schorn_k141_36107561.fa,3.4532235037037244,NA,NA,NA,NA,NA,2846_0,NA,NA,1,NA,NA,NA,NA
Schorn_k141_3628590.fa,3.3855982965330025,NA,NA,NA,NA,NA,2847_0,NA,NA,1,NA,NA,NA,NA
Schorn_k141_36480252.fa,3.2752575769240986,NA,NA,NA,NA,NA,2848_0,NA,NA,1,NA,NA,NA,NA
Schorn_k141_3718894.fa,3.1130705256429603,NA,NA,NA,NA,NA,2849_0,NA,NA,1,NA,NA,NA,NA
Schorn_k141_3738020.fa,3.0744035626829653,NA,NA,NA,NA,NA,2850_0,NA,NA,1,NA,NA,NA,NA
Schorn_k141_374424.fa,3.1411039440902857,NA,NA,NA,NA,NA,2851_0,NA,NA,1,NA,NA,NA,NA
Schorn_k141_3772543.fa,3.2281996991480595,NA,NA,NA,NA,NA,2852_0,NA,NA,1,NA,NA,NA,NA
Schorn_k141_4014556.fa,3.2271900804896085,NA,NA,NA,NA,NA,2853_0,NA,NA,1,NA,NA,NA,NA
Schorn_k141_4075044.fa,3.2265542596132897,NA,NA,NA,NA,NA,2854_0,NA,NA,1,NA,NA,NA,NA
Schorn_k141_4083898.fa,3.6356524535775305,NA,NA,NA,NA,NA,2855_0,NA,NA,1,NA,NA,NA,NA
Schorn_k141_4104084.fa,3.2495083488967857,NA,NA,NA,NA,NA,2856_0,NA,NA,1,NA,NA,NA,NA
Schorn_k141_4318115.fa,3.1148696250598062,NA,NA,NA,NA,NA,2857_0,NA,NA,1,NA,NA,NA,NA
Schorn_k141_4397562.fa,3.48306543399148,NA,NA,NA,NA,NA,2858_0,NA,NA,1,NA,NA,NA,NA
Schorn_k141_4675572.fa,3.182259689531044,NA,NA,NA,NA,NA,2859_0,NA,NA,1,NA,NA,NA,NA
Schorn_k141_4687032.fa,3.636193335698541,NA,NA,NA,NA,NA,2860_0,NA,NA,1,NA,NA,NA,NA
Schorn_k141_4708722.fa,3.2171400355083577,NA,NA,NA,NA,NA,2861_0,NA,NA,1,NA,NA,NA,NA
Schorn_k141_4984657.fa,3.5748113920637943,NA,NA,NA,NA,NA,2862_0,NA,NA,1,NA,NA,NA,NA
Schorn_k141_5004009.fa,3.385357590149176,NA,NA,NA,NA,NA,2863_0,NA,NA,1,NA,NA,NA,NA
Schorn_k141_5065193.fa,3.391849824084752,NA,NA,NA,NA,NA,2864_0,NA,NA,1,NA,NA,NA,NA
Schorn_k141_5150367.fa,3.0882624071047835,NA,NA,NA,NA,NA,2865_0,NA,NA,1,NA,NA,NA,NA
Schorn_k141_5150499.fa,3.0978198278165934,NA,NA,NA,NA,NA,2866_0,NA,NA,1,NA,NA,NA,NA
Schorn_k141_5265030.fa,3.3861594264847814,NA,NA,NA,NA,NA,2867_0,NA,NA,1,NA,NA,NA,NA
Schorn_k141_5467664.fa,3.7571953289405338,NA,NA,NA,NA,NA,2868_0,NA,NA,1,NA,NA,NA,NA
Schorn_k141_5544246.fa,3.106676215120661,NA,NA,NA,NA,NA,2869_0,NA,NA,1,NA,NA,NA,NA
Schorn_k141_6146796.fa,3.107552001054533,NA,NA,NA,NA,NA,2870_0,NA,NA,1,NA,NA,NA,NA
Schorn_k141_626432.fa,3.1454483265381223,NA,NA,NA,NA,NA,2871_0,NA,NA,1,NA,NA,NA,NA
Schorn_k141_6264329.fa,3.3151245531591806,NA,NA,NA,NA,NA,2872_0,NA,NA,1,NA,NA,NA,NA
Schorn_k141_6281138.fa,3.212026432421177,NA,NA,NA,NA,NA,2873_0,NA,NA,1,NA,NA,NA,NA
Schorn_k141_629955.fa,3.8029391825972017,NA,NA,NA,NA,NA,2874_0,NA,NA,1,NA,NA,NA,NA
Schorn_k141_6492213.fa,3.1128451132770496,NA,NA,NA,NA,NA,2875_0,NA,NA,1,NA,NA,NA,NA
Schorn_k141_6533004.fa,3.087904357312404,NA,NA,NA,NA,NA,2876_0,NA,NA,1,NA,NA,NA,NA
Schorn_k141_6560366.fa,3.085149457773463,NA,NA,NA,NA,NA,2877_0,NA,NA,1,NA,NA,NA,NA
Schorn_k141_6791142.fa,3.538042802682935,NA,NA,NA,NA,NA,2878_0,NA,NA,1,NA,NA,NA,NA
Schorn_k141_6830145.fa,3.630434550246405,NA,NA,NA,NA,NA,2879_0,NA,NA,1,NA,NA,NA,NA
Schorn_k141_6893413.fa,3.552659227954569,NA,NA,NA,NA,NA,2880_0,NA,NA,1,NA,NA,NA,NA
Schorn_k141_7433411.fa,3.0980531731156087,NA,NA,NA,NA,NA,2881_0,NA,NA,1,NA,NA,NA,NA
Schorn_k141_7637949.fa,3.4821833243946942,NA,NA,NA,NA,NA,2882_0,NA,NA,1,NA,NA,NA,NA
Schorn_k141_7691133.fa,3.4736881373884363,NA,NA,NA,NA,NA,2883_0,NA,NA,1,NA,NA,NA,NA
Schorn_k141_7695888.fa,3.081650793551264,NA,NA,NA,NA,NA,2884_0,NA,NA,1,NA,NA,NA,NA
Schorn_k141_7729292.fa,3.1099418880619547,NA,NA,NA,NA,NA,2885_0,NA,NA,1,NA,NA,NA,NA
Schorn_k141_7748185.fa,3.684084111168822,NA,NA,NA,NA,NA,2886_0,NA,NA,1,NA,NA,NA,NA
Schorn_k141_7831193.fa,3.1783992687178064,NA,NA,NA,NA,NA,2887_0,NA,NA,1,NA,NA,NA,NA
Schorn_k141_7853413.fa,3.1906337251348185,NA,NA,NA,NA,NA,2888_0,NA,NA,1,NA,NA,NA,NA
Schorn_k141_7916584.fa,3.354124152732909,NA,NA,NA,NA,NA,2889_0,NA,NA,1,NA,NA,NA,NA
Schorn_k141_7940702.fa,3.3690018994623165,NA,NA,NA,NA,NA,2890_0,NA,NA,1,NA,NA,NA,NA
Schorn_k141_7944680.fa,3.6318927949386177,NA,NA,NA,NA,NA,2891_0,NA,NA,1,NA,NA,NA,NA
Schorn_k141_7956397.fa,3.2516155823139417,NA,NA,NA,NA,NA,2892_0,NA,NA,1,NA,NA,NA,NA
Schorn_k141_8027958.fa,3.054965887106824,NA,NA,NA,NA,NA,2893_0,NA,NA,1,NA,NA,NA,NA
Schorn_k141_8057014.fa,3.6660446817899843,NA,NA,NA,NA,NA,2894_0,NA,NA,1,NA,NA,NA,NA
Schorn_k141_811125.fa,3.0776757159048933,NA,NA,NA,NA,NA,2895_0,NA,NA,1,NA,NA,NA,NA
Schorn_k141_8253766.fa,3.077390384684969,NA,NA,NA,NA,NA,2896_0,NA,NA,1,NA,NA,NA,NA
Schorn_k141_8273324.fa,3.0902462150577064,NA,NA,NA,NA,NA,2897_0,NA,NA,1,NA,NA,NA,NA
Schorn_k141_8297236.fa,3.100031562368401,NA,NA,NA,NA,NA,2898_0,NA,NA,1,NA,NA,NA,NA
Schorn_k141_8419268.fa,3.2309283199939913,NA,NA,NA,NA,NA,2899_0,NA,NA,1,NA,NA,NA,NA
Schorn_k141_8486071.fa,3.086628895362161,NA,NA,NA,NA,NA,2900_0,NA,NA,1,NA,NA,NA,NA
Schorn_k141_8503955.fa,3.0656949885265186,NA,NA,NA,NA,NA,2901_0,NA,NA,1,NA,NA,NA,NA
Schorn_k141_8546765.fa,3.3750433474037034,NA,NA,NA,NA,NA,2902_0,NA,NA,1,NA,NA,NA,NA
Schorn_k141_8594721.fa,3.4974681309497555,NA,NA,NA,NA,NA,2903_0,NA,NA,1,NA,NA,NA,NA
Schorn_k141_8841515.fa,3.1379233209252972,NA,NA,NA,NA,NA,2904_0,NA,NA,1,NA,NA,NA,NA
Schorn_k141_8842742.fa,3.2302692776688744,NA,NA,NA,NA,NA,2905_0,NA,NA,1,NA,NA,NA,NA
Schorn_k141_9043463.fa,3.0656949885265186,NA,NA,NA,NA,NA,2906_0,NA,NA,1,NA,NA,NA,NA
Schorn_k141_9070679.fa,3.085749837319661,NA,NA,NA,NA,NA,2907_0,NA,NA,1,NA,NA,NA,NA
Schorn_k141_9199942.fa,3.5472200027144867,NA,NA,NA,NA,NA,2908_0,NA,NA,1,NA,NA,NA,NA
Schorn_k141_9540451.fa,3.070444155366574,NA,NA,NA,NA,NA,2909_0,NA,NA,1,NA,NA,NA,NA
Schorn_k141_9667176.fa,3.5365013204632527,NA,NA,NA,NA,NA,2910_0,NA,NA,1,NA,NA,NA,NA
Schorn_k141_9763143.fa,3.2944750446890114,NA,NA,NA,NA,NA,2911_0,NA,NA,1,NA,NA,NA,NA
Schorn_k141_9783212.fa,3.1335026198302667,NA,NA,NA,NA,NA,2912_0,NA,NA,1,NA,NA,NA,NA
Schorn_k141_980374.fa,3.186593747333077,NA,NA,NA,NA,NA,2913_0,NA,NA,1,NA,NA,NA,NA
Schorn_k141_9916150.fa,3.1331800041299767,NA,NA,NA,NA,NA,2914_0,NA,NA,1,NA,NA,NA,NA
SoginMETA_k141_10089779.fa,3.4602203048650817,NA,NA,NA,NA,NA,2915_0,NA,NA,1,NA,NA,NA,NA
SoginMETA_k141_1010355.fa,3.069365574572488,NA,NA,NA,NA,NA,2916_0,NA,NA,1,NA,NA,NA,NA
SoginMETA_k141_10184963.fa,3.1455180423231504,NA,NA,NA,NA,NA,2917_0,NA,NA,1,NA,NA,NA,NA
SoginMETA_k141_10202534.fa,3.075960909856379,NA,NA,NA,NA,NA,2918_0,NA,NA,1,NA,NA,NA,NA
SoginMETA_k141_10260503.fa,3.3502693145303564,NA,NA,NA,NA,NA,2919_0,NA,NA,1,NA,NA,NA,NA
SoginMETA_k141_10299254.fa,3.117108069059565,NA,NA,NA,NA,NA,2920_0,NA,NA,1,NA,NA,NA,NA
SoginMETA_k141_10300810.fa,3.2647379096444635,NA,NA,NA,NA,NA,2921_0,NA,NA,1,NA,NA,NA,NA
SoginMETA_k141_10323408.fa,3.6711035469436393,NA,NA,NA,NA,NA,2922_0,NA,NA,1,NA,NA,NA,NA
SoginMETA_k141_10533497.fa,3.204484837032048,NA,NA,NA,NA,NA,2923_0,NA,NA,1,NA,NA,NA,NA
SoginMETA_k141_10613658.fa,3.1268224233427726,NA,NA,NA,NA,NA,2924_0,NA,NA,1,NA,NA,NA,NA
SoginMETA_k141_10619204.fa,3.085429738184548,NA,NA,NA,NA,NA,2925_0,NA,NA,1,NA,NA,NA,NA
SoginMETA_k141_10620866.fa,3.4364811296820736,NA,NA,NA,NA,NA,2926_0,NA,NA,1,NA,NA,NA,NA
SoginMETA_k141_10642615.fa,3.341479852236698,NA,NA,NA,NA,NA,2927_0,NA,NA,1,NA,NA,NA,NA
SoginMETA_k141_1067429.fa,3.1516096172331114,NA,NA,NA,NA,NA,2928_0,NA,NA,1,NA,NA,NA,NA
SoginMETA_k141_10831299.fa,3.0881430899699422,NA,NA,NA,NA,NA,2929_0,NA,NA,1,NA,NA,NA,NA
SoginMETA_k141_10888273.fa,3.1184456183543507,NA,NA,NA,NA,NA,2930_0,NA,NA,1,NA,NA,NA,NA
SoginMETA_k141_11054171.fa,3.076328938722349,NA,NA,NA,NA,NA,2931_0,NA,NA,1,NA,NA,NA,NA
SoginMETA_k141_11066535.fa,3.0520796263931205,NA,NA,NA,NA,NA,2932_0,NA,NA,1,NA,NA,NA,NA
SoginMETA_k141_1107701.fa,3.0865490544791525,NA,NA,NA,NA,NA,2933_0,NA,NA,1,NA,NA,NA,NA
SoginMETA_k141_11096082.fa,3.124304344001435,NA,NA,NA,NA,NA,2934_0,NA,NA,1,NA,NA,NA,NA
SoginMETA_k141_11118918.fa,3.692078529063599,NA,NA,NA,NA,NA,2935_0,NA,NA,1,NA,NA,NA,NA
SoginMETA_k141_1120857.fa,3.602972237463008,NA,NA,NA,NA,NA,2936_0,NA,NA,1,NA,NA,NA,NA
SoginMETA_k141_11218315.fa,3.1442264852220396,NA,NA,NA,NA,NA,2937_0,NA,NA,1,NA,NA,NA,NA
SoginMETA_k141_11363530.fa,3.099101678208557,NA,NA,NA,NA,NA,2938_0,NA,NA,1,NA,NA,NA,NA
SoginMETA_k141_11380876.fa,3.1241945304018186,NA,NA,NA,NA,NA,2939_0,NA,NA,1,NA,NA,NA,NA
SoginMETA_k141_11393402.fa,3.1413503523135784,NA,NA,NA,NA,NA,2940_0,NA,NA,1,NA,NA,NA,NA
SoginMETA_k141_11411848.fa,3.0862295440862946,NA,NA,NA,NA,NA,2941_0,NA,NA,1,NA,NA,NA,NA
SoginMETA_k141_11433739.fa,3.0743625043532816,NA,NA,NA,NA,NA,2942_0,NA,NA,1,NA,NA,NA,NA
SoginMETA_k141_1144276.fa,3.3339792842384797,NA,NA,NA,NA,NA,2943_0,NA,NA,1,NA,NA,NA,NA
SoginMETA_k141_11457016.fa,3.3349267869902866,NA,NA,NA,NA,NA,2944_0,NA,NA,1,NA,NA,NA,NA
SoginMETA_k141_11463645.fa,3.127258863692948,NA,NA,NA,NA,NA,2945_0,NA,NA,1,NA,NA,NA,NA
SoginMETA_k141_11520951.fa,3.070692678682028,NA,NA,NA,NA,NA,2946_0,NA,NA,1,NA,NA,NA,NA
SoginMETA_k141_11547679.fa,3.0526843129897294,NA,NA,NA,NA,NA,2947_0,NA,NA,1,NA,NA,NA,NA
SoginMETA_k141_11616692.fa,3.3190924557404307,NA,NA,NA,NA,NA,2948_0,NA,NA,1,NA,NA,NA,NA
SoginMETA_k141_116501.fa,3.160993517377995,NA,NA,NA,NA,NA,2949_0,NA,NA,1,NA,NA,NA,NA
SoginMETA_k141_11728576.fa,3.5154274684525744,NA,NA,NA,NA,NA,2950_0,NA,NA,1,NA,NA,NA,NA
SoginMETA_k141_11802287.fa,3.3155724617431184,NA,NA,NA,NA,NA,2951_0,NA,NA,1,NA,NA,NA,NA
SoginMETA_k141_11813093.fa,3.1318511715174537,NA,NA,NA,NA,NA,2952_0,NA,NA,1,NA,NA,NA,NA
SoginMETA_k141_11857476.fa,3.1184456183543507,NA,NA,NA,NA,NA,2953_0,NA,NA,1,NA,NA,NA,NA
SoginMETA_k141_11876438.fa,3.1518501379381254,NA,NA,NA,NA,NA,2954_0,NA,NA,1,NA,NA,NA,NA
SoginMETA_k141_11877223.fa,3.0577477780007394,NA,NA,NA,NA,NA,2955_0,NA,NA,1,NA,NA,NA,NA
SoginMETA_k141_11907231.fa,3.146979494566784,NA,NA,NA,NA,NA,2956_0,NA,NA,1,NA,NA,NA,NA
SoginMETA_k141_12268739.fa,3.4402106791090468,NA,NA,NA,NA,NA,2957_0,NA,NA,1,NA,NA,NA,NA
SoginMETA_k141_12280382.fa,3.2851748074564577,NA,NA,NA,NA,NA,2958_0,NA,NA,1,NA,NA,NA,NA
SoginMETA_k141_12289183.fa,3.7778664494674894,NA,NA,NA,NA,NA,2959_0,NA,NA,1,NA,NA,NA,NA
SoginMETA_k141_12295901.fa,3.1519875185582995,NA,NA,NA,NA,NA,2960_0,NA,NA,1,NA,NA,NA,NA
SoginMETA_k141_12385335.fa,3.075551622782544,NA,NA,NA,NA,NA,2961_0,NA,NA,1,NA,NA,NA,NA
SoginMETA_k141_12519058.fa,3.1815224289130697,NA,NA,NA,NA,NA,2962_0,NA,NA,1,NA,NA,NA,NA
SoginMETA_k141_12529538.fa,3.8076313344229384,NA,NA,NA,NA,NA,2963_0,NA,NA,1,NA,NA,NA,NA
SoginMETA_k141_12568296.fa,3.131959066300478,NA,NA,NA,NA,NA,2964_0,NA,NA,1,NA,NA,NA,NA
SoginMETA_k141_1262132.fa,3.287367773021761,NA,NA,NA,NA,NA,2965_0,NA,NA,1,NA,NA,NA,NA
SoginMETA_k141_12633388.fa,3.1798187438489345,NA,NA,NA,NA,NA,2966_0,NA,NA,1,NA,NA,NA,NA
SoginMETA_k141_12670809.fa,3.1588693291162318,NA,NA,NA,NA,NA,2967_0,NA,NA,1,NA,NA,NA,NA
SoginMETA_k141_12693572.fa,3.1770075573713266,NA,NA,NA,NA,NA,2968_0,NA,NA,1,NA,NA,NA,NA
SoginMETA_k141_12709484.fa,3.4801073199167174,NA,NA,NA,NA,NA,2969_0,NA,NA,1,NA,NA,NA,NA
SoginMETA_k141_12807699.fa,3.1811693830893235,NA,NA,NA,NA,NA,2970_0,NA,NA,1,NA,NA,NA,NA
SoginMETA_k141_12835965.fa,3.4348370882036843,NA,NA,NA,NA,NA,2971_0,NA,NA,1,NA,NA,NA,NA
SoginMETA_k141_12854471.fa,3.1706726232826075,NA,NA,NA,NA,NA,2972_0,NA,NA,1,NA,NA,NA,NA
SoginMETA_k141_12915237.fa,3.1083880599933327,NA,NA,NA,NA,NA,2973_0,NA,NA,1,NA,NA,NA,NA
SoginMETA_k141_12934422.fa,3.2863860886095537,NA,NA,NA,NA,NA,2974_0,NA,NA,1,NA,NA,NA,NA
SoginMETA_k141_12992638.fa,3.114570292244027,NA,NA,NA,NA,NA,2975_0,NA,NA,1,NA,NA,NA,NA
SoginMETA_k141_13115833.fa,3.211248180332737,NA,NA,NA,NA,NA,2976_0,NA,NA,1,NA,NA,NA,NA
SoginMETA_k141_13116320.fa,3.1722814272099225,NA,NA,NA,NA,NA,2977_0,NA,NA,1,NA,NA,NA,NA
SoginMETA_k141_13131732.fa,3.0740749873074265,NA,NA,NA,NA,NA,2978_0,NA,NA,1,NA,NA,NA,NA
SoginMETA_k141_13242718.fa,3.225192788386603,NA,NA,NA,NA,NA,2979_0,NA,NA,1,NA,NA,NA,NA
SoginMETA_k141_13256935.fa,3.1568026275996504,NA,NA,NA,NA,NA,2980_0,NA,NA,1,NA,NA,NA,NA
SoginMETA_k141_13270373.fa,3.135397622016969,NA,NA,NA,NA,NA,2981_0,NA,NA,1,NA,NA,NA,NA
SoginMETA_k141_13287396.fa,3.294079106672388,NA,NA,NA,NA,NA,2982_0,NA,NA,1,NA,NA,NA,NA
SoginMETA_k141_13384170.fa,3.1191869251519098,NA,NA,NA,NA,NA,2983_0,NA,NA,1,NA,NA,NA,NA
SoginMETA_k141_13407083.fa,3.157820267248048,NA,NA,NA,NA,NA,2984_0,NA,NA,1,NA,NA,NA,NA
SoginMETA_k141_13457768.fa,3.238140698788865,NA,NA,NA,NA,NA,2985_0,NA,NA,1,NA,NA,NA,NA
SoginMETA_k141_13516341.fa,3.173721006440036,NA,NA,NA,NA,NA,2986_0,NA,NA,1,NA,NA,NA,NA
SoginMETA_k141_13554239.fa,3.188870857319504,NA,NA,NA,NA,NA,2987_0,NA,NA,1,NA,NA,NA,NA
SoginMETA_k141_13591498.fa,3.1041149005105853,NA,NA,NA,NA,NA,2988_0,NA,NA,1,NA,NA,NA,NA
SoginMETA_k141_13601803.fa,3.0833835411731187,NA,NA,NA,NA,NA,2989_0,NA,NA,1,NA,NA,NA,NA
SoginMETA_k141_13605446.fa,3.771249873389129,NA,NA,NA,NA,NA,2990_0,NA,NA,1,NA,NA,NA,NA
SoginMETA_k141_13627465.fa,3.0772272540672545,NA,NA,NA,NA,NA,2991_0,NA,NA,1,NA,NA,NA,NA
SoginMETA_k141_136306.fa,3.3080623120109203,NA,NA,NA,NA,NA,2992_0,NA,NA,1,NA,NA,NA,NA
SoginMETA_k141_13685454.fa,3.4046077827892636,NA,NA,NA,NA,NA,2993_0,NA,NA,1,NA,NA,NA,NA
SoginMETA_k141_13699532.fa,3.1637094384495037,NA,NA,NA,NA,NA,2994_0,NA,NA,1,NA,NA,NA,NA
SoginMETA_k141_13708442.fa,3.2161932151700667,NA,NA,NA,NA,NA,2995_0,NA,NA,1,NA,NA,NA,NA
SoginMETA_k141_13790395.fa,3.0897709269315787,NA,NA,NA,NA,NA,2996_0,NA,NA,1,NA,NA,NA,NA
SoginMETA_k141_13825269.fa,3.293732364552649,NA,NA,NA,NA,NA,2997_0,NA,NA,1,NA,NA,NA,NA
SoginMETA_k141_13845014.fa,3.05702192557868,NA,NA,NA,NA,NA,2998_0,NA,NA,1,NA,NA,NA,NA
SoginMETA_k141_13900174.fa,3.5591487364022583,NA,NA,NA,NA,NA,2999_0,NA,NA,1,NA,NA,NA,NA
SoginMETA_k141_14023286.fa,3.332939165754773,NA,NA,NA,NA,NA,3000_0,NA,NA,1,NA,NA,NA,NA
SoginMETA_k141_14212605.fa,3.0824978828571097,NA,NA,NA,NA,NA,3001_0,NA,NA,1,NA,NA,NA,NA
SoginMETA_k141_14222179.fa,3.264101735973232,NA,NA,NA,NA,NA,3002_0,NA,NA,1,NA,NA,NA,NA
SoginMETA_k141_14233713.fa,3.3251269994581114,NA,NA,NA,NA,NA,3003_0,NA,NA,1,NA,NA,NA,NA
SoginMETA_k141_1428599.fa,3.53665713133888,NA,NA,NA,NA,NA,3004_0,NA,NA,1,NA,NA,NA,NA
SoginMETA_k141_14420026.fa,3.26987256332354,NA,NA,NA,NA,NA,3005_0,NA,NA,1,NA,NA,NA,NA
SoginMETA_k141_14452803.fa,3.3070302485932865,NA,NA,NA,NA,NA,3006_0,NA,NA,1,NA,NA,NA,NA
SoginMETA_k141_14478055.fa,3.127077066845761,NA,NA,NA,NA,NA,3007_0,NA,NA,1,NA,NA,NA,NA
SoginMETA_k141_14479372.fa,3.220232370181804,NA,NA,NA,NA,NA,3008_0,NA,NA,1,NA,NA,NA,NA
SoginMETA_k141_14508520.fa,3.6360919715991433,NA,NA,NA,NA,NA,3009_0,NA,NA,1,NA,NA,NA,NA
SoginMETA_k141_1455948.fa,3.2083624920952487,NA,NA,NA,NA,NA,3010_0,NA,NA,1,NA,NA,NA,NA
SoginMETA_k141_14640095.fa,3.1148696250598062,NA,NA,NA,NA,NA,3011_0,NA,NA,1,NA,NA,NA,NA
SoginMETA_k141_14789727.fa,3.1825478424655813,NA,NA,NA,NA,NA,3012_0,NA,NA,1,NA,NA,NA,NA
SoginMETA_k141_14798099.fa,3.3253343934257678,NA,NA,NA,NA,NA,3013_0,NA,NA,1,NA,NA,NA,NA
SoginMETA_k141_14849635.fa,3.1553057627930756,NA,NA,NA,NA,NA,3014_0,NA,NA,1,NA,NA,NA,NA
